episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
contiguous,primary,slot,hazard_k1,0.01727328809376928,0.02324888226527571,0.005975594171506431,0.0013906423940941528,0.010623489990211614,nan,nan,UP
contiguous,primary,slot,hazard_k2,0.02311212814645309,0.04126263668248401,0.018150508536030924,0.01127364592209521,0.025023570064429245,nan,nan,UP
contiguous,primary,slot,hazard_k3,0.028308321964529332,0.056615017878426696,0.028306695913897364,0.017874588687542173,0.038758971241599625,nan,nan,UP
contiguous,primary,slot,hazard_k4,0.022411953041622197,0.048715677590788306,0.02630372454916611,0.014847654354276938,0.03771964503606666,nan,nan,UP
contiguous,primary,slot,hazard_k5,0.02027027027027027,0.053756030323914544,0.03348576005364427,0.019411004478559965,0.0476050184153652,nan,nan,UP
contiguous,primary,slot,hazard_k6,0.008207934336525308,0.05263157894736842,0.04442364461084311,0.029218137192932987,0.060859128107003294,nan,nan,UP
contiguous,primary,slot,hazard_k7,0.019650655021834062,0.03231292517006803,0.012662270148233967,-0.004758637505605446,0.030447979187134305,nan,nan,UNRESOLVED
contiguous,primary,slot,hazard_k8,0.01384083044982699,0.045112781954887216,0.03127195150506022,0.009654647063034682,0.05353301776107779,nan,nan,UP
contiguous,primary,slot,hazard_k9plus_pooled,0.017391304347826087,0.021176470588235293,0.003785166240409206,-0.012304594379505639,0.018725092491926228,nan,nan,UNRESOLVED
contiguous,primary,slot,cif_capture_at_k1,0.012662132298393709,0.01763373066029219,0.004971598361898481,0.001568284198790765,0.008476491862567812,nan,nan,UP
contiguous,primary,slot,cif_capture_at_k2,0.02408066231748089,0.04025973443557942,0.016179072118098527,0.011231184481235263,0.0210109053959585,nan,nan,UP
contiguous,primary,slot,cif_capture_at_k3,0.033467407178949984,0.06175443802210228,0.028287030843152296,0.021866068584847635,0.03431083089379492,nan,nan,UP
contiguous,primary,slot,cif_capture_at_k5,0.040931565743491674,0.08302288157087227,0.0420913158273806,0.03448325836560903,0.04973677399620609,nan,nan,UP
contiguous,primary,slot,cif_capture_at_k8,0.04308033866358701,0.09276251344303565,0.04968217477944865,0.04167296949498002,0.05783561027386198,nan,nan,UP
contiguous,primary,response,capture_rate,0.04396473779385172,0.09471066907775769,0.05074593128390597,0.04249547920433997,0.05910940325497288,8848,8848,UP
contiguous,primary,response,stop_rate,0.9556962025316456,0.904498191681736,-0.0511980108499096,-0.05967450271247732,-0.04294755877034351,8848,8848,DOWN
contiguous,primary,response,censor_rate,0.0003390596745027125,0.0007911392405063291,0.0004520795660036166,-0.0003390596745027125,0.0012432188065099458,8848,8848,UNRESOLVED
contiguous,primary,response,stable_orbit_rate,0.005085895117540687,0.013110307414104882,0.008024412296564195,0.004859855334538878,0.011301989150090414,8848,8848,UP
contiguous,primary,response,mean_episodes_experienced,2.122739602169982,2.41749547920434,0.2947558770343579,0.23428458408679942,0.3531899864376127,8848,8848,UP
contiguous,primary,response,zero_episode_rate,0.26717902350813744,0.2416365280289331,-0.02554249547920434,-0.03695750452079563,-0.014127486437613024,8848,8848,DOWN
contiguous,primary,response,mean_reuse_blocks,11.15630650994575,18.654724231464737,7.498417721518987,5.6144185126582276,9.433298485533452,8848,8848,UP
contiguous,primary,response,captured_episode_ordinal_mean,2.7249357326478147,3.29236276849642,0.5674270358486053,0.3254484321753846,0.8063653656284465,389,838,UP
contiguous,primary,response,recovered_before_capture_mean,1.724935732647815,2.29236276849642,0.5674270358486051,0.3254484321753846,0.8063653656284467,389,838,UP
contiguous,primary,response,capture_in_first_episode_rate,0.2879177377892031,0.18615751789976134,-0.10176021988944176,-0.15420097259242124,-0.0512243367621619,389,838,DOWN
contiguous,primary,response,orbit_given_captured,0.11568123393316196,0.1360381861575179,0.020356952224355934,-0.02270527209848511,0.06079375387243333,389,838,UNRESOLVED
contiguous,primary,response,orbit_given_uncaptured,0.0,0.00024968789013732833,0.00024968789013732833,0.0,0.0006275907734014912,8459,8010,UNRESOLVED
contiguous,primary,response,stop_in_episode_share,0.3068920676202861,0.31573033707865167,0.008838269458365577,-0.004646010584933178,0.02294727460764407,8459,8010,UNRESOLVED
contiguous,primary,response,capture_first_episode_after_last_new_rate,1.0,1.0,0.0,0.0,0.0,389,838,UNRESOLVED
contiguous,legacy,slot,pooled_capture_hazard,0.002393107849393746,0.005317660229499021,0.0029245523801052745,0.001563371799177807,0.004314427506141719,nan,nan,UP
contiguous,legacy,slot,pooled_gap_stop_hazard,0.23765707336846373,0.20352831940575672,-0.03412875396270701,-0.040719987606627456,-0.027572758430666058,nan,nan,DOWN
contiguous,legacy,slot,pooled_inepisode_stop_hazard,0.15427568602425015,0.1495008862767049,-0.004774799747545244,-0.011007149208801824,0.0010404238739624059,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_final,0.005100649963518192,0.012957769128509872,0.00785711916499168,0.004664205300333386,0.011154322710528746,nan,nan,UP
contiguous,legacy,slot,cif_stop_final,0.9948993500364818,0.9870422308714896,-0.00785711916499221,-0.011215414973366011,-0.0046801700831672205,nan,nan,DOWN
contiguous,legacy,slot,propensity_component,nan,nan,0.006687979560905177,0.003582599146348574,0.009863251247042994,nan,nan,UP
contiguous,legacy,slot,exposure_component,nan,nan,0.001169139604086504,0.0008317923490990266,0.0015603433859599138,nan,nan,UP
contiguous,legacy,slot,decomposition_total,nan,nan,0.00785711916499168,0.004664205300333386,0.011154322710528746,nan,nan,UP
contiguous,legacy,slot,identity_error,nan,nan,1.734723475976807e-18,-1.734723475976807e-18,1.734723475976807e-18,nan,nan,UNRESOLVED
contiguous,legacy,slot,raw_cif_diff,nan,nan,0.00785711916499168,0.004664205300333386,0.011154322710528746,nan,nan,UP
contiguous,legacy,slot,hazard_k1,0.002621838371375694,0.003278688524590164,0.0006568501532144698,-0.0014454560830454806,0.0027756571981430193,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k2,0.002970749542961609,0.007005975685143211,0.004035226142181602,0.0011861333735199591,0.007027169065755728,nan,nan,UP
contiguous,legacy,slot,hazard_k3,0.002722940776038121,0.006244424620874219,0.0035214838448360984,0.0005500071583651674,0.006634258055850161,nan,nan,UP
