tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1063:0,1063,10,0,0,0,33,84
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1063:2,1063,435,0,0,0,23,84
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1063:5,1063,4,0,0,0,23,84
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1063:7,1063,81,0,0,0,20,84
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1064:1,1064,0,0,0,0,20,38
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1064:6,1064,52,0,0,0,16,38
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1065:1,1065,0,0,0,0,21,69
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1068:6,1068,501,0,0,0,16,27
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1069:2,1069,35,0,0,0,13,27
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1070:0,1070,24,0,0,0,6,33
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1070:7,1070,3,0,0,0,5,33
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1077:1,1077,205,0,0,0,20,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1077:3,1077,96,0,0,0,22,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1077:6,1077,16,0,0,0,16,62
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1085:3,1085,0,0,0,0,37,139
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1085:6,1085,3,0,0,0,38,139
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1085:7,1085,3,0,0,0,39,139
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1088:0,1088,3,0,0,0,13,54
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1088:5,1088,2,0,0,0,8,54
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1091:0,1091,58,0,0,0,25,102
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1091:2,1091,135,0,0,0,15,102
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1093:1,1093,347,0,0,0,47,94
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1093:2,1093,509,0,0,0,64,94
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1097:7,1097,10,0,0,0,28,99
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1099:1,1099,4,0,0,0,10,48
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1099:3,1099,461,0,0,0,13,48
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1099:4,1099,1,0,0,0,12,48
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1099:5,1099,20,0,0,0,6,48
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1099:7,1099,4,0,0,0,14,48
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1105:2,1105,10,0,0,0,14,78
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1105:3,1105,108,0,0,0,13,78
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1105:4,1105,344,0,0,0,9,78
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1105:5,1105,3,0,0,0,12,78
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1107:0,1107,500,0,0,0,10,112
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1107:3,1107,428,0,0,0,12,112
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1107:4,1107,464,0,0,0,17,112
qwen3-8b-cleanv2,qwen3-8b-cleanv2:1107:5,1107,4,0,0,0,16,112
