tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:348:5,348,16,0,0,0,2,31
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:353:0,353,1,0,0,0,11,26
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:353:1,353,4,0,0,0,16,26
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:353:3,353,287,0,0,0,1,26
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:353:4,353,262,0,0,0,10,26
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:353:5,353,16,0,0,0,11,26
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:353:7,353,5,0,0,0,13,26
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:354:4,354,2,0,0,0,16,37
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:354:5,354,2,0,0,0,5,37
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:355:0,355,492,0,0,0,12,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:355:2,355,1,0,0,0,18,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:355:3,355,14,0,0,0,10,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:355:5,355,86,0,0,0,13,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:356:6,356,3,0,0,0,15,58
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:369:2,369,9,0,0,0,3,36
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:369:3,369,3,0,0,0,9,36
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:369:4,369,133,0,0,0,7,36
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:369:7,369,0,0,0,0,8,36
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:374:7,374,6,0,0,0,3,21
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:376:2,376,14,0,0,0,1,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:376:4,376,7,0,0,0,10,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:377:4,377,1,0,0,0,23,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:380:0,380,517,0,0,0,10,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:380:3,380,0,0,0,0,15,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:380:6,380,3,0,0,0,14,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:384:6,384,378,0,0,0,15,48
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:387:2,387,409,0,0,0,3,17
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:391:1,391,13,0,0,0,5,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:391:2,391,464,0,0,0,5,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:391:4,391,0,0,0,0,9,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:395:1,395,6,0,0,0,3,19
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:395:3,395,548,0,0,0,2,19
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:396:3,396,1,0,0,0,18,78
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:399:1,399,15,0,0,0,9,42
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:399:3,399,441,0,0,0,5,42
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:405:1,405,4,0,0,0,9,31
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:405:4,405,311,0,0,0,9,31
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:409:1,409,8,0,0,0,0,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:409:2,409,3,0,0,0,7,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:409:4,409,9,0,0,0,9,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:409:6,409,2,0,0,0,7,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:420:4,420,303,0,0,0,13,77
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:426:2,426,1,0,0,0,8,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:432:0,432,1,0,0,0,11,46
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:432:6,432,4,0,0,0,8,46
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:432:7,432,16,0,0,0,9,46
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:434:3,434,6,0,0,0,10,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:434:4,434,327,0,0,0,6,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:436:5,436,12,5,0,2,20,37
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:443:6,443,4,0,0,0,13,43
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:445:3,445,0,0,0,0,17,75
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:448:4,448,349,0,0,0,15,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:454:1,454,0,0,0,0,6,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:458:1,458,0,0,0,0,13,34
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:458:6,458,14,0,0,0,6,34
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:459:1,459,64,0,0,0,8,68
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:459:4,459,9,0,0,0,3,68
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:459:7,459,25,0,0,0,13,68
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:460:2,460,18,0,0,0,12,72
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:460:4,460,327,0,0,0,21,72
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:460:7,460,393,0,0,0,13,72
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:466:5,466,20,0,0,0,8,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:470:1,470,2,0,0,0,5,38
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:472:6,472,9,0,0,0,11,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:472:7,472,320,0,0,0,15,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:473:0,473,8,0,0,0,11,42
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:473:1,473,20,0,0,0,14,42
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:475:1,475,0,0,0,0,6,27
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:475:5,475,3,0,0,0,6,27
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:475:7,475,434,0,0,0,3,27
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:479:3,479,0,0,0,0,10,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:479:7,479,7,0,0,0,15,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:482:6,482,0,0,0,0,17,72
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:489:0,489,518,0,0,0,9,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:489:1,489,1,0,0,0,4,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:489:4,489,509,0,0,0,4,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:489:7,489,0,0,0,0,2,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:491:3,491,2,0,0,0,6,39
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:496:0,496,54,0,0,0,10,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:496:3,496,0,0,0,0,12,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:498:6,498,29,0,0,0,17,101
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:505:1,505,13,0,0,0,17,44
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:505:6,505,630,0,0,0,16,44
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:505:7,505,635,0,0,0,11,44
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:506:2,506,5,0,0,0,41,83
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:507:6,507,0,0,0,0,9,64
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:508:2,508,7,0,0,0,35,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:508:4,508,0,0,0,0,39,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:511:2,511,3,0,0,0,34,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:513:0,513,19,0,0,0,12,64
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:513:5,513,308,0,0,0,8,64
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:513:7,513,0,0,0,0,10,64
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:514:5,514,2,0,0,0,2,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:514:6,514,285,0,0,0,2,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:519:0,519,25,0,0,0,0,20
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:519:1,519,0,0,0,0,1,20
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:519:3,519,10,0,0,0,0,20
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:519:5,519,0,0,0,0,0,20
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:519:6,519,3,0,0,0,2,20
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:519:7,519,6,0,0,0,1,20
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:520:1,520,31,0,0,0,4,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:520:2,520,420,0,0,0,6,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:520:3,520,298,0,0,0,4,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:520:4,520,13,0,0,0,5,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:520:7,520,3,0,0,0,12,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:521:1,521,2,0,0,0,12,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:521:2,521,419,0,0,0,6,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:521:3,521,53,0,0,0,7,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:521:4,521,12,0,0,0,7,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:521:6,521,33,0,0,0,6,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:521:7,521,5,0,0,0,7,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:524:2,524,1,0,0,0,4,67
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:524:3,524,43,0,0,0,3,67
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:525:2,525,166,0,0,0,8,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:531:1,531,394,0,0,0,6,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:531:4,531,0,0,0,0,8,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:531:5,531,23,0,0,0,12,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:537:6,537,1,0,0,0,15,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:539:6,539,82,0,0,0,7,72
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:540:4,540,0,0,0,0,37,64
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:541:0,541,10,0,0,0,11,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:541:1,541,67,0,0,0,13,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:541:4,541,2,0,0,0,13,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:547:2,547,0,0,0,0,16,83
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:548:0,548,5,0,0,0,0,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:548:2,548,383,0,0,0,9,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:548:7,548,412,0,0,0,3,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:550:0,550,11,0,0,0,10,83
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:553:0,553,14,0,0,0,19,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:553:1,553,26,0,0,0,16,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:553:3,553,11,0,0,0,13,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:553:7,553,464,0,0,0,18,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:558:4,558,33,0,0,0,9,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:558:5,558,1,0,0,0,24,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:558:6,558,345,0,0,0,27,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:561:6,561,4,0,0,0,52,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:568:1,568,383,0,0,0,10,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:568:2,568,1,0,0,0,2,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:568:3,568,404,0,0,0,2,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:569:4,569,5,0,0,0,13,127
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:569:5,569,0,0,0,0,14,127
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:576:1,576,5,0,0,0,7,83
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:576:2,576,354,0,0,0,7,83
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:576:4,576,30,0,0,0,9,83
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:576:6,576,19,0,0,0,4,83
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:579:7,579,18,18,0,0,34,94
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:587:1,587,5,0,0,0,20,87
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:587:6,587,26,0,0,0,11,87
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:587:7,587,0,0,0,0,14,87
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:590:1,590,440,0,0,0,3,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:591:6,591,0,0,0,0,4,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:592:2,592,523,0,0,0,33,71
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:592:4,592,7,0,0,0,19,71
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:592:6,592,509,0,0,0,22,71
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:595:0,595,7,0,0,0,4,29
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:600:3,600,9,0,0,0,14,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:600:6,600,12,0,0,0,11,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:604:2,604,0,0,0,0,16,126
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:604:7,604,2,0,0,0,42,126
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:605:1,605,17,0,0,0,22,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:605:2,605,12,0,0,0,11,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:605:3,605,45,0,0,0,14,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:605:7,605,2,0,0,0,25,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:609:0,609,53,0,0,0,34,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:609:1,609,16,0,0,0,42,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:609:3,609,59,0,0,0,28,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:609:5,609,26,0,0,0,41,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:609:6,609,1,0,0,0,43,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:609:7,609,15,0,0,0,32,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:613:2,613,8,0,0,0,24,64
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:613:7,613,2,0,0,0,30,64
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:616:6,616,50,0,0,0,6,71
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:617:2,617,17,0,0,0,36,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:617:4,617,10,0,0,0,11,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:617:6,617,458,0,0,0,13,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:621:5,621,36,19,0,1,27,71
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:624:0,624,45,27,0,1,12,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:625:4,625,0,0,0,0,14,39
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:626:2,626,2,0,0,0,38,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:627:0,627,19,0,0,0,26,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:632:0,632,27,0,0,0,12,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:632:1,632,66,0,0,0,11,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:632:2,632,414,0,0,0,11,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:632:3,632,212,0,0,0,16,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:632:4,632,363,0,0,0,10,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:632:5,632,39,0,0,0,13,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:632:6,632,456,0,0,0,7,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:640:7,640,0,0,0,0,35,77
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:642:1,642,63,0,0,0,15,34
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:644:2,644,26,0,0,0,2,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:644:3,644,14,0,0,0,8,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:645:2,645,400,0,0,0,13,81
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:647:3,647,12,0,0,0,17,44
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:647:4,647,7,0,0,0,19,44
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:649:5,649,24,0,0,0,43,65
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:651:0,651,4,0,0,0,8,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:651:2,651,16,0,0,0,21,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:651:3,651,26,0,0,0,14,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:651:5,651,12,0,0,0,8,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:652:6,652,374,0,0,0,57,97
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:654:1,654,6,0,0,0,9,27
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:654:6,654,5,0,0,0,8,27
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:657:2,657,0,0,0,0,16,43
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:659:3,659,484,0,0,0,20,64
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:664:6,664,450,0,0,0,18,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:665:1,665,511,0,0,0,9,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:665:3,665,69,0,0,0,21,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:665:4,665,7,0,0,0,18,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:665:6,665,7,0,0,0,14,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:665:7,665,25,0,0,0,12,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:668:6,668,22,0,0,0,14,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:670:6,670,38,0,0,0,18,46
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:672:0,672,76,0,0,0,9,48
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:672:1,672,518,0,0,0,6,48
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:672:2,672,600,0,0,0,3,48
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:672:7,672,1,0,0,0,6,48
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:676:1,676,0,0,0,0,34,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:684:0,684,40,0,0,0,18,65
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:684:4,684,9,0,0,0,17,65
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:684:5,684,5,0,0,0,19,65
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:684:7,684,20,0,0,0,4,65
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:688:1,688,554,0,0,0,3,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:688:2,688,548,0,0,0,0,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:688:5,688,1,0,0,0,4,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:688:6,688,591,0,0,0,5,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:690:0,690,2,0,0,0,22,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:690:3,690,3,0,0,0,13,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:690:6,690,0,0,0,0,24,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:698:2,698,5,0,0,0,8,80
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:698:6,698,502,0,0,0,14,80
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:700:4,700,452,0,0,0,8,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:700:6,700,7,0,0,0,9,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:703:5,703,3,0,0,0,17,81
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:704:0,704,32,0,0,0,0,21
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:704:1,704,303,0,0,0,0,21
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:704:3,704,27,0,0,0,0,21
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:704:4,704,13,0,0,0,0,21
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:704:6,704,301,0,0,0,0,21
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:704:7,704,2,0,0,0,0,21
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:706:2,706,0,0,0,0,5,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:706:3,706,5,0,0,0,5,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:706:6,706,6,0,0,0,3,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:708:0,708,0,0,0,0,1,44
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:708:5,708,11,0,0,0,3,44
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:710:0,710,19,0,0,0,0,67
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:710:2,710,1,0,0,0,2,67
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:710:3,710,15,0,0,0,3,67
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:710:4,710,23,0,0,0,6,67
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:719:0,719,391,0,0,0,8,60
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:719:1,719,379,28,4,7,26,60
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:719:2,719,324,0,0,0,24,60
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:719:3,719,463,0,0,0,18,60
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:719:4,719,441,0,0,0,12,60
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:719:5,719,26,0,0,0,17,60
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:719:6,719,519,0,0,0,25,60
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:719:7,719,473,0,0,0,19,60
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:721:0,721,15,0,0,0,12,76
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:721:1,721,45,0,0,0,12,76
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:721:2,721,42,0,0,0,26,76
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:725:0,725,18,0,0,0,15,77
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:728:2,728,0,0,0,0,9,75
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:730:0,730,300,0,0,0,13,78
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:730:3,730,9,0,0,0,16,78
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:730:7,730,2,0,0,0,18,78
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:732:4,732,0,0,0,0,12,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:732:6,732,2,0,0,0,20,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:735:4,735,3,0,0,0,46,91
