metric,m0,m1,diff,ci_low,ci_high,n_prompts,n_m0,n_m1,direction,scale,contrast,kind,m0_tag,m1_tag,split,role,source,n_anchors
next_event_close_rate,0.2372047244094488,0.08316929133858268,-0.15403543307086615,-0.18699596774193547,-0.12067223837209302,118,127,127,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,all,127
continue_rate,0.7627952755905512,0.9168307086614174,0.1540354330708662,0.12067223837209304,0.1869959677419355,118,127,127,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,all,127
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,all,127
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,all,127
margin_first_policy,-4.938132733408323,-6.9291338582677175,-1.9910011248593946,-2.231440092517505,-1.7744470665513816,118,127,127,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,all,127
margin_first_raw,-4.956692913385827,-6.350393700787402,-1.393700787401575,-1.5620080647622536,-1.242112946585968,118,127,127,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,all,127
close_prob_pre_filter,0.2389894843831675,0.10053953180131044,-0.13844995258185705,-0.1653975956175023,-0.11214428448962584,118,127,127,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,all,127
close_sampler_prob,0.23603151549834728,0.08009654407162285,-0.1559349714267244,-0.18882134167070078,-0.12398413397207338,118,127,127,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,all,127
eos_after_forced_close_prob,0.99999993235452,0.9999998387203622,-9.363415776064699e-08,-1.4426388609267704e-07,-4.913748934132213e-08,118,127,127,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,all,127
next_event_close_rate,0.16977611940298507,0.007462686567164179,-0.1623134328358209,-0.209902806738367,-0.11633605072463774,64,67,67,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-cleanv2,67
continue_rate,0.8302238805970149,0.9925373134328358,0.1623134328358209,0.11633605072463771,0.20990280673836686,64,67,67,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-cleanv2,67
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,64,67,67,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-cleanv2,67
unresolved_rate,0.0,0.0,0.0,0.0,0.0,64,67,67,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-cleanv2,67
margin_first_policy,-4.920042643923241,-7.289445628997868,-2.3694029850746263,-2.730066808191806,-2.040757456828886,64,67,67,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-cleanv2,67
margin_first_raw,-4.9440298507462686,-6.602611940298507,-1.6585820895522385,-1.9110467657342658,-1.4285302197802203,64,67,67,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-cleanv2,67
close_prob_pre_filter,0.1747143053988587,0.039034323949309835,-0.13567998144954888,-0.1749413866100376,-0.09963285139135739,64,67,67,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-cleanv2,67
close_sampler_prob,0.16251712995078638,0.009971648007103382,-0.152545481943683,-0.19688337973555767,-0.10686666929714818,64,67,67,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-cleanv2,67
eos_after_forced_close_prob,0.9999999149459203,0.9999998605369439,-5.440897643538278e-08,-1.073868766243713e-07,2.117619998798178e-09,64,67,67,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-cleanv2,67
next_event_close_rate,0.3125,0.16770833333333332,-0.14479166666666668,-0.190625,-0.09999999999999999,58,60,60,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-keep4-s42,60
continue_rate,0.6875,0.8322916666666667,0.14479166666666665,0.09999999999999998,0.19062500000000004,58,60,60,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-keep4-s42,60
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,58,60,60,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-keep4-s42,60
unresolved_rate,0.0,0.0,0.0,0.0,0.0,58,60,60,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-keep4-s42,60
margin_first_policy,-4.958333333333333,-6.526785714285714,-1.5684523809523814,-1.8257389162561575,-1.3196003866281338,58,60,60,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-keep4-s42,60
margin_first_raw,-4.970833333333333,-6.06875,-1.0979166666666664,-1.2780172413793105,-0.9237202706396936,58,60,60,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-keep4-s42,60
close_prob_pre_filter,0.310763434248979,0.16922034723604443,-0.14154308701293458,-0.182081873161787,-0.10163214494369438,58,60,60,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-keep4-s42,60
close_sampler_prob,0.3181225793597902,0.15840267801033628,-0.15971990134945394,-0.20883103576717077,-0.11092798100833638,58,60,60,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-keep4-s42,60
eos_after_forced_close_prob,0.999999951794123,0.9999998143585126,-1.3743561044776698e-07,-2.236074291950274e-07,-6.815305189367127e-08,58,60,60,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,all,qwen3-8b-keep4-s42,60
next_event_close_rate,0.5140086206896551,0.18211206896551724,-0.3318965517241379,-0.3728448275862069,-0.28987068965517243,58,58,58,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,all,58
continue_rate,0.4859913793103448,0.8178879310344828,0.33189655172413796,0.2898706896551725,0.3728448275862069,58,58,58,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,all,58
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,58,58,58,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,all,58
unresolved_rate,0.0,0.0,0.0,0.0,0.0,58,58,58,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,all,58
margin_first_policy,0.04310344827586207,-1.8996305418719215,-1.9427339901477836,-2.2754002463054195,-1.6440886699507402,58,58,58,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,all,58
margin_first_raw,-1.4698275862068966,-2.8297413793103448,-1.3599137931034482,-1.5927801724137933,-1.1508620689655173,58,58,58,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,all,58
close_prob_pre_filter,0.5062159331301139,0.21794938149162466,-0.28826655163848924,-0.3186842777774022,-0.2589672554488294,58,58,58,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,all,58
close_sampler_prob,0.5124288097234273,0.17538381201889833,-0.337044997704529,-0.3757675865235759,-0.29772039041353265,58,58,58,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,all,58
eos_after_forced_close_prob,0.9999999792270349,0.9999998948044087,-8.442262622310182e-08,-1.6971717819447286e-07,-2.9185544508925086e-08,58,58,58,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,all,58
next_event_close_rate,0.36693548387096775,0.016129032258064516,-0.35080645161290325,-0.3991935483870968,-0.29838709677419356,31,31,31,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-cleanv2,31
continue_rate,0.6330645161290323,0.9838709677419355,0.35080645161290325,0.2983870967741936,0.39919354838709675,31,31,31,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-cleanv2,31
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,31,31,31,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-cleanv2,31
unresolved_rate,0.0,0.0,0.0,0.0,0.0,31,31,31,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-cleanv2,31
margin_first_policy,-0.5933179723502308,-3.064516129032258,-2.471198156682027,-2.9494527649769586,-2.027649769585253,31,31,31,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-cleanv2,31
margin_first_raw,-1.9153225806451613,-3.6451612903225805,-1.7298387096774193,-2.064616935483871,-1.4193548387096775,31,31,31,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-cleanv2,31
close_prob_pre_filter,0.3637187817582533,0.08333186597669663,-0.28038691578155667,-0.31799576478449876,-0.2427474840605428,31,31,31,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-cleanv2,31
close_sampler_prob,0.3512467002162156,0.021551626337933113,-0.3296950738782825,-0.3777236337709775,-0.2777043765697252,31,31,31,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-cleanv2,31
eos_after_forced_close_prob,0.9999999864234994,0.9999999229074672,-6.351603221155244e-08,-1.2000807739775964e-07,-2.1012798431807605e-08,31,31,31,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-cleanv2,31
next_event_close_rate,0.6828703703703703,0.3726851851851852,-0.3101851851851852,-0.3819444444444444,-0.25,27,27,27,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-keep4-s42,27
continue_rate,0.31712962962962965,0.6273148148148148,0.3101851851851851,0.25,0.3819444444444444,27,27,27,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-keep4-s42,27
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,27,27,27,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-keep4-s42,27
unresolved_rate,0.0,0.0,0.0,0.0,0.0,27,27,27,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-keep4-s42,27
margin_first_policy,0.7738095238095242,-0.562169312169313,-1.3359788359788372,-1.5476190476190488,-1.144014550264551,27,27,27,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-keep4-s42,27
margin_first_raw,-0.9583333333333334,-1.8935185185185186,-0.9351851851851852,-1.083333333333333,-0.8008101851851858,27,27,27,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-keep4-s42,27
close_prob_pre_filter,0.6698237735941022,0.37251023263839395,-0.2973135409557082,-0.3449179700839172,-0.2543282027234249,27,27,27,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-keep4-s42,27
close_sampler_prob,0.6974897502687445,0.35200595113408056,-0.3454837991346639,-0.4059104478076168,-0.28782390427068993,27,27,27,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-keep4-s42,27
eos_after_forced_close_prob,0.9999999709644272,0.999999862537934,-1.0842649311726404e-07,-2.620025571248297e-07,-1.9250576527296587e-08,27,27,27,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,natural_stop,qwen3-8b-keep4-s42,27
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,37,37,37,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,all,37
continue_rate,1.0,1.0,0.0,0.0,0.0,37,37,37,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,all,37
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,37,37,37,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,all,37
unresolved_rate,0.0,0.0,0.0,0.0,0.0,37,37,37,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,all,37
margin_first_policy,-11.73745173745174,-13.170849420849422,-1.433397683397681,-1.877413127413126,-1.0231660231660253,37,37,37,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,all,37
margin_first_raw,-9.716216216216216,-10.719594594594595,-1.003378378378379,-1.3141891891891877,-0.7162162162162158,37,37,37,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,all,37
close_prob_pre_filter,0.002328213484464103,0.00012420194194288423,-0.0022040115425212186,-0.0063076931783983626,-5.620770991945334e-05,37,37,37,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,all,37
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,37,37,37,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,all,37
eos_after_forced_close_prob,0.9999998690839547,0.9999997606863433,-1.0839761133141224e-07,-2.0026049118992972e-07,-1.7416104769463234e-08,37,37,37,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,all,37
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,19,19,19,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-cleanv2,19
continue_rate,1.0,1.0,0.0,0.0,0.0,19,19,19,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-cleanv2,19
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,19,19,19,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-cleanv2,19
unresolved_rate,0.0,0.0,0.0,0.0,0.0,19,19,19,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-cleanv2,19
margin_first_policy,-10.817669172932332,-12.34962406015038,-1.5319548872180473,-2.1240601503759358,-0.9396146616541362,19,19,19,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-cleanv2,19
margin_first_raw,-9.072368421052632,-10.144736842105264,-1.0723684210526319,-1.4868421052631575,-0.6577302631578948,19,19,19,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-cleanv2,19
close_prob_pre_filter,0.004346479512106049,0.0002233593024889612,-0.004123120209617088,-0.012008284387472565,-3.0332472342946173e-05,19,19,19,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-cleanv2,19
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,19,19,19,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-cleanv2,19
eos_after_forced_close_prob,0.9999998216001814,0.9999997876551178,-3.394506364884364e-08,-1.7148653106147106e-07,9.643361388589336e-08,19,19,19,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-cleanv2,19
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,18,18,18,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-keep4-s42,18
continue_rate,1.0,1.0,0.0,0.0,0.0,18,18,18,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-keep4-s42,18
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,18,18,18,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-keep4-s42,18
unresolved_rate,0.0,0.0,0.0,0.0,0.0,18,18,18,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-keep4-s42,18
margin_first_policy,-12.708333333333336,-14.037698412698413,-1.3293650793650773,-2.004216269841267,-0.7142857142857135,18,18,18,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-keep4-s42,18
margin_first_raw,-10.395833333333334,-11.32638888888889,-0.9305555555555554,-1.4029513888888878,-0.5,18,18,18,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-keep4-s42,18
close_prob_pre_filter,0.0001978215663976036,1.9535839144247424e-05,-0.0001782857272533562,-0.0004509835058954372,-1.446962860592837e-05,18,18,18,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-keep4-s42,18
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,18,18,18,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-keep4-s42,18
eos_after_forced_close_prob,0.9999999192057147,0.9999997322193038,-1.8698641091052792e-07,-3.121102713249391e-07,-8.951588916505938e-08,18,18,18,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,early_remaining,qwen3-8b-keep4-s42,18
next_event_close_rate,0.009765625,0.0,-0.009765625,-0.029296875,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,all,32
continue_rate,0.990234375,1.0,0.009765625,0.0,0.029296875,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,all,32
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,all,32
unresolved_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,all,32
margin_first_policy,-6.104910714285715,-8.828125,-2.7232142857142847,-3.1138392857142847,-2.3549107142857135,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,all,32
margin_first_raw,-5.7734375,-7.6796875,-1.90625,-2.1796875,-1.6484375,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,all,32
close_prob_pre_filter,0.028281140505952825,0.0038394043875096045,-0.02444173611844322,-0.040297917351838616,-0.012115404152042592,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,all,32
close_sampler_prob,0.007972859510353657,0.0,-0.007972859510353657,-0.023918578531060972,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,all,32
eos_after_forced_close_prob,0.9999999205546786,0.9999998272948626,-9.325981598085065e-08,-1.7940615303635443e-07,-1.526305521692977e-08,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,all,32
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-cleanv2,17
continue_rate,1.0,1.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-cleanv2,17
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-cleanv2,17
unresolved_rate,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-cleanv2,17
margin_first_policy,-6.218487394957983,-9.338235294117647,-3.1197478991596634,-3.655462184873948,-2.5525210084033594,17,17,17,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-cleanv2,17
margin_first_raw,-5.852941176470588,-8.036764705882353,-2.1838235294117654,-2.5588235294117636,-1.7867647058823533,17,17,17,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-cleanv2,17
close_prob_pre_filter,0.020470183322803853,0.0016334136811102136,-0.01883676964169364,-0.03378479563337278,-0.006044012488259119,17,17,17,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-cleanv2,17
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-cleanv2,17
eos_after_forced_close_prob,0.9999998889320428,0.9999998282586195,-6.067342328552883e-08,-1.6545587474270373e-07,4.860770407288938e-08,17,17,17,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-cleanv2,17
next_event_close_rate,0.020833333333333332,0.0,-0.020833333333333332,-0.0625,0.0,15,15,15,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-keep4-s42,15
continue_rate,0.9791666666666666,1.0,0.02083333333333337,0.0,0.0625,15,15,15,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-keep4-s42,15
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-keep4-s42,15
unresolved_rate,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-keep4-s42,15
margin_first_policy,-5.976190476190477,-8.25,-2.273809523809523,-2.6428571428571432,-1.9642857142857162,15,15,15,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-keep4-s42,15
margin_first_raw,-5.683333333333334,-7.275,-1.5916666666666668,-1.8500000000000005,-1.375,15,15,15,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-keep4-s42,15
close_prob_pre_filter,0.03713355864685498,0.006339527188095581,-0.0307940314587594,-0.05834273414674227,-0.00957972895612343,15,15,15,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-keep4-s42,15
close_sampler_prob,0.017008766955421136,0.0,-0.017008766955421136,-0.051026300866263405,0.0,15,15,15,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-keep4-s42,15
eos_after_forced_close_prob,0.9999999563936653,0.9999998262026047,-1.3019106059886099e-07,-2.599857220980661e-07,-3.7452539347615525e-08,15,15,15,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,dev,pre_first_reuse,qwen3-8b-keep4-s42,15
