metric,m0,m1,diff,ci_low,ci_high,n_prompts,n_m0,n_m1,direction,scale,contrast,kind,m0_tag,m1_tag,split,role,source,n_anchors
continue_rate,0.994140625,1.0,0.005859375,0.0,0.017578125,64,64,64,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,all,64
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,all,64
unresolved_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,all,64
margin_first_policy,-10.421316964285715,-11.489955357142858,-1.0686383928571423,-1.3951590401785687,-0.7366071428571423,64,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,all,64
margin_first_raw,-8.794921875,-9.54296875,-0.748046875,-0.976611328125,-0.515625,64,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,all,64
close_prob_pre_filter,0.006202649161217679,0.00026520291933698206,-0.005937446241880697,-0.015657640951530678,-0.000678297663637048,64,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,all,64
close_sampler_prob,0.004539383836489848,0.0,-0.004539383836489848,-0.013618151509469545,0.0,64,64,64,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,all,64
eos_after_forced_close_prob,0.9999980866330138,0.9999943560667373,-3.730566276560765e-06,-7.64709871562408e-06,-1.3287036827014378e-06,64,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,all,64
next_event_close_rate,0.01171875,0.0,-0.01171875,-0.03515625,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-cleanv2-s42,32
continue_rate,0.98828125,1.0,0.01171875,0.0,0.03515625,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-cleanv2-s42,32
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-cleanv2-s42,32
unresolved_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-cleanv2-s42,32
margin_first_policy,-9.854910714285715,-11.077008928571429,-1.2220982142857135,-1.702008928571427,-0.7421875000000018,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-cleanv2-s42,32
margin_first_raw,-8.3984375,-9.25390625,-0.85546875,-1.19140625,-0.51953125,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-cleanv2-s42,32
close_prob_pre_filter,0.011288994906987327,0.0004220981668193894,-0.010866896740167938,-0.03013198728242385,-0.0006440176491668018,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-cleanv2-s42,32
close_sampler_prob,0.009078767672979696,0.0,-0.009078767672979696,-0.02723630301893909,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-cleanv2-s42,32
eos_after_forced_close_prob,0.9999982010442023,0.9999964282443456,-1.7727998566918757e-06,-3.3856021321887477e-06,-7.323981574547394e-07,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-cleanv2-s42,32
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-keep4-s42,32
continue_rate,1.0,1.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-keep4-s42,32
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-keep4-s42,32
unresolved_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-keep4-s42,32
margin_first_policy,-10.987723214285715,-11.902901785714285,-0.9151785714285694,-1.3727678571428559,-0.46874999999999994,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-keep4-s42,32
margin_first_raw,-9.19140625,-9.83203125,-0.640625,-0.9609375,-0.328125,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-keep4-s42,32
close_prob_pre_filter,0.0011163034154480292,0.00010830767185457472,-0.0010079957435934544,-0.0024651842176059576,-0.00010430083222857294,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-keep4-s42,32
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-keep4-s42,32
eos_after_forced_close_prob,0.9999979722218253,0.9999922838891288,-5.688332696540677e-06,-1.3055302634271126e-05,-1.160962149140966e-06,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,early_remaining,qwen3-4b-keep4-s42,32
next_event_close_rate,0.0380859375,0.0,-0.0380859375,-0.078125,-0.010576923076923078,63,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,all,64
continue_rate,0.9619140625,1.0,0.0380859375,0.01057692307692304,0.078125,63,64,64,m1_higher,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,all,64
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,63,64,64,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,all,64
unresolved_rate,0.0,0.0,0.0,0.0,0.0,63,64,64,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,all,64
margin_first_policy,-6.280691964285715,-8.484933035714285,-2.2042410714285694,-2.5837095846861478,-1.813594933712122,63,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,all,64
margin_first_raw,-5.896484375,-7.439453125,-1.54296875,-1.808596709280303,-1.2695164535984849,63,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,all,64
close_prob_pre_filter,0.06192743247778545,0.007025221244394411,-0.054902211233391035,-0.08494064332999386,-0.031835352406722195,63,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,all,64
close_sampler_prob,0.03970449212344589,0.0,-0.03970449212344589,-0.07418850931179584,-0.013652387388311378,63,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,all,64
eos_after_forced_close_prob,0.9999988940206879,0.9999970705507878,-1.823469900075203e-06,-3.1808737437966083e-06,-9.896520274388365e-07,63,64,64,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,all,64
next_event_close_rate,0.013671875,0.0,-0.013671875,-0.037109375,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-cleanv2-s42,32
continue_rate,0.986328125,1.0,0.013671875,0.0,0.037109375,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-cleanv2-s42,32
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-cleanv2-s42,32
unresolved_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-cleanv2-s42,32
margin_first_policy,-6.6294642857142865,-8.722098214285715,-2.092633928571429,-2.650948660714287,-1.5177176339285725,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-cleanv2-s42,32
margin_first_raw,-6.140625,-7.60546875,-1.46484375,-1.8556640625,-1.0624023437500005,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-cleanv2-s42,32
close_prob_pre_filter,0.03873898296519108,0.0036651903067912313,-0.03507379265839985,-0.06010375785180818,-0.015211368470789821,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-cleanv2-s42,32
close_sampler_prob,0.018243251589018388,0.0,-0.018243251589018388,-0.04675689525670151,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-cleanv2-s42,32
eos_after_forced_close_prob,0.999998769208216,0.9999967554796527,-2.013728563232675e-06,-4.176308547645946e-06,-5.865197704707506e-07,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-cleanv2-s42,32
next_event_close_rate,0.0625,0.0,-0.0625,-0.138671875,-0.0078125,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-keep4-s42,32
continue_rate,0.9375,1.0,0.0625,0.0078125,0.138671875,32,32,32,m1_higher,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-keep4-s42,32
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-keep4-s42,32
unresolved_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-keep4-s42,32
margin_first_policy,-5.931919642857144,-8.247767857142858,-2.3158482142857135,-2.8293805803571423,-1.8080357142857153,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-keep4-s42,32
margin_first_raw,-5.65234375,-7.2734375,-1.62109375,-1.98056640625,-1.265625,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-keep4-s42,32
close_prob_pre_filter,0.08511588199037981,0.01038525218199759,-0.07473062980838222,-0.1285626880031805,-0.03239120246218187,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-keep4-s42,32
close_sampler_prob,0.061165732657873395,0.0,-0.061165732657873395,-0.12548541967357335,-0.012864105474540036,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-keep4-s42,32
eos_after_forced_close_prob,0.9999990188331596,0.9999973856219228,-1.6332112368067087e-06,-2.557162511912514e-06,-8.550145539937276e-07,32,32,32,m1_lower,4B,raw - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-keep4-s123,all,pre_first_reuse,qwen3-4b-keep4-s42,32
next_event_close_rate,0.2706692913385827,0.24015748031496062,-0.030511811023622076,-0.05224808094113372,-0.00984251968503938,118,127,127,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,all,127
continue_rate,0.7293307086614174,0.7598425196850394,0.030511811023621993,0.00984251968503946,0.05224808094113371,118,127,127,m1_higher,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,all,127
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,all,127
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,all,127
margin_first_policy,-3.9707536557930267,-3.9384139482564686,0.03233970753655813,-0.17720050618672806,0.2538130513291111,118,127,127,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,all,127
margin_first_raw,-4.2795275590551185,-4.256889763779528,0.022637795275590733,-0.12404035433070888,0.1776691359303775,118,127,127,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,all,127
close_prob_pre_filter,0.278292593806707,0.2550425483026226,-0.023250045504084438,-0.039275564131101746,-0.007943181375166995,118,127,127,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,all,127
close_sampler_prob,0.27058757214410256,0.2461617517207327,-0.024425820423369854,-0.04613545675738273,-0.004448440194810684,118,127,127,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,all,127
eos_after_forced_close_prob,0.9999989538063867,0.9999988544235795,-9.938280720600545e-08,-2.32072049705101e-07,5.3331148661128694e-08,118,127,127,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,all,127
next_event_close_rate,0.181640625,0.1494140625,-0.0322265625,-0.0625,-0.0020153289810547897,61,64,64,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-cleanv2-s42,64
continue_rate,0.818359375,0.8505859375,0.0322265625,0.0020153289810548396,0.0625,61,64,64,m1_higher,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-cleanv2-s42,64
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,61,64,64,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-cleanv2-s42,64
unresolved_rate,0.0,0.0,0.0,0.0,0.0,61,64,64,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-cleanv2-s42,64
margin_first_policy,-4.347098214285715,-4.391741071428572,-0.04464285714285676,-0.3255553355414734,0.26380494505494545,61,64,64,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-cleanv2-s42,64
margin_first_raw,-4.54296875,-4.57421875,-0.03125,-0.22788873487903286,0.1846634615384615,61,64,64,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-cleanv2-s42,64
close_prob_pre_filter,0.20497797924623443,0.17991724498141232,-0.02506073426482211,-0.04303675867561841,-0.006808222603353385,61,64,64,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-cleanv2-s42,64
close_sampler_prob,0.18338438147077205,0.15676099835382992,-0.026623383116942123,-0.05315149082917119,-0.0003387838651433472,61,64,64,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-cleanv2-s42,64
eos_after_forced_close_prob,0.9999989734157886,0.9999988572205069,-1.1619528172968074e-07,-2.4125733133761874e-07,-4.062843417251866e-09,61,64,64,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-cleanv2-s42,64
next_event_close_rate,0.3611111111111111,0.3323412698412698,-0.02876984126984128,-0.061508699633699634,0.0020169553146483273,58,63,63,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-keep4-s42,63
continue_rate,0.6388888888888888,0.6676587301587301,0.02876984126984128,-0.002016955314648386,0.061508699633699634,58,63,63,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-keep4-s42,63
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,58,63,63,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-keep4-s42,63
unresolved_rate,0.0,0.0,0.0,0.0,0.0,58,63,63,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-keep4-s42,63
margin_first_policy,-3.5884353741496606,-3.477891156462585,0.11054421768707545,-0.19816384787087934,0.4592029993815702,58,63,63,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-keep4-s42,63
margin_first_raw,-4.011904761904762,-3.9345238095238093,0.07738095238095255,-0.13871469350961538,0.32144209956709924,58,63,63,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-keep4-s42,63
close_prob_pre_filter,0.3527709324078219,0.33136031675591554,-0.021410615651906384,-0.04801772945540436,0.004421268044058606,58,63,63,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-keep4-s42,63
close_sampler_prob,0.3591749404471684,0.3369815646648879,-0.022193375782280533,-0.05557702055431596,0.009091347822259883,58,63,63,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-keep4-s42,63
eos_after_forced_close_prob,0.9999989338857247,0.9999988515822565,-8.230346815185641e-08,-3.014269840395656e-07,1.9406071494199032e-07,58,63,63,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,all,qwen3-4b-keep4-s42,63
next_event_close_rate,0.5104166666666666,0.4460227272727273,-0.06439393939393934,-0.10416666666666669,-0.027462121212121215,66,66,66,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,all,66
continue_rate,0.4895833333333333,0.5539772727272727,0.06439393939393939,0.027462121212121215,0.10416666666666663,66,66,66,m1_higher,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,all,66
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,66,66,66,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,all,66
unresolved_rate,0.0,0.0,0.0,0.0,0.0,66,66,66,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,all,66
margin_first_policy,0.059523809523809014,-0.22997835497835478,-0.2895021645021638,-0.43019480519480413,-0.15151515151515085,66,66,66,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,all,66
margin_first_raw,-1.4583333333333333,-1.6609848484848484,-0.20265151515151514,-0.30113636363636354,-0.10606060606060619,66,66,66,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,all,66
close_prob_pre_filter,0.5122356121070004,0.4637237532415178,-0.04851185886548259,-0.07559636766395669,-0.02120610898202663,66,66,66,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,all,66
close_sampler_prob,0.5100371169936423,0.45764844181822667,-0.05238867517541562,-0.0888839176434577,-0.015937140746006724,66,66,66,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,all,66
eos_after_forced_close_prob,0.9999992855038561,0.9999992001905332,-8.53133228506664e-08,-1.6598257981947917e-07,-3.7453581874791555e-09,66,66,66,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,all,66
next_event_close_rate,0.3522727272727273,0.2821969696969697,-0.07007575757575757,-0.12315340909090909,-0.017045454545454586,33,33,33,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
continue_rate,0.6477272727272727,0.7178030303030303,0.07007575757575757,0.017045454545454586,0.12315340909090888,33,33,33,m1_higher,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
unresolved_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
margin_first_policy,-0.5519480519480522,-0.9145021645021646,-0.3625541125541124,-0.551948051948052,-0.17316017316017338,33,33,33,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
margin_first_raw,-1.8863636363636365,-2.140151515151515,-0.2537878787878787,-0.38636363636363646,-0.1212121212121211,33,33,33,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
close_prob_pre_filter,0.38376965129955365,0.3314400807641309,-0.052329570535422754,-0.08431482738545529,-0.020623213349874794,33,33,33,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
close_sampler_prob,0.35565455800392154,0.29727284108544877,-0.05838171691847277,-0.10494458070940335,-0.010868532726905376,33,33,33,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
eos_after_forced_close_prob,0.9999991792587813,0.9999991062266402,-7.303214111242795e-08,-2.1858614319691937e-07,6.17609998670996e-08,33,33,33,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
next_event_close_rate,0.6685606060606061,0.6098484848484849,-0.058712121212121215,-0.10606060606060608,-0.009469696969697013,33,33,33,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-keep4-s42,33
continue_rate,0.3314393939393939,0.39015151515151514,0.058712121212121215,0.009469696969696961,0.10606060606060608,33,33,33,m1_higher,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-keep4-s42,33
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-keep4-s42,33
unresolved_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-keep4-s42,33
margin_first_policy,0.6709956709956703,0.454545454545455,-0.21645021645021528,-0.4058441558441549,-0.016233766233764713,33,33,33,m1_lower,4B,OBR 15% - cleaned (s123),treatment,qwen3-4b-cleanv2-s123,qwen3-4b-obr-p15-s123,test,natural_stop,qwen3-4b-keep4-s42,33
