sample_id,stable_prompt_id,model_tag,seed,kind,seed_ordinal,prior_reuse_events,progress,after_1g,after_1_25g,after_last_new_relaxed,relaxed_coverage,relaxed_fraction_of_final
M1:355:5,355,M1,5,legacy_aligned_capture,9,8,2.9464285714285716,True,True,True,0.3392857142857143,1.0
M1:356:0,356,M1,0,primary_semantic_capture,12,11,0.9310344827586207,False,False,True,0.20689655172413793,1.0
M1:356:5,356,M1,5,primary_semantic_capture,16,15,1.1206896551724137,True,False,True,0.1896551724137931,1.0
M1:356:7,356,M1,7,primary_semantic_capture,4,3,0.9482758620689655,False,False,True,0.2413793103448276,1.0
M1:356:7,356,M1,7,legacy_aligned_capture,4,3,0.9482758620689655,False,False,True,0.2413793103448276,1.0
M1:358:0,358,M1,0,primary_semantic_capture,7,6,1.2258064516129032,True,False,True,0.2903225806451613,1.0
M1:358:2,358,M1,2,primary_semantic_capture,3,2,1.5806451612903225,True,True,True,0.0967741935483871,1.0
M1:358:5,358,M1,5,primary_semantic_capture,3,2,4.32258064516129,True,True,True,0.12903225806451613,1.0
M1:359:0,359,M1,0,primary_semantic_capture,10,9,1.7826086956521738,True,True,True,0.08695652173913043,1.0
M1:359:1,359,M1,1,primary_semantic_capture,12,11,3.739130434782609,True,True,True,0.34782608695652173,1.0
M1:359:2,359,M1,2,primary_semantic_capture,12,11,2.869565217391304,True,True,True,0.2608695652173913,1.0
M1:359:3,359,M1,3,primary_semantic_capture,19,18,7.782608695652174,True,True,True,0.08695652173913043,1.0
M1:359:4,359,M1,4,primary_semantic_capture,12,11,2.0434782608695654,True,True,True,0.17391304347826086,1.0
M1:359:7,359,M1,7,primary_semantic_capture,2,1,1.565217391304348,True,True,False,0.08695652173913043,0.4
M1:366:2,366,M1,2,primary_semantic_capture,5,4,1.5208333333333333,True,True,True,0.3541666666666667,1.0
M1:366:2,366,M1,2,legacy_aligned_capture,5,4,1.5208333333333333,True,True,True,0.3541666666666667,1.0
M1:366:5,366,M1,5,primary_semantic_capture,18,17,1.25,True,True,True,0.2708333333333333,1.0
M1:368:3,368,M1,3,primary_semantic_capture,1,0,1.2666666666666666,True,True,True,0.4666666666666667,1.0
M1:369:0,369,M1,0,primary_semantic_capture,2,1,2.5,True,True,True,0.08333333333333333,1.0
M1:369:0,369,M1,0,legacy_aligned_capture,2,1,2.5,True,True,True,0.08333333333333333,1.0
M1:369:1,369,M1,1,primary_semantic_capture,30,29,2.6666666666666665,True,True,True,0.08333333333333333,1.0
M1:369:2,369,M1,2,primary_semantic_capture,22,21,2.0277777777777777,True,True,True,0.16666666666666666,1.0
M1:369:2,369,M1,2,legacy_aligned_capture,22,21,2.0277777777777777,True,True,True,0.16666666666666666,1.0
M1:369:3,369,M1,3,primary_semantic_capture,14,13,2.5277777777777777,True,True,True,0.25,1.0
M1:369:4,369,M1,4,primary_semantic_capture,10,9,3.25,True,True,True,0.16666666666666666,1.0
M1:369:5,369,M1,5,primary_semantic_capture,5,4,1.4722222222222223,True,True,True,0.08333333333333333,1.0
M1:369:5,369,M1,5,legacy_aligned_capture,5,4,1.4722222222222223,True,True,True,0.08333333333333333,1.0
M1:369:6,369,M1,6,primary_semantic_capture,1,0,1.0833333333333333,True,False,,0.0,nan
M1:369:7,369,M1,7,primary_semantic_capture,1,0,1.4166666666666667,True,True,True,0.1111111111111111,1.0
M1:370:0,370,M1,0,primary_semantic_capture,8,7,5.21875,True,True,True,0.25,1.0
M1:370:7,370,M1,7,primary_semantic_capture,11,10,1.75,True,True,True,0.25,1.0
M1:370:7,370,M1,7,legacy_aligned_capture,11,10,1.75,True,True,True,0.25,1.0
M1:371:4,371,M1,4,primary_semantic_capture,7,6,3.0344827586206895,True,True,True,0.4827586206896552,1.0
M1:371:6,371,M1,6,primary_semantic_capture,12,11,1.6206896551724137,True,True,True,0.3793103448275862,1.0
M1:371:6,371,M1,6,legacy_aligned_capture,13,12,1.6551724137931034,True,True,True,0.3793103448275862,1.0
M1:373:3,373,M1,3,primary_semantic_capture,10,9,1.6981132075471699,True,True,True,0.5283018867924528,1.0
M1:374:0,374,M1,0,primary_semantic_capture,4,3,3.0952380952380953,True,True,True,0.3333333333333333,1.0
M1:374:0,374,M1,0,legacy_aligned_capture,4,3,3.0952380952380953,True,True,True,0.3333333333333333,1.0
M1:374:1,374,M1,1,primary_semantic_capture,16,15,3.8095238095238093,True,True,True,0.19047619047619047,1.0
M1:374:2,374,M1,2,primary_semantic_capture,4,3,3.9047619047619047,True,True,True,0.47619047619047616,1.0
M1:374:3,374,M1,3,primary_semantic_capture,2,1,5.571428571428571,True,True,True,0.47619047619047616,1.0
M1:374:5,374,M1,5,primary_semantic_capture,3,2,3.6666666666666665,True,True,True,0.2857142857142857,1.0
M1:374:5,374,M1,5,legacy_aligned_capture,3,2,3.6666666666666665,True,True,True,0.2857142857142857,1.0
M1:374:7,374,M1,7,primary_semantic_capture,4,3,3.857142857142857,True,True,True,0.19047619047619047,1.0
M1:374:7,374,M1,7,legacy_aligned_capture,4,3,3.857142857142857,True,True,True,0.19047619047619047,1.0
M1:375:0,375,M1,0,primary_semantic_capture,6,5,1.2195121951219512,True,False,True,0.21951219512195122,1.0
M1:375:1,375,M1,1,primary_semantic_capture,8,7,1.2439024390243902,True,False,True,0.0975609756097561,1.0
M1:375:2,375,M1,2,primary_semantic_capture,39,38,2.3658536585365852,True,True,True,0.2926829268292683,1.0
M1:375:3,375,M1,3,primary_semantic_capture,19,18,1.7804878048780488,True,True,True,0.2926829268292683,1.0
M1:375:3,375,M1,3,legacy_aligned_capture,19,18,1.7804878048780488,True,True,True,0.2926829268292683,1.0
M1:375:4,375,M1,4,primary_semantic_capture,1,0,1.853658536585366,True,True,True,0.24390243902439024,1.0
M1:375:5,375,M1,5,primary_semantic_capture,19,18,2.682926829268293,True,True,True,0.1951219512195122,1.0
M1:375:6,375,M1,6,primary_semantic_capture,38,37,2.6341463414634148,True,True,True,0.2682926829268293,1.0
M1:375:7,375,M1,7,primary_semantic_capture,2,1,1.1219512195121952,True,False,True,0.14634146341463414,1.0
M1:376:5,376,M1,5,primary_semantic_capture,1,0,1.173913043478261,True,False,True,0.13043478260869565,1.0
M1:376:5,376,M1,5,legacy_aligned_capture,1,0,1.173913043478261,True,False,True,0.13043478260869565,1.0
M1:376:6,376,M1,6,primary_semantic_capture,6,5,0.9130434782608695,False,False,True,0.2608695652173913,1.0
M1:377:0,377,M1,0,primary_semantic_capture,15,14,1.6428571428571428,True,True,True,0.34285714285714286,1.0
M1:377:5,377,M1,5,primary_semantic_capture,1,0,1.5714285714285714,True,True,True,0.37142857142857144,1.0
M1:377:5,377,M1,5,legacy_aligned_capture,1,0,1.5714285714285714,True,True,True,0.37142857142857144,1.0
M1:378:4,378,M1,4,primary_semantic_capture,2,1,1.2727272727272727,True,True,True,0.36363636363636365,1.0
M1:378:4,378,M1,4,legacy_aligned_capture,2,1,1.2727272727272727,True,True,True,0.36363636363636365,1.0
M1:380:0,380,M1,0,primary_semantic_capture,12,11,1.360655737704918,True,True,True,0.29508196721311475,1.0
M1:380:0,380,M1,0,legacy_aligned_capture,12,11,1.360655737704918,True,True,True,0.29508196721311475,1.0
M1:380:1,380,M1,1,primary_semantic_capture,13,12,1.0819672131147542,True,False,True,0.32786885245901637,1.0
M1:380:2,380,M1,2,primary_semantic_capture,42,41,1.819672131147541,True,True,True,0.4098360655737705,1.0
M1:380:3,380,M1,3,primary_semantic_capture,51,50,2.1147540983606556,True,True,True,0.3442622950819672,1.0
M1:380:4,380,M1,4,primary_semantic_capture,4,3,1.3934426229508197,True,True,True,0.36065573770491804,1.0
M1:380:5,380,M1,5,primary_semantic_capture,25,24,1.3934426229508197,True,True,True,0.3114754098360656,1.0
M1:380:6,380,M1,6,primary_semantic_capture,2,1,0.9508196721311475,False,False,True,0.29508196721311475,1.0
M1:380:7,380,M1,7,primary_semantic_capture,17,16,1.098360655737705,True,False,True,0.26229508196721313,1.0
M1:382:3,382,M1,3,primary_semantic_capture,6,5,1.2222222222222223,True,False,True,0.4222222222222222,1.0
M1:383:4,383,M1,4,primary_semantic_capture,12,11,2.76,True,True,True,0.16,1.0
M1:385:3,385,M1,3,primary_semantic_capture,4,3,1.596774193548387,True,True,True,0.45161290322580644,1.0
M1:387:1,387,M1,1,primary_semantic_capture,36,35,8.352941176470589,True,True,True,0.17647058823529413,1.0
M1:387:2,387,M1,2,primary_semantic_capture,34,33,7.0,True,True,True,0.17647058823529413,1.0
M1:387:4,387,M1,4,primary_semantic_capture,10,9,4.647058823529412,True,True,True,0.29411764705882354,1.0
M1:388:1,388,M1,1,primary_semantic_capture,4,3,1.9714285714285715,True,True,True,0.2571428571428571,1.0
M1:388:3,388,M1,3,primary_semantic_capture,4,3,1.1714285714285715,True,False,True,0.17142857142857143,1.0
M1:388:4,388,M1,4,primary_semantic_capture,8,7,1.457142857142857,True,True,True,0.17142857142857143,1.0
M1:388:4,388,M1,4,legacy_aligned_capture,8,7,1.457142857142857,True,True,True,0.17142857142857143,1.0
M1:388:5,388,M1,5,primary_semantic_capture,5,4,1.2285714285714286,True,False,True,0.08571428571428572,1.0
M1:388:7,388,M1,7,primary_semantic_capture,4,3,1.2,True,False,True,0.2857142857142857,1.0
M1:388:7,388,M1,7,legacy_aligned_capture,4,3,1.2,True,False,True,0.2857142857142857,1.0
M1:389:0,389,M1,0,primary_semantic_capture,3,2,1.1587301587301588,True,False,True,0.1111111111111111,1.0
M1:389:0,389,M1,0,legacy_aligned_capture,3,2,1.1587301587301588,True,False,True,0.1111111111111111,1.0
M1:389:6,389,M1,6,primary_semantic_capture,10,9,1.9523809523809523,True,True,True,0.2698412698412698,1.0
M1:389:7,389,M1,7,primary_semantic_capture,4,3,2.142857142857143,True,True,True,0.25396825396825395,1.0
M1:390:1,390,M1,1,primary_semantic_capture,35,34,1.373913043478261,True,True,True,0.12173913043478261,1.0
M1:390:2,390,M1,2,primary_semantic_capture,2,1,1.0956521739130434,True,False,True,0.25217391304347825,1.0
M1:390:2,390,M1,2,legacy_aligned_capture,2,1,1.0956521739130434,True,False,True,0.25217391304347825,1.0
M1:390:3,390,M1,3,primary_semantic_capture,8,7,1.3304347826086957,True,True,True,0.30434782608695654,1.0
M1:390:4,390,M1,4,primary_semantic_capture,5,4,0.7391304347826086,False,False,True,0.25217391304347825,1.0
M1:390:5,390,M1,5,primary_semantic_capture,4,3,0.3652173913043478,False,False,True,0.05217391304347826,1.0
M1:390:6,390,M1,6,primary_semantic_capture,4,3,0.9739130434782609,False,False,True,0.26956521739130435,1.0
M1:390:7,390,M1,7,primary_semantic_capture,1,0,0.9739130434782609,False,False,True,0.08695652173913043,1.0
M1:390:7,390,M1,7,legacy_aligned_capture,2,1,0.9826086956521739,False,False,True,0.08695652173913043,1.0
M1:391:0,391,M1,0,primary_semantic_capture,3,2,2.3934426229508197,True,True,True,0.04918032786885246,1.0
M1:391:1,391,M1,1,primary_semantic_capture,4,3,0.8524590163934426,False,False,True,0.09836065573770492,1.0
M1:391:1,391,M1,1,legacy_aligned_capture,4,3,0.8524590163934426,False,False,True,0.09836065573770492,1.0
M1:391:2,391,M1,2,primary_semantic_capture,16,15,1.3278688524590163,True,True,True,0.11475409836065574,1.0
M1:391:3,391,M1,3,primary_semantic_capture,33,32,2.1311475409836067,True,True,True,0.11475409836065574,1.0
M1:391:4,391,M1,4,primary_semantic_capture,1,0,2.1147540983606556,True,True,True,0.19672131147540983,1.0
M1:391:5,391,M1,5,primary_semantic_capture,7,6,1.3770491803278688,True,True,True,0.09836065573770492,1.0
M1:391:5,391,M1,5,legacy_aligned_capture,7,6,1.3770491803278688,True,True,True,0.09836065573770492,1.0
M1:391:6,391,M1,6,primary_semantic_capture,2,1,1.0163934426229508,True,False,True,0.13114754098360656,1.0
M1:391:7,391,M1,7,primary_semantic_capture,3,2,1.0,True,False,True,0.11475409836065574,1.0
M1:395:0,395,M1,0,primary_semantic_capture,15,14,4.526315789473684,True,True,True,0.10526315789473684,1.0
M1:395:1,395,M1,1,primary_semantic_capture,7,6,2.9473684210526314,True,True,True,0.15789473684210525,1.0
M1:395:1,395,M1,1,legacy_aligned_capture,7,6,2.9473684210526314,True,True,True,0.15789473684210525,1.0
M1:395:3,395,M1,3,primary_semantic_capture,13,12,5.157894736842105,True,True,True,0.15789473684210525,1.0
M1:396:5,396,M1,5,primary_semantic_capture,27,26,1.6794871794871795,True,True,True,0.6538461538461539,1.0
M1:396:5,396,M1,5,legacy_aligned_capture,27,26,1.6794871794871795,True,True,True,0.6538461538461539,1.0
M1:396:6,396,M1,6,primary_semantic_capture,8,7,1.5,True,True,True,0.6794871794871795,1.0
M1:399:0,399,M1,0,primary_semantic_capture,2,1,1.7619047619047619,True,True,True,0.16666666666666666,1.0
M1:399:0,399,M1,0,legacy_aligned_capture,2,1,1.7619047619047619,True,True,True,0.16666666666666666,1.0
M1:399:1,399,M1,1,primary_semantic_capture,1,0,0.5476190476190477,False,False,True,0.11904761904761904,1.0
M1:399:1,399,M1,1,legacy_aligned_capture,3,2,0.5952380952380952,False,False,True,0.11904761904761904,1.0
M1:399:2,399,M1,2,primary_semantic_capture,1,0,1.5952380952380953,True,True,True,0.11904761904761904,1.0
M1:399:3,399,M1,3,primary_semantic_capture,7,6,2.238095238095238,True,True,True,0.14285714285714285,1.0
M1:399:4,399,M1,4,primary_semantic_capture,8,7,1.5952380952380953,True,True,True,0.07142857142857142,1.0
M1:399:5,399,M1,5,primary_semantic_capture,3,2,1.2380952380952381,True,False,True,0.19047619047619047,1.0
M1:399:5,399,M1,5,legacy_aligned_capture,3,2,1.2380952380952381,True,False,True,0.19047619047619047,1.0
M1:399:6,399,M1,6,primary_semantic_capture,9,8,0.9047619047619048,False,False,True,0.16666666666666666,1.0
M1:399:6,399,M1,6,legacy_aligned_capture,9,8,0.9047619047619048,False,False,True,0.16666666666666666,1.0
M1:399:7,399,M1,7,primary_semantic_capture,5,4,0.9047619047619048,False,False,True,0.14285714285714285,1.0
M1:399:7,399,M1,7,legacy_aligned_capture,5,4,0.9047619047619048,False,False,True,0.14285714285714285,1.0
M1:400:6,400,M1,6,primary_semantic_capture,48,47,2.302325581395349,True,True,True,0.09302325581395349,1.0
M1:401:1,401,M1,1,primary_semantic_capture,4,3,3.5714285714285716,True,True,True,0.6428571428571429,1.0
M1:401:1,401,M1,1,legacy_aligned_capture,4,3,3.5714285714285716,True,True,True,0.6428571428571429,1.0
M1:401:6,401,M1,6,primary_semantic_capture,3,2,4.071428571428571,True,True,True,0.35714285714285715,1.0
M1:401:6,401,M1,6,legacy_aligned_capture,3,2,4.071428571428571,True,True,True,0.35714285714285715,1.0
M1:403:0,403,M1,0,primary_semantic_capture,22,21,6.578947368421052,True,True,True,0.5789473684210527,1.0
M1:403:1,403,M1,1,primary_semantic_capture,1,0,4.105263157894737,True,True,True,0.2631578947368421,1.0
M1:403:2,403,M1,2,primary_semantic_capture,8,7,5.526315789473684,True,True,True,0.3157894736842105,1.0
M1:403:3,403,M1,3,primary_semantic_capture,11,10,3.526315789473684,True,True,True,0.5263157894736842,1.0
M1:403:3,403,M1,3,legacy_aligned_capture,11,10,3.526315789473684,True,True,True,0.5263157894736842,1.0
M1:403:4,403,M1,4,primary_semantic_capture,3,2,2.9473684210526314,True,True,True,0.42105263157894735,1.0
M1:403:4,403,M1,4,legacy_aligned_capture,5,4,3.0526315789473686,True,True,True,0.42105263157894735,1.0
M1:405:0,405,M1,0,primary_semantic_capture,5,4,1.5161290322580645,True,True,True,0.3548387096774194,1.0
M1:405:0,405,M1,0,legacy_aligned_capture,5,4,1.5161290322580645,True,True,True,0.3548387096774194,1.0
M1:405:3,405,M1,3,primary_semantic_capture,11,10,2.2903225806451615,True,True,False,0.25806451612903225,0.8
M1:405:4,405,M1,4,primary_semantic_capture,13,12,2.2580645161290325,True,True,True,0.45161290322580644,1.0
M1:405:5,405,M1,5,primary_semantic_capture,7,6,1.5483870967741935,True,True,True,0.25806451612903225,1.0
M1:405:6,405,M1,6,primary_semantic_capture,6,5,2.4838709677419355,True,True,True,0.41935483870967744,1.0
M1:406:2,406,M1,2,primary_semantic_capture,8,7,1.4137931034482758,True,True,False,0.3448275862068966,0.9090909090909091
M1:406:3,406,M1,3,primary_semantic_capture,5,4,1.5517241379310345,True,True,True,0.3448275862068966,1.0
M1:406:6,406,M1,6,primary_semantic_capture,5,4,1.896551724137931,True,True,True,0.4482758620689655,1.0
M1:406:7,406,M1,7,primary_semantic_capture,9,8,2.0,True,True,True,0.4482758620689655,1.0
M1:409:0,409,M1,0,primary_semantic_capture,5,4,3.7804878048780486,True,True,True,0.24390243902439024,1.0
M1:409:0,409,M1,0,legacy_aligned_capture,5,4,3.7804878048780486,True,True,True,0.24390243902439024,1.0
M1:409:6,409,M1,6,primary_semantic_capture,7,6,2.8048780487804876,True,True,True,0.1951219512195122,1.0
M1:409:6,409,M1,6,legacy_aligned_capture,7,6,2.8048780487804876,True,True,True,0.1951219512195122,1.0
M1:412:3,412,M1,3,primary_semantic_capture,1,0,0.8823529411764706,False,False,True,0.29411764705882354,1.0
M1:412:6,412,M1,6,primary_semantic_capture,6,5,1.2647058823529411,True,True,True,0.23529411764705882,1.0
M1:412:7,412,M1,7,primary_semantic_capture,6,5,1.9705882352941178,True,True,True,0.4411764705882353,1.0
M1:415:0,415,M1,0,primary_semantic_capture,14,13,1.4918032786885247,True,True,True,0.45901639344262296,1.0
M1:415:2,415,M1,2,primary_semantic_capture,5,4,1.459016393442623,True,True,True,0.9016393442622951,1.0
M1:415:7,415,M1,7,primary_semantic_capture,14,13,1.5737704918032787,True,True,True,0.8524590163934426,1.0
M1:416:2,416,M1,2,primary_semantic_capture,23,22,1.013157894736842,True,False,True,0.4605263157894737,1.0
M1:416:3,416,M1,3,primary_semantic_capture,33,32,1.4736842105263157,True,True,True,0.5,1.0
M1:418:4,418,M1,4,primary_semantic_capture,1,0,3.5806451612903225,True,True,True,0.3870967741935484,1.0
M1:418:6,418,M1,6,primary_semantic_capture,8,7,2.129032258064516,True,True,True,0.3548387096774194,1.0
M1:420:2,420,M1,2,primary_semantic_capture,3,2,1.12987012987013,True,False,True,0.3246753246753247,1.0
M1:420:2,420,M1,2,legacy_aligned_capture,3,2,1.12987012987013,True,False,True,0.3246753246753247,1.0
M1:420:3,420,M1,3,primary_semantic_capture,5,4,2.3506493506493507,True,True,True,0.2077922077922078,1.0
M1:420:5,420,M1,5,primary_semantic_capture,15,14,2.2467532467532467,True,True,True,0.2987012987012987,1.0
M1:421:7,421,M1,7,primary_semantic_capture,20,19,1.3404255319148937,True,True,True,0.10638297872340426,1.0
M1:424:0,424,M1,0,primary_semantic_capture,1,0,1.3493975903614457,True,True,True,0.12048192771084337,1.0
M1:424:2,424,M1,2,primary_semantic_capture,6,5,1.3012048192771084,True,True,True,0.1566265060240964,1.0
M1:424:2,424,M1,2,legacy_aligned_capture,6,5,1.3012048192771084,True,True,True,0.1566265060240964,1.0
M1:425:0,425,M1,0,primary_semantic_capture,1,0,1.475,True,True,True,0.2,1.0
M1:425:0,425,M1,0,legacy_aligned_capture,4,3,1.55,True,True,True,0.2,1.0
M1:425:1,425,M1,1,primary_semantic_capture,1,0,1.175,True,False,True,0.275,1.0
M1:425:2,425,M1,2,primary_semantic_capture,11,10,1.275,True,True,True,0.175,1.0
M1:425:2,425,M1,2,legacy_aligned_capture,11,10,1.275,True,True,True,0.175,1.0
M1:425:3,425,M1,3,primary_semantic_capture,1,0,1.075,True,False,True,0.275,1.0
M1:425:5,425,M1,5,primary_semantic_capture,3,2,2.225,True,True,True,0.35,1.0
M1:425:5,425,M1,5,legacy_aligned_capture,4,3,2.25,True,True,True,0.35,1.0
M1:425:6,425,M1,6,primary_semantic_capture,4,3,1.225,True,False,True,0.3,1.0
M1:425:6,425,M1,6,legacy_aligned_capture,4,3,1.225,True,False,True,0.3,1.0
M1:426:0,426,M1,0,primary_semantic_capture,15,14,1.6481481481481481,True,True,True,0.09259259259259259,1.0
M1:426:1,426,M1,1,primary_semantic_capture,2,1,0.7407407407407407,False,False,True,0.1111111111111111,1.0
M1:426:2,426,M1,2,primary_semantic_capture,12,11,0.6666666666666666,False,False,True,0.12962962962962962,1.0
M1:426:2,426,M1,2,legacy_aligned_capture,12,11,0.6666666666666666,False,False,True,0.12962962962962962,1.0
M1:426:3,426,M1,3,primary_semantic_capture,6,5,0.6481481481481481,False,False,True,0.12962962962962962,1.0
M1:426:3,426,M1,3,legacy_aligned_capture,6,5,0.6481481481481481,False,False,True,0.12962962962962962,1.0
M1:426:4,426,M1,4,primary_semantic_capture,12,11,1.2592592592592593,True,True,True,0.12962962962962962,1.0
M1:426:5,426,M1,5,primary_semantic_capture,6,5,1.3888888888888888,True,True,True,0.12962962962962962,1.0
M1:426:5,426,M1,5,legacy_aligned_capture,6,5,1.3888888888888888,True,True,True,0.12962962962962962,1.0
M1:426:6,426,M1,6,primary_semantic_capture,2,1,0.42592592592592593,False,False,True,0.07407407407407407,1.0
M1:426:6,426,M1,6,legacy_aligned_capture,2,1,0.42592592592592593,False,False,True,0.07407407407407407,1.0
M1:428:4,428,M1,4,primary_semantic_capture,1,0,2.3529411764705883,True,True,True,0.4117647058823529,1.0
M1:429:3,429,M1,3,primary_semantic_capture,7,6,1.7704918032786885,True,True,True,0.4918032786885246,1.0
M1:429:5,429,M1,5,primary_semantic_capture,14,13,1.7704918032786885,True,True,True,0.3770491803278688,1.0
M1:431:3,431,M1,3,primary_semantic_capture,107,106,3.5283018867924527,True,True,True,0.24528301886792453,1.0
M1:432:0,432,M1,0,primary_semantic_capture,2,1,1.5,True,True,True,0.2608695652173913,1.0
M1:432:2,432,M1,2,primary_semantic_capture,2,1,2.282608695652174,True,True,True,0.2826086956521739,1.0
M1:432:2,432,M1,2,legacy_aligned_capture,2,1,2.282608695652174,True,True,True,0.2826086956521739,1.0
M1:432:3,432,M1,3,primary_semantic_capture,7,6,1.1304347826086956,True,False,True,0.1956521739130435,1.0
M1:432:3,432,M1,3,legacy_aligned_capture,7,6,1.1304347826086956,True,False,True,0.1956521739130435,1.0
M1:432:5,432,M1,5,primary_semantic_capture,32,31,1.9130434782608696,True,True,True,0.1956521739130435,1.0
M1:432:6,432,M1,6,primary_semantic_capture,2,1,1.8695652173913044,True,True,True,0.2826086956521739,1.0
M1:432:6,432,M1,6,legacy_aligned_capture,3,2,1.891304347826087,True,True,True,0.2826086956521739,1.0
M1:433:0,433,M1,0,primary_semantic_capture,1,0,1.4038461538461537,True,True,True,0.17307692307692307,1.0
M1:433:1,433,M1,1,primary_semantic_capture,4,3,1.5,True,True,True,0.17307692307692307,1.0
M1:434:0,434,M1,0,primary_semantic_capture,9,8,1.5192307692307692,True,True,True,0.28846153846153844,1.0
M1:434:0,434,M1,0,legacy_aligned_capture,9,8,1.5192307692307692,True,True,True,0.28846153846153844,1.0
M1:434:3,434,M1,3,primary_semantic_capture,29,28,1.8846153846153846,True,True,True,0.11538461538461539,1.0
M1:434:4,434,M1,4,primary_semantic_capture,21,20,1.7884615384615385,True,True,True,0.21153846153846154,1.0
M1:434:6,434,M1,6,primary_semantic_capture,4,3,1.7884615384615385,True,True,True,0.28846153846153844,1.0
M1:434:6,434,M1,6,legacy_aligned_capture,4,3,1.7884615384615385,True,True,True,0.28846153846153844,1.0
M1:434:7,434,M1,7,primary_semantic_capture,4,3,1.4038461538461537,True,True,False,0.19230769230769232,0.625
M1:435:0,435,M1,0,primary_semantic_capture,1,0,1.0425531914893618,True,False,True,0.44680851063829785,1.0
M1:435:2,435,M1,2,primary_semantic_capture,14,13,1.1702127659574468,True,False,True,0.44680851063829785,1.0
M1:435:4,435,M1,4,primary_semantic_capture,5,4,0.5957446808510638,False,False,True,0.14893617021276595,1.0
M1:435:4,435,M1,4,legacy_aligned_capture,5,4,0.5957446808510638,False,False,True,0.14893617021276595,1.0
M1:438:1,438,M1,1,primary_semantic_capture,5,4,0.6046511627906976,False,False,True,0.20930232558139536,1.0
M1:438:2,438,M1,2,primary_semantic_capture,9,8,1.1395348837209303,True,False,True,0.3023255813953488,1.0
M1:438:3,438,M1,3,primary_semantic_capture,22,21,1.430232558139535,True,True,True,0.4418604651162791,1.0
M1:438:3,438,M1,3,legacy_aligned_capture,22,21,1.430232558139535,True,True,True,0.4418604651162791,1.0
M1:438:5,438,M1,5,primary_semantic_capture,15,14,1.1627906976744187,True,False,True,0.37209302325581395,1.0
M1:438:7,438,M1,7,primary_semantic_capture,10,9,1.302325581395349,True,True,True,0.37209302325581395,1.0
M1:441:0,441,M1,0,primary_semantic_capture,1,0,1.1325301204819278,True,False,True,0.21686746987951808,1.0
M1:441:1,441,M1,1,primary_semantic_capture,98,97,2.253012048192771,True,True,True,0.3253012048192771,1.0
M1:441:2,441,M1,2,primary_semantic_capture,19,18,1.5903614457831325,True,True,True,0.3373493975903614,1.0
M1:441:2,441,M1,2,legacy_aligned_capture,20,19,1.6024096385542168,True,True,True,0.3373493975903614,1.0
M1:441:4,441,M1,4,primary_semantic_capture,24,23,1.5903614457831325,True,True,True,0.3253012048192771,1.0
M1:441:5,441,M1,5,primary_semantic_capture,21,20,1.2289156626506024,True,False,True,0.39759036144578314,1.0
M1:441:6,441,M1,6,primary_semantic_capture,4,3,1.6506024096385543,True,True,True,0.26506024096385544,1.0
M1:441:7,441,M1,7,primary_semantic_capture,2,1,1.1927710843373494,True,False,False,0.25301204819277107,0.7777777777777778
M1:442:0,442,M1,0,primary_semantic_capture,1,0,1.4666666666666666,True,True,True,0.6,1.0
M1:443:3,443,M1,3,primary_semantic_capture,5,4,1.186046511627907,True,False,True,0.3023255813953488,1.0
M1:443:3,443,M1,3,legacy_aligned_capture,6,5,1.2093023255813953,True,False,True,0.3023255813953488,1.0
M1:445:1,445,M1,1,primary_semantic_capture,4,3,1.8,True,True,True,0.48,1.0
M1:445:1,445,M1,1,legacy_aligned_capture,4,3,1.8,True,True,True,0.48,1.0
M1:445:4,445,M1,4,primary_semantic_capture,1,0,0.9333333333333333,False,False,True,0.3466666666666667,1.0
M1:445:5,445,M1,5,primary_semantic_capture,4,3,0.92,False,False,True,0.28,1.0
M1:445:7,445,M1,7,primary_semantic_capture,68,67,2.4266666666666667,True,True,True,0.4533333333333333,1.0
M1:449:3,449,M1,3,primary_semantic_capture,6,5,1.4736842105263157,True,True,True,0.3157894736842105,1.0
M1:451:4,451,M1,4,primary_semantic_capture,5,4,0.8088235294117647,False,False,True,0.3088235294117647,1.0
M1:453:1,453,M1,1,primary_semantic_capture,4,3,1.1929824561403508,True,False,True,0.7368421052631579,1.0
M1:453:2,453,M1,2,primary_semantic_capture,1,0,2.526315789473684,True,True,True,0.7192982456140351,1.0
M1:454:0,454,M1,0,primary_semantic_capture,22,21,1.360655737704918,True,True,True,0.14754098360655737,1.0
M1:454:1,454,M1,1,primary_semantic_capture,52,51,2.3934426229508197,True,True,True,0.09836065573770492,1.0
M1:454:4,454,M1,4,primary_semantic_capture,45,44,2.360655737704918,True,True,True,0.09836065573770492,1.0
M1:454:6,454,M1,6,primary_semantic_capture,34,33,2.0655737704918034,True,True,True,0.13114754098360656,1.0
M1:454:7,454,M1,7,primary_semantic_capture,18,17,1.5901639344262295,True,True,True,0.13114754098360656,1.0
M1:455:5,455,M1,5,primary_semantic_capture,35,34,1.85,True,True,True,0.5833333333333334,1.0
M1:455:6,455,M1,6,primary_semantic_capture,19,18,1.2,True,False,True,0.4666666666666667,1.0
M1:457:2,457,M1,2,primary_semantic_capture,8,7,1.6363636363636365,True,True,True,0.18181818181818182,1.0
M1:457:7,457,M1,7,primary_semantic_capture,3,2,1.7575757575757576,True,True,True,0.06060606060606061,1.0
