episode_variant,capture_kind,model,episode_ordinal,gap_at_risk,gap_stop_events,gap_censored,gap_stop_hazard,episodes_started,capture_events,inepisode_stop_events,inepisode_censored,capture_hazard_given_episode,capture_cif_after_episode,stop_cif_after_episode,event_free_survival
lineage,legacy,M0,114,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,115,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,116,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,117,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,118,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,119,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,120,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,121,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,122,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,123,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,124,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,125,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,126,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,127,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,128,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,129,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,130,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,131,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,132,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,133,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,134,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,135,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,136,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,137,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,138,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,139,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,140,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,141,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,142,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,143,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,144,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,145,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,146,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,147,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,148,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,149,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,150,2,0,0,0.0,2,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,151,2,0,0,0.0,2,0,0,1,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,152,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,153,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,154,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,155,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,156,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,157,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,158,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,159,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,160,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,161,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,162,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,163,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,164,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,165,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,166,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,167,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,168,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,169,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,170,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,171,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,172,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,173,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,174,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,175,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,176,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,177,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,178,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,179,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,180,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,181,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,182,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,183,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,184,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,185,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,186,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,187,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,188,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,189,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,190,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,191,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,192,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,193,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,194,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,195,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,196,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,197,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,198,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,199,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,200,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,201,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,202,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,203,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,204,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,205,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,206,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,207,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,208,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,209,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,210,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,211,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,212,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,213,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,214,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,215,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,216,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,217,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,218,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,219,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,220,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,221,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,222,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,223,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,224,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,225,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,226,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,227,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,228,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,229,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,230,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,231,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,232,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,233,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,234,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,235,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,236,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,237,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,238,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,239,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,240,1,0,0,0.0,1,0,0,0,0.0,0.00590546554879942,0.9936153354746137,0.0004791989765873934
lineage,legacy,M0,241,1,0,0,0.0,1,0,1,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,242,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,243,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,244,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,245,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,246,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,247,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,248,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,249,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,250,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,251,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,252,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,253,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,254,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,255,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,256,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,257,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,258,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M0,259,0,0,0,0.0,0,0,0,0,0.0,0.00590546554879942,0.9940945344512011,0.0
lineage,legacy,M1,1,8848,1358,4,0.15348101265822786,7486,14,282,2,0.0018701576275714667,0.0015831239410612889,0.1853696520424624,0.8130472240164763
lineage,legacy,M1,2,7188,960,1,0.1335559265442404,6227,16,316,5,0.0025694555965954714,0.003393202498796913,0.32970597888548403,0.6669008186157189
lineage,legacy,M1,3,5890,659,0,0.11188455008488965,5231,10,336,6,0.0019116803670426305,0.004525461953152973,0.44236579459391195,0.553108743452935
lineage,legacy,M1,4,4879,491,0,0.10063537610166018,4388,13,348,5,0.0029626253418413855,0.005999209373708037,0.5374791858128118,0.4565216048134801
lineage,legacy,M1,5,4022,381,0,0.0947289905519642,3641,6,300,4,0.0016478989288656962,0.006680246079048883,0.6147768518689978,0.3785429020519533
lineage,legacy,M1,6,3331,270,0,0.08105673971780246,3061,2,300,1,0.0006533812479581836,0.006907530919668488,0.6795530314455854,0.31353943763474607
lineage,legacy,M1,7,2758,203,0,0.07360406091370558,2555,3,275,1,0.0011741682974559687,0.007248581794543121,0.7338938041756102,0.25885761402984653
lineage,legacy,M1,8,2276,140,0,0.061511423550087874,2136,5,236,1,0.0023408239700374533,0.00781724966367723,0.7766576279344952,0.21552512240182742
lineage,legacy,M1,9,1894,131,0,0.06916578669482576,1763,2,188,0,0.0011344299489506524,0.008044836910141672,0.8129577937455739,0.17899736934428434
lineage,legacy,M1,10,1573,92,0,0.05848696757787667,1481,1,171,2,0.0006752194463200541,0.008158630533373894,0.8428855166556481,0.1489558528109779
lineage,legacy,M1,11,1307,69,0,0.05279265493496557,1238,2,136,0,0.0016155088852988692,0.00838656603882298,0.8662489059641795,0.12536452799699746
lineage,legacy,M1,12,1100,57,0,0.05181818181818182,1043,0,110,0,0.0,0.00838656603882298,0.8852815206691782,0.10633191329199876
lineage,legacy,M1,13,933,48,0,0.05144694533762058,885,0,119,0,0.0,0.00838656603882298,0.9043141353741769,0.08729929858700006
lineage,legacy,M1,14,766,40,0,0.05221932114882506,726,1,86,0,0.0013774104683195593,0.008500533791547523,0.9186740722174693,0.07282539399098306
lineage,legacy,M1,15,639,29,0,0.04538341158059468,610,0,75,1,0.0,0.008500533791547523,0.9305267185008218,0.06097274770763058
lineage,legacy,M1,16,534,26,0,0.04868913857677903,508,0,56,2,0.0,0.008500533791547523,0.939889574890383,0.05160989131806933
lineage,legacy,M1,17,450,24,0,0.05333333333333334,426,0,56,0,0.0,0.008500533791547523,0.949064666680262,0.04243479952819034
lineage,legacy,M1,18,370,16,0,0.043243243243243246,354,0,55,0,0.0,0.008500533791547523,0.9572075606437797,0.03429190556467274
lineage,legacy,M1,19,299,15,0,0.05016722408026756,284,0,37,0,0.0,0.008500533791547523,0.963171370307201,0.02832809590125139
lineage,legacy,M1,20,247,7,0,0.02834008097165992,240,0,39,0,0.0,0.008500533791547523,0.9684470480863814,0.02305241812207097
lineage,legacy,M1,21,201,11,0,0.05472636815920398,190,0,26,0,0.0,0.008500533791547523,0.9726905280392004,0.018808938169251936
lineage,legacy,M1,22,164,2,0,0.012195121951219513,162,0,23,0,0.0,0.008500533791547523,0.9755577442235376,0.01594172198491475
lineage,legacy,M1,23,139,6,0,0.04316546762589928,133,0,14,0,0.0,0.008500533791547523,0.9778515171710073,0.013647949037445003
lineage,legacy,M1,24,119,7,0,0.058823529411764705,112,0,10,0,0.0,0.008500533791547523,0.9798012241763565,0.011698242032095718
lineage,legacy,M1,25,102,5,0,0.049019607843137254,97,0,11,0,0.0,0.008500533791547523,0.9816362425343323,0.009863223674119919
lineage,legacy,M1,26,86,5,0,0.05813953488372093,81,0,9,0,0.0,0.008500533791547523,0.9832418835975613,0.008257582610891094
lineage,legacy,M1,27,72,3,0,0.041666666666666664,69,0,9,0,0.0,0.008500533791547523,0.9846181473660431,0.006881318842409245
lineage,legacy,M1,28,60,0,0,0.0,60,0,9,0,0.0,0.008500533791547523,0.9856503451924046,0.005849121016047858
lineage,legacy,M1,29,51,1,0,0.0196078431372549,50,0,4,0,0.0,0.008500533791547523,0.986223788429272,0.005275677779180421
lineage,legacy,M1,30,46,0,0,0.0,46,0,8,0,0.0,0.008500533791547523,0.98714129760826,0.0043581686001925215
lineage,legacy,M1,31,38,0,0,0.0,38,0,7,0,0.0,0.008500533791547523,0.9879441181398744,0.0035553480685781096
lineage,legacy,M1,32,31,0,0,0.0,31,0,5,0,0.0,0.008500533791547523,0.9885175613767418,0.0029819048317106726
lineage,legacy,M1,33,26,2,0,0.07692307692307693,24,0,1,0,0.0,0.008500533791547523,0.9888616273188623,0.002637838889590211
lineage,legacy,M1,34,23,0,0,0.0,23,0,2,0,0.0,0.008500533791547523,0.9890910046136092,0.002408461594843236
lineage,legacy,M1,35,21,0,0,0.0,21,0,4,0,0.0,0.008500533791547523,0.9895497592031032,0.0019497070053492863
lineage,legacy,M1,36,17,0,0,0.0,17,0,1,0,0.0,0.008500533791547523,0.9896644478504767,0.0018350183579757989
lineage,legacy,M1,37,16,0,0,0.0,16,0,0,0,0.0,0.008500533791547523,0.9896644478504767,0.0018350183579757989
lineage,legacy,M1,38,16,1,0,0.0625,15,0,0,0,0.0,0.008500533791547523,0.9897791364978502,0.0017203297106023114
lineage,legacy,M1,39,15,0,0,0.0,15,0,2,0,0.0,0.008500533791547523,0.9900085137925971,0.0014909524158553365
lineage,legacy,M1,40,13,0,0,0.0,13,0,1,0,0.0,0.008500533791547523,0.9901232024399707,0.001376263768481849
lineage,legacy,M1,41,12,0,0,0.0,12,0,2,1,0.0,0.008500533791547523,0.9903525797347176,0.0011468864737348742
lineage,legacy,M1,42,9,0,0,0.0,9,0,0,0,0.0,0.008500533791547523,0.9903525797347176,0.0011468864737348742
lineage,legacy,M1,43,9,0,0,0.0,9,0,2,0,0.0,0.008500533791547523,0.9906074433955475,0.0008920228129049022
lineage,legacy,M1,44,7,0,0,0.0,7,0,2,0,0.0,0.008500533791547523,0.9908623070563775,0.0006371591520749301
lineage,legacy,M1,45,5,0,0,0.0,5,0,0,0,0.0,0.008500533791547523,0.9908623070563775,0.0006371591520749301
lineage,legacy,M1,46,5,0,0,0.0,5,0,1,0,0.0,0.008500533791547523,0.9909897388867924,0.0005097273216599441
lineage,legacy,M1,47,4,0,0,0.0,4,0,0,0,0.0,0.008500533791547523,0.9909897388867924,0.0005097273216599441
lineage,legacy,M1,48,4,0,0,0.0,4,0,1,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,49,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,50,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,51,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,52,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,53,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,54,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,55,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,56,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,57,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,58,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,59,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,60,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,61,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,62,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,63,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,64,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,65,3,0,0,0.0,3,0,0,0,0.0,0.008500533791547523,0.9911171707172074,0.00038229549124495807
lineage,legacy,M1,66,3,0,0,0.0,3,0,1,0,0.0,0.008500533791547523,0.9912446025476224,0.0002548636608299721
lineage,legacy,M1,67,2,0,0,0.0,2,0,0,0,0.0,0.008500533791547523,0.9912446025476224,0.0002548636608299721
lineage,legacy,M1,68,2,0,0,0.0,2,0,0,0,0.0,0.008500533791547523,0.9912446025476224,0.0002548636608299721
lineage,legacy,M1,69,2,0,0,0.0,2,0,0,0,0.0,0.008500533791547523,0.9912446025476224,0.0002548636608299721
lineage,legacy,M1,70,2,0,0,0.0,2,0,0,0,0.0,0.008500533791547523,0.9912446025476224,0.0002548636608299721
lineage,legacy,M1,71,2,0,0,0.0,2,0,0,0,0.0,0.008500533791547523,0.9912446025476224,0.0002548636608299721
lineage,legacy,M1,72,2,0,0,0.0,2,0,0,0,0.0,0.008500533791547523,0.9912446025476224,0.0002548636608299721
