episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
contiguous,primary,slot,propensity_component,nan,nan,-0.01577433749513835,-0.022555459698278428,-0.009205178126530277,nan,nan,DOWN
contiguous,primary,slot,exposure_component,nan,nan,0.01800148368603559,0.015795539659065938,0.020415569646059038,nan,nan,UP
contiguous,primary,slot,decomposition_total,nan,nan,0.0022271461908972418,-0.004341539238861598,0.008584640067273904,nan,nan,UNRESOLVED
contiguous,primary,slot,identity_error,nan,nan,0.0,0.0,0.0,nan,nan,UNRESOLVED
contiguous,primary,slot,raw_cif_diff,nan,nan,0.002229053874284362,-0.004340653001037333,0.008585695705798122,nan,nan,UNRESOLVED
contiguous,primary,slot,hazard_k1,0.019644527595884004,0.017098584023510555,-0.002545943572373449,-0.006928137185554029,0.0017750286577726394,nan,nan,UNRESOLVED
contiguous,primary,slot,hazard_k2,0.02677767776777678,0.02561457796114836,-0.001163099806628421,-0.007351104863214281,0.005206077275029527,nan,nan,UNRESOLVED
contiguous,primary,slot,hazard_k3,0.03319093000328623,0.022113594040968344,-0.01107733596231789,-0.01888521814517995,-0.0037104948866434387,nan,nan,DOWN
contiguous,primary,slot,hazard_k4,0.02390438247011952,0.018260292164674636,-0.005644090305444886,-0.013569364253839493,0.0026334005450709477,nan,nan,UNRESOLVED
contiguous,primary,slot,hazard_k5,0.027928626842513578,0.013267813267813268,-0.01466081357470031,-0.027452558606223833,-0.002865922540191169,nan,nan,DOWN
contiguous,primary,slot,hazard_k6,0.026347305389221556,0.01447178002894356,-0.011875525360277996,-0.024525222896217096,0.00014194952058971827,nan,nan,UNRESOLVED
contiguous,primary,slot,hazard_k7,0.03409090909090909,0.02197802197802198,-0.012112887112887109,-0.03137932179026529,0.005290302170172031,nan,nan,UNRESOLVED
contiguous,primary,slot,hazard_k8,0.027522935779816515,0.011864406779661017,-0.015658529000155498,-0.03632948546166426,0.003827988474485421,nan,nan,UNRESOLVED
contiguous,primary,slot,hazard_k9plus_pooled,0.018,0.006238859180035651,-0.011761140819964348,-0.02601372102262015,-0.0006059974005626303,nan,nan,DOWN
contiguous,primary,slot,cif_capture_at_k1,0.014256047885756238,0.014474276032560358,0.00021822814680412007,-0.0031755913969797383,0.003611514108284286,nan,nan,UNRESOLVED
contiguous,primary,slot,cif_capture_at_k2,0.027723122824339724,0.031326134480399115,0.0036030116560593906,-0.0011484239333437042,0.008453085008247544,nan,nan,UNRESOLVED
contiguous,primary,slot,cif_capture_at_k3,0.039153161217591256,0.0420706079874104,0.002917446769819143,-0.0027326247860222164,0.00844980351185908,nan,nan,UNRESOLVED
contiguous,primary,slot,cif_capture_at_k5,0.048659331762473716,0.05134478511977803,0.0026854533573043154,-0.0034277464175888218,0.008709753486345615,nan,nan,UNRESOLVED
contiguous,primary,slot,cif_capture_at_k8,0.05420459791365515,0.05666047201272045,0.0024558740990653014,-0.004004268381855265,0.008724923483241349,nan,nan,UNRESOLVED
contiguous,primary,response,capture_rate,0.05515370705244123,0.057414104882459314,0.0022603978300180863,-0.004294755877034359,0.008589511754068718,8848,8848,UNRESOLVED
contiguous,primary,response,stop_rate,0.9439421338155516,0.9420207956600362,-0.0019213381555154285,-0.008363471971066905,0.004633815551537079,8848,8848,UNRESOLVED
contiguous,primary,response,censor_rate,0.0009041591320072332,0.0005650994575045208,-0.0003390596745027124,-0.0013562386980108501,0.000678119349005425,8848,8848,UNRESOLVED
contiguous,primary,response,stable_orbit_rate,0.00599005424954792,0.008476491862567812,0.002486437613019891,0.0003390596745027124,0.004746835443037975,8848,8848,UP
contiguous,primary,response,mean_episodes_experienced,2.1912296564195297,3.011980108499096,0.8207504520795661,0.7549728752260396,0.8895852169981917,8848,8848,UP
contiguous,primary,response,zero_episode_rate,0.2750904159132007,0.15393309222423146,-0.12115732368896925,-0.13212025316455697,-0.11042043399638338,8848,8848,DOWN
contiguous,primary,response,mean_reuse_blocks,12.575384267631103,15.655176311030742,3.079792043399639,1.771343806509946,4.387697784810126,8848,8848,UP
contiguous,primary,response,captured_episode_ordinal_mean,2.9918032786885247,2.8681102362204722,-0.12369304246805246,-0.3784176729800271,0.11694411427568352,488,508,UNRESOLVED
contiguous,primary,response,recovered_before_capture_mean,1.9918032786885247,1.8681102362204725,-0.12369304246805224,-0.3784176729800269,0.11694411427568374,488,508,UNRESOLVED
contiguous,primary,response,capture_in_first_episode_rate,0.2581967213114754,0.25196850393700787,-0.006228217374467548,-0.05940345840594596,0.04696743525842174,488,508,UNRESOLVED
contiguous,primary,response,orbit_given_captured,0.10655737704918032,0.14763779527559054,0.04108041822641022,0.0031982533829035425,0.08135404968915808,488,508,UP
contiguous,primary,response,orbit_given_uncaptured,0.00011961722488038278,0.0,-0.00011961722488038278,-0.0003603181610628164,0.0,8360,8340,UNRESOLVED
contiguous,primary,response,stop_in_episode_share,0.3004784688995215,0.39304556354916065,0.09256709464963914,0.07915670487376224,0.10630031645587568,8360,8340,UP
contiguous,primary,response,capture_first_episode_after_last_new_rate,1.0,1.0,0.0,0.0,0.0,488,508,UNRESOLVED
contiguous,legacy,slot,pooled_capture_hazard,0.0026788934109525527,0.0028125703142578566,0.00013367690330530393,-0.0007459482941886374,0.0010104552594491297,nan,nan,UNRESOLVED
contiguous,legacy,slot,pooled_gap_stop_hazard,0.23135687143761874,0.15943901670343524,-0.0719178547341835,-0.07880294215101907,-0.06523832332005343,nan,nan,DOWN
contiguous,legacy,slot,pooled_inepisode_stop_hazard,0.1493483076606048,0.1378534463361584,-0.01149486132444641,-0.01672555465273037,-0.006176941820738635,nan,nan,DOWN
contiguous,legacy,slot,cif_capture_final,0.005912385748824141,0.008505431432329515,0.0025930456835053742,0.00033244162508990085,0.004866509737695586,nan,nan,UP
contiguous,legacy,slot,cif_stop_final,0.994087614251176,0.9914945685676709,-0.0025930456835050464,-0.004866509737695299,-0.0003324416250898113,nan,nan,DOWN
contiguous,legacy,slot,propensity_component,nan,nan,0.00035482199957866415,-0.0019707112781329915,0.0026333722965019694,nan,nan,UNRESOLVED
contiguous,legacy,slot,exposure_component,nan,nan,0.00223822368392671,0.0016443251497458868,0.0028704829306647915,nan,nan,UP
contiguous,legacy,slot,decomposition_total,nan,nan,0.0025930456835053742,0.0003324416250899009,0.004866509737695585,nan,nan,UP
contiguous,legacy,slot,identity_error,nan,nan,0.0,0.0,0.0,nan,nan,UNRESOLVED
contiguous,legacy,slot,raw_cif_diff,nan,nan,0.0025930456835053742,0.00033244162508990085,0.004866509737695586,nan,nan,UP
contiguous,legacy,slot,hazard_k1,0.002182725288431556,0.0026716537536735237,0.0004889284652419678,-0.0010838840565073938,0.0021148907300913384,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k2,0.0035938903863432167,0.003607007901064926,1.3117514721709255e-05,-0.0022985272676261832,0.0023904907246988247,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k3,0.0036065573770491803,0.003955328059562588,0.0003487706825134073,-0.0023152839432105804,0.002841473385371299,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k4,0.0014917951268025858,0.0029860650298606504,0.0014942699030580646,-0.0011554225109073593,0.004364059117729596,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k5,0.0023237800154918666,0.001962708537782139,-0.0003610714777097274,-0.0036888132477608465,0.002725538449003112,nan,nan,UNRESOLVED
