metric,m0,m1,diff,ci_low,ci_high,n_prompts,n_m0,n_m1,direction,scale,model_tag,condition,comparison
margin_first_policy,-3.8259280089988756,-3.633295838020248,0.19263217097862784,0.14972052845528447,0.23513532366071493,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,random4_a1,vs_baseline
margin_first_policy,-3.8259280089988756,-3.849831271091114,-0.023903262092238364,-0.05044076670759701,0.002835610050471598,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random5_a1,vs_baseline
margin_first_policy,-3.8259280089988756,-4.102924634420697,-0.27699662542182146,-0.30632984901277593,-0.24887514060742477,118,127,127,m1_lower,4B,qwen3-4b-obr-p15-s42,random6_a1,vs_baseline
margin_first_policy,-3.8259280089988756,-3.6093925759280103,0.2165354330708653,0.19102990033222556,0.24135239955357207,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,random7_a1,vs_baseline
margin_first_policy,-3.837703880764905,-1.9881889763779537,1.8495149043869512,1.6609048659654149,2.049794447382423,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_random_mean
close_sampler_prob,0.233117551122672,0.47254826102845676,0.23943070990578477,0.1963708093937738,0.2819859080615027,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,close_bias,vs_baseline
close_sampler_prob,0.233117551122672,0.31673401335597984,0.08361646223330785,0.06469112170719489,0.10219296971083253,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a0.5,vs_baseline
close_sampler_prob,0.233117551122672,0.3834568084147732,0.1503392572921012,0.12261537555677708,0.1767547221230787,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_baseline
close_sampler_prob,0.233117551122672,0.5007241934918943,0.2676066423692224,0.22539883533872318,0.3094977401149335,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a2,vs_baseline
close_sampler_prob,0.233117551122672,0.2353510653347339,0.0022335142120619156,-0.0025620118514453104,0.008261090298683098,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random0_a1,vs_baseline
close_sampler_prob,0.233117551122672,0.24712984256393916,0.014012291441267172,0.0069779646704223345,0.022114131851032764,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,random1_a1,vs_baseline
close_sampler_prob,0.233117551122672,0.2137071682920569,-0.01941038283061508,-0.027179024341978227,-0.013010621816171925,118,127,127,m1_lower,4B,qwen3-4b-obr-p15-s42,random2_a1,vs_baseline
close_sampler_prob,0.233117551122672,0.22610094575732162,-0.00701660536535037,-0.012049726861490077,-0.00310602235371457,118,127,127,m1_lower,4B,qwen3-4b-obr-p15-s42,random3_a1,vs_baseline
close_sampler_prob,0.233117551122672,0.24159515503773765,0.008477603915065662,0.0022404512044506735,0.015472005409852486,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,random4_a1,vs_baseline
close_sampler_prob,0.233117551122672,0.23650174512407976,0.00338419400140777,-0.0024763069014639436,0.008835914706348294,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random5_a1,vs_baseline
close_sampler_prob,0.233117551122672,0.20906931447683613,-0.024048236645835858,-0.03442411912034311,-0.014361175936797014,118,127,127,m1_lower,4B,qwen3-4b-obr-p15-s42,random6_a1,vs_baseline
close_sampler_prob,0.233117551122672,0.2576704215503736,0.02455287042770163,0.01614806854604039,0.03363953958748897,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,random7_a1,vs_baseline
close_sampler_prob,0.23339070726713484,0.3834568084147732,0.15006610114763835,0.12214098723117624,0.1765884176341335,118,127,127,m1_higher,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_random_mean
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,close_bias,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,direction_a0.5,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,direction_a2,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random0_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random1_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random2_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random3_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random4_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random5_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random6_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random7_a1,vs_baseline
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_random_mean
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,close_bias,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,direction_a0.5,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,direction_a2,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random0_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random1_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random2_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random3_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random4_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random5_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random6_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,random7_a1,vs_baseline
unresolved_rate,0.0,0.0,0.0,0.0,0.0,118,127,127,interval_covers_zero,4B,qwen3-4b-obr-p15-s42,direction_a1,vs_random_mean
