tag,run_name,kind,size,data_variant,arm_family,seed,ckpt_step,is_final,save_mode,terminal_mode,priority,tier,mode,protocol_version,n_records,n_responses,n_skipped_too_long,semantic_capture_rate,semantic_capture_rate_ci_low,semantic_capture_rate_ci_high,semantic_capture_trigger_rate,stable_orbit_rate,stable_orbit_rate_ci_low,stable_orbit_rate_ci_high,stable_orbit_trigger_rate,runaway_any_rate,runaway_any_rate_ci_low,runaway_any_rate_ci_high,runaway_block_hitmax_rate,first_triple_reuse_rate,first_triple_reuse_rate_ci_low,first_triple_reuse_rate_ci_high,first_triple_reuse_trigger_rate,first_quad_reuse_rate,adjacent_motif_repeat_rate,quad_capture_rate,p_capture_given_reuse,p_orbit_given_capture,p_hitmax_given_orbit,capture_block_onset_median,capture_block_onset_mean,capture_block_period_median,capture_token_median,first_reuse_block_median,n_blocks_mean,n_blocks_median,legacy_loop_rate,legacy_loop_rate_ci_low,legacy_loop_rate_ci_high,legacy_loop_trigger_rate,hit_max_rate,hit_max_rate_ci_low,hit_max_rate_ci_high,rep4_mean,gzip_ratio_mean,legacy_onset_token_median,legacy_period_tokens_median,legacy_structured_alignment_rate,temporal_order_valid_rate,gen_tokens_mean,gen_tokens_median,gen_tokens_p75,gen_tokens_max,strict_precision,strict_recall,strict_f1,strict_f1_ci_low,strict_f1_ci_high,relaxed_precision,relaxed_recall,relaxed_f1,json_valid_rate,json_list_complete_rate,incomplete_tail_rate,mean_response_strict_f1,mean_pred_blocks,mean_unique_pred_triples,unique_supported_per_1k_tokens,out_of_candidate_block_rate,out_of_candidate_block_rate_exact,out_of_text_endpoint_rate,dual_conflict_rate,support_valid_block_precision,unsupported_nonempty_rate,empty_prediction_rate,empty_gold_accuracy,episodes_per_response,reuse_blocks_per_response,per_episode_capture_hazard,gap_stop_hazard,in_episode_stop_hazard,responses_with_any_episode_rate,captured_episode_ordinal_mean,distance_last_new_triple_blocks_mean,capture_is_first_episode_after_last_new_rate,episode_errors,model_path,tokenizer_path,tokenizer_is_fallback,eval_data_sha256,prompt_rendered_sha256,chat_prefix_ok,gen_tokens_mismatch_rate,generation_minutes,analysis_minutes,vllm_version,analyzed_at,responses_path,event_rows_path
qwen3-4b-isc-ae-s42,qwen3-4b-isc-ae-s42,trained,4B,isc_ae,controlled,42,417,True,final_only,,2,2,nothink,e1-v1.0,1106,8848,0,0.04486889692585895,0.03887884267631103,0.05131103074141049,0.20795660036166366,0.0030515370705244123,0.0019213381555153706,0.004407775768535262,0.020795660036166366,0.004859855334538879,0.0033905967450271247,0.006442133815551537,0.004294755877034358,0.8139692585895117,0.7993868670886076,0.8283227848101266,0.9828209764918626,0.4031419529837251,0.10160488245931285,0.03853978300180832,0.0551235767842266,0.0654911838790932,0.8518518518518519,51.0,57.53400503778337,4.0,4064.0,48.0,81.69733273056057,74.0,0.0030515370705244123,0.0019213381555153706,0.004407775768535262,0.020795660036166366,0.005085895117540687,0.0036138110307414105,0.006668173598553345,0.5710193630198915,0.21001305413652802,2631.0,57.0,0.9629629629629629,1.0,4781.644326401447,4353.0,5716.25,29762.0,0.0787,0.1015,0.0886,0.08373899270709209,0.09329035007648437,0.3049,0.3663,0.3328,0.9929927667269439,0.9943490054249547,0.005537974683544304,0.08685392179023509,79.23666365280289,69.90178571428571,14.22743113599656,0.02787532485315639,0.027949495496986103,0.01115840282076664,0.01115840282076664,0.9721246751468436,0.0,0.0,,4.5782097649186255,11.241862567811935,0.009800533228004345,0.11560794586334862,0.07773773081860373,0.8139692585895117,4.516372795969773,3.138539042821159,0.6045340050377834,0,<TRAIN_ROOT>/qwen3-4b-isc-ae-s42/checkpoint-417,<TRAIN_ROOT>/qwen3-4b-isc-ae-s42/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.8904837251356239,280.85,4.16,0.26.0,2026-09-01 04:46:52,<EVAL_ROOT>/responses/qwen3-4b-isc-ae-s42_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-4b-isc-ae-s42_event_rows.jsonl
qwen3-4b-base,qwen3-4b-base,trained,4B,base,stage,42,417,True,final_only,,3,3,nothink,e1-v1.0,1106,8848,0,0.43829113924050633,0.4188517179023508,0.4585245253164557,0.8110307414104883,0.10838607594936708,0.09911844484629295,0.11833182640144665,0.45750452079566006,0.3016500904159132,0.28367992766726946,0.31973892405063287,0.29520795660036164,0.9553571428571429,0.9478978300180831,0.9619151220614828,1.0,0.778254972875226,0.5380877034358047,0.4274412296564195,0.4587720335975393,0.24677668901495617,0.9426485922836287,66.0,72.7787519339866,5.0,5173.0,33.0,233.30956148282098,131.0,0.10838607594936708,0.09911844484629295,0.11833182640144665,0.45750452079566006,0.298372513562387,0.28028933092224234,0.3163455018083183,0.7254120292721519,0.13583727294303796,3634.0,98.0,0.9979144942648592,1.0,13356.427554249547,7629.5,27517.0,30516.0,0.0808,0.0849,0.0828,0.07748770292165097,0.08826909394348056,0.2897,0.2835,0.2866,0.6988019891500904,0.7003842676311031,0.29498191681735986,0.0675621609403255,83.74593128390596,56.9506103074141,3.3698328680043117,0.22725456959934356,0.22731395009878755,0.09484685229370675,0.09484685229370675,0.7727454304006565,0.0005650994575045208,0.0,,8.366071428571429,157.2606238698011,0.05238912229982573,0.0319527246103964,0.0338003053105116,0.9553571428571429,8.484270242392986,6.717380092831356,0.42444559051057246,0,<TRAIN_ROOT>/qwen3-4b-base/checkpoint-417,<TRAIN_ROOT>/qwen3-4b-base/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.7279611211573237,1605.75,22.0,0.26.0,2026-09-02 03:10:58,<EVAL_ROOT>/responses/qwen3-4b-base_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-4b-base_event_rows.jsonl
qwen3-4b-dedup,qwen3-4b-dedup,trained,4B,dedup,stage,42,417,True,final_only,,3,3,nothink,e1-v1.0,1106,8848,0,0.3934222423146474,0.3733018761301989,0.4146784584086799,0.755877034358047,0.1224005424954792,0.11290404611211573,0.13212307866184447,0.4873417721518987,0.2713607594936709,0.2544049502712477,0.28887884267631103,0.26277124773960214,0.9208860759493671,0.9104882459312839,0.9301537070524413,0.9963833634719711,0.6829792043399638,0.47716998191681737,0.38460669077757687,0.4272214040255277,0.31054294742889976,0.9316712834718375,76.0,83.46279804653835,4.0,5389.0,49.0,220.31815099457503,120.0,0.1224005424954792,0.11290404611211573,0.13212307866184447,0.4873417721518987,0.2662748643761302,0.24931905515370706,0.28390596745027125,0.6995336139240507,0.14759723722875226,4223.0,107.0,0.997229916897507,0.9990749306197965,12510.286731464737,7089.5,27047.0,30415.0,0.0761,0.0884,0.0818,0.07699444228369418,0.08643561182041276,0.2826,0.2985,0.2903,0.73123869801085,0.7328209764918626,0.26277124773960214,0.06880275768535261,85.31419529837251,62.925632911392405,3.9451439858032926,0.2547823437458602,0.2548075139761015,0.11775693506080598,0.11775693506080598,0.7452176562541398,0.0007911392405063291,0.0,,6.574367088607595,136.4759267631103,0.05984184287433385,0.05038025916375624,0.038731304796286746,0.9208860759493671,7.243608158575122,4.945417983338121,0.4783108302212008,0,<TRAIN_ROOT>/qwen3-4b-dedup/checkpoint-417,<TRAIN_ROOT>/qwen3-4b-dedup/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.7562160940325497,1473.25,20.74,0.26.0,2026-09-02 01:11:21,<EVAL_ROOT>/responses/qwen3-4b-dedup_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-4b-dedup_event_rows.jsonl
qwen3-4b-filter,qwen3-4b-filter,trained,4B,filter,stage,42,417,True,final_only,,3,3,nothink,e1-v1.0,1106,8848,0,0.3616636528028933,0.3425632911392405,0.38111155063291136,0.7396021699819169,0.10974231464737794,0.10069789783001808,0.11934900542495479,0.4475587703435805,0.2706826401446655,0.25395287070524414,0.28843523960216993,0.26277124773960214,0.928006329113924,0.9185126582278481,0.9361437613019892,0.9972875226039783,0.6734855334538878,0.44394213381555153,0.3531871609403255,0.3897211058336378,0.3015625,0.9340885684860968,87.0,95.341875,5.0,6115.0,52.0,218.53571428571428,123.0,0.10974231464737794,0.10069789783001808,0.11934900542495479,0.4475587703435805,0.26774412296564193,0.25033340867992765,0.28560409132007236,0.6958577596066908,0.14884217902350813,5020.0,97.0,0.9938208032955715,1.0,12561.27644665461,7155.0,27145.75,30413.0,0.0747,0.0899,0.0816,0.07661413271652563,0.0866297245090774,0.2729,0.3025,0.2869,0.7289783001808319,0.7310126582278481,0.26424050632911394,0.06899353526220614,85.21677215189874,65.20953887884268,4.022127549889388,0.27723548338324505,0.2772805763410513,0.14023511998705568,0.14023511998705568,0.722764516616755,0.0002260397830018083,0.0,,7.5202305605786615,128.63957956600362,0.04809209636453809,0.04696804855703161,0.03494191376485971,0.928006329113924,8.6778125,6.44875,0.4709375,0,<TRAIN_ROOT>/qwen3-4b-filter/checkpoint-417,<TRAIN_ROOT>/qwen3-4b-filter/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.7635623869801085,1477.65,20.24,0.26.0,2026-09-02 01:57:42,<EVAL_ROOT>/responses/qwen3-4b-filter_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-4b-filter_event_rows.jsonl
qwen3-4b-clean,qwen3-4b-clean,trained,4B,clean,stage,42,417,True,final_only,,3,3,nothink,e1-v1.0,1106,8848,0,0.07176763110307414,0.06363019891500904,0.07990506329113924,0.29927667269439423,0.015257685352622062,0.011867088607594937,0.01876130198915009,0.09041591320072333,0.019326401446654613,0.015370705244122965,0.02339511754068716,0.017857142857142856,0.7987115732368897,0.7835640822784811,0.8126158453887884,0.9873417721518988,0.41523508137432186,0.1407097649186257,0.06634267631103075,0.08985425215791708,0.2110236220472441,0.9111111111111111,58.0,64.26456692913386,4.0,4217.0,50.0,89.30481464737794,75.0,0.015257685352622062,0.011867088607594937,0.01876130198915009,0.09041591320072333,0.01819620253164557,0.014353526220614829,0.022154724231464723,0.5781588837025317,0.20666738245931285,3359.0,58.0,0.9925925925925926,1.0,5217.8763562386985,4431.0,5922.0,29832.0,0.0807,0.1047,0.0911,0.08606733126940055,0.0961159776458056,0.3075,0.375,0.3379,0.9803345388788427,0.9813517179023508,0.018309222423146473,0.08924894891500905,80.22276220614829,70.39263110307414,13.103556875283342,0.029958679141348893,0.03000798804188721,0.011729883025199665,0.011729883025199665,0.9700413208586511,0.0,0.0,,4.112341772151899,17.687839059674502,0.017451767163194635,0.12792982792503474,0.07893145715385039,0.7987115732368897,5.349606299212598,3.9228346456692913,0.5811023622047244,0,<TRAIN_ROOT>/qwen3-4b-clean/checkpoint-417,<TRAIN_ROOT>/qwen3-4b-clean/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.8824593128390597,378.77,4.89,0.26.0,2026-09-01 09:35:42,<EVAL_ROOT>/responses/qwen3-4b-clean_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-4b-clean_event_rows.jsonl
qwen3-1.7b-base,qwen3-1.7b-base,trained,1.7B,base,stage,42,417,True,final_only,,4,4,nothink,e1-v1.0,1106,8848,0,0.7658227848101266,0.7488698010849909,0.7811934900542495,0.972875226039783,0.22649186256781192,0.21372061482820975,0.23858499095840868,0.7386980108499096,0.6799276672694394,0.6617286392405064,0.6972197106690777,0.6790235081374322,0.9931057866184448,0.9907323688969258,0.9951401446654611,1.0,0.9391952983725136,0.8201853526220615,0.7577983725135624,0.7711391828838057,0.2948642266824085,0.999001996007984,49.0,56.662927981109796,5.0,3957.0,25.0,377.32820976491865,462.0,0.22649186256781192,0.21372061482820975,0.23858499095840868,0.7386980108499096,0.6828661844484629,0.6643309222423146,0.7000452079566004,0.8645288639240506,0.07218332967902351,2869.0,112.0,0.9965069860279441,1.0,21577.183996383363,28107.5,29018.0,30426.0,0.0825,0.0299,0.0439,0.03923698886371217,0.04919597074350807,0.3013,0.1014,0.1517,0.3152124773960217,0.31600361663652804,0.6703209764918626,0.02835402350813743,34.46179927667269,19.670547016274863,0.7676141651450988,0.15697662978243332,0.157081576030277,0.045891026439895316,0.045891026439895316,0.8430233702175667,0.0010171790235081375,0.0,,8.96134719710669,325.6372061482821,0.08545844368772859,0.009119414358705292,0.01653424139235717,0.9931057866184448,8.392266824085006,7.93417945690673,0.37485242030696575,0,<TRAIN_ROOT>/qwen3-1.7b-base/checkpoint-417,<TRAIN_ROOT>/qwen3-1.7b-base/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.5419303797468354,366.13,42.05,0.26.0,2026-09-02 16:27:12,<EVAL_ROOT>/responses/qwen3-1.7b-base_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-1.7b-base_event_rows.jsonl
qwen3-1.7b-dedup,qwen3-1.7b-dedup,trained,1.7B,dedup,stage,42,417,True,final_only,,4,4,nothink,e1-v1.0,1106,8848,0,0.7014014466546112,0.6836488471971067,0.7191455696202531,0.9575045207956601,0.27893309222423146,0.26570693942133816,0.2920462251356239,0.8001808318264014,0.6393535262206148,0.6202475135623869,0.6583408679927667,0.6377712477396021,0.9868896925858951,0.9831600361663653,0.9901672694394213,1.0,0.8994122965641953,0.7541817359855335,0.6945072332730561,0.7107191937700412,0.39655172413793105,0.997163695299838,62.0,70.3756042539478,4.0,4440.0,35.0,361.7635623869801,455.0,0.27893309222423146,0.26570693942133816,0.2920462251356239,0.8001808318264014,0.6444394213381555,0.6248869801084991,0.6635397830018083,0.8369134643987342,0.08476210137884267,3332.5,105.0,0.997163695299838,1.0,20578.71394665461,27907.0,28949.25,30599.0,0.0735,0.0334,0.046,0.041855280802770824,0.04999512089076502,0.2886,0.116,0.1655,0.3533001808318264,0.35409132007233274,0.6334764918625678,0.02967689873417722,36.468128390596746,24.653933092224232,1.0053137991560774,0.16865528248675116,0.16876685158211174,0.0502587783184058,0.0502587783184058,0.8313447175132488,0.0007911392405063291,0.0,,9.65754972875226,298.2975813743219,0.07262726740784084,0.012497112497112496,0.017589233469865417,0.9868896925858951,9.458266194005802,8.264260393167902,0.40783113116339026,0,<TRAIN_ROOT>/qwen3-1.7b-dedup/checkpoint-417,<TRAIN_ROOT>/qwen3-1.7b-dedup/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.5856690777576854,262.76,40.04,0.26.0,2026-09-02 14:42:09,<EVAL_ROOT>/responses/qwen3-1.7b-dedup_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-1.7b-dedup_event_rows.jsonl
qwen3-1.7b-filter,qwen3-1.7b-filter,trained,1.7B,filter,stage,42,417,True,final_only,,4,4,nothink,e1-v1.0,1106,8848,0,0.6443264014466547,0.6248785036166365,0.6629775090415913,0.9394213381555153,0.2527124773960217,0.23971518987341772,0.26548372513562385,0.7640144665461122,0.5806962025316456,0.5604628164556963,0.6003644891500903,0.5784358047016275,0.9842902350813744,0.9807866184448463,0.9874547920433996,1.0,0.8817811934900542,0.7049050632911392,0.6386754068716094,0.6546101733838557,0.3901069987721452,0.9964221824686941,68.0,76.83371338361691,4.0,4815.0,37.0,337.09651898734177,431.0,0.2527124773960217,0.23971518987341772,0.26548372513562385,0.7640144665461122,0.5857820976491862,0.5653226717902351,0.6054475587703436,0.8148584309448463,0.0951552727169982,3736.5,102.0,0.9946332737030411,1.0,19243.137319168174,27581.0,28846.25,30413.0,0.0732,0.0395,0.0514,0.04689162831895974,0.05607509536299299,0.2801,0.1361,0.1832,0.41161844484629295,0.4130877034358047,0.5770795660036167,0.034507165461121155,42.480560578661844,29.265822784810126,1.262468344686349,0.1803399065629423,0.18053412368171806,0.063179094788596,0.063179094788596,0.8196600934370577,0.000678119349005425,0.0,,10.341772151898734,269.3959086799277,0.06230328728798741,0.013744371916672053,0.019769627557265256,0.9842902350813744,10.333625679705316,8.941940010524469,0.4083494123837923,0,<TRAIN_ROOT>/qwen3-1.7b-filter/checkpoint-417,<TRAIN_ROOT>/qwen3-1.7b-filter/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.619122965641953,164.07,36.08,0.26.0,2026-09-02 12:59:49,<EVAL_ROOT>/responses/qwen3-1.7b-filter_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-1.7b-filter_event_rows.jsonl
qwen3-1.7b-clean,qwen3-1.7b-clean,trained,1.7B,clean,stage,42,417,True,final_only,,4,4,nothink,e1-v1.0,1106,8848,0,0.28718354430379744,0.2696626356238698,0.3053825723327306,0.6808318264014467,0.08623417721518987,0.0769637206148282,0.09550180831826402,0.3499095840867993,0.20965189873417722,0.19405515370705245,0.22649468806509943,0.20852169981916818,0.9463155515370705,0.9384041591320073,0.9535516500904159,0.9981916817359855,0.7029837251356239,0.39082278481012656,0.2781419529837251,0.3034754568255106,0.2975206611570248,0.9960681520314548,60.0,70.61275088547816,4.0,4363.0,36.0,167.81939421338154,83.0,0.08623417721518987,0.0769637206148282,0.09550180831826402,0.3499095840867993,0.21078209764918626,0.19541139240506328,0.22762206148282096,0.6762026317811934,0.16239659504972875,3067.0,86.0,0.9908256880733946,1.0,9650.754294755878,4877.0,9146.0,30406.0,0.0698,0.0619,0.0656,0.06142980313402763,0.06984701237011504,0.289,0.2338,0.2585,0.786505424954792,0.7876356238698011,0.20727848101265822,0.05789666591320073,62.611437613019895,48.05628390596745,4.7763625930634355,0.04081150065164102,0.04093966273515937,0.018141252667034907,0.018141252667034907,0.959188499348359,0.0012432188065099458,0.0,,8.90619349005425,108.01062386980108,0.032245374482881145,0.03594843191936983,0.0425243014136697,0.9463155515370705,10.896497441951988,10.804407713498623,0.4069264069264069,0,<TRAIN_ROOT>/qwen3-1.7b-clean/checkpoint-417,<TRAIN_ROOT>/qwen3-1.7b-clean/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.792382459312839,771.94,15.27,0.26.0,2026-09-01 22:38:10,<EVAL_ROOT>/responses/qwen3-1.7b-clean_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-1.7b-clean_event_rows.jsonl
qwen3-1.7b-cleanv2,qwen3-1.7b-cleanv2,trained,1.7B,cleanv2,stage,42,417,True,final_only,,4,4,nothink,e1-v1.0,1106,8848,0,0.25949367088607594,0.24276672694394213,0.27757685352622063,0.6292947558770343,0.06498643761301989,0.0570750452079566,0.0733499095840868,0.26491862567811936,0.17992766726943943,0.16523508137432188,0.19529837251356238,0.1791365280289331,0.913878842676311,0.9037070524412296,0.9233753390596745,0.9990958408679927,0.655628390596745,0.3482142857142857,0.24954792043399637,0.283947563690329,0.24912891986062718,0.9930434782608696,59.0,73.09668989547038,5.0,4277.5,35.0,150.90382007233273,77.0,0.06498643761301989,0.0570750452079566,0.0733499095840868,0.26491862567811936,0.18026672694394213,0.1655741410488246,0.1957532775768535,0.6591889976265822,0.1711757287522604,3062.0,104.0,0.9947826086956522,1.0,8684.531871609403,4536.0,7570.5,30406.0,0.0698,0.061,0.0651,0.06098035797307089,0.0693188722361966,0.2896,0.2321,0.2577,0.8176989150090416,0.8189421338155516,0.17778028933092224,0.05856683996383363,61.041591320072335,47.39884719710669,5.230819100149715,0.040898284749377886,0.04099271240668326,0.01702475115535016,0.01702475115535016,0.9591017152506222,0.0007911392405063291,0.0,,9.018196202531646,93.312952079566,0.028774453899464866,0.040092864360294474,0.04021656034990538,0.913878842676311,12.417682926829269,12.551393728222996,0.384581881533101,0,<TRAIN_ROOT>/qwen3-1.7b-cleanv2/checkpoint-417,<TRAIN_ROOT>/qwen3-1.7b-cleanv2/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.8067359855334539,679.36,12.87,0.26.0,2026-09-02 05:40:44,<EVAL_ROOT>/responses/qwen3-1.7b-cleanv2_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-1.7b-cleanv2_event_rows.jsonl
qwen3-8b-base,qwen3-8b-base,trained,8B,base,stage,42,417,True,final_only,,5,5,nothink,e1-v1.0,1106,8848,0,0.4558092224231465,0.43500508589511755,0.47615280289330925,0.8092224231464737,0.09301537070524413,0.08544303797468354,0.10126582278481013,0.43128390596745025,0.3763562386980108,0.3565749321880651,0.3960216998191682,0.3754520795660036,0.9135397830018083,0.9038200723327305,0.9232594936708861,0.9990958408679927,0.7242314647377939,0.5136754068716094,0.44936708860759494,0.4989484102437214,0.20282667989090009,0.9963547995139733,75.0,80.5331019092487,7.0,5946.0,38.0,261.940664556962,147.0,0.09301537070524413,0.08544303797468354,0.10126582278481013,0.43128390596745025,0.3800858951175407,0.36030458860759496,0.3999773960216998,0.7364695507459312,0.1308492886528029,4270.0,107.0,0.976913730255164,1.0,15026.487454792043,8880.0,28185.25,30413.0,0.0846,0.0817,0.0831,0.07803592405245431,0.08838848153570854,0.2932,0.2647,0.2782,0.608612115732369,0.6104204339963833,0.38121609403254975,0.06419768309222423,69.938404159132,52.31735985533454,2.741662607065593,0.21927231886751292,0.21930625469647633,0.06271987589182551,0.06271987589182551,0.7807276811324871,0.00011301989150090416,0.0,,7.368896925858952,180.70829566003616,0.061855828220858895,0.04354010852031089,0.02773006134969325,0.9135397830018083,8.697991569551203,7.7463426729481775,0.38259360277708904,0,<TRAIN_ROOT>/qwen3-8b-base/checkpoint-417,<TRAIN_ROOT>/qwen3-8b-base/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.670999095840868,1485.87,25.64,0.26.0,2026-09-03 10:51:35,<EVAL_ROOT>/responses/qwen3-8b-base_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-8b-base_event_rows.jsonl
qwen3-8b-dedup,qwen3-8b-dedup,trained,8B,dedup,stage,42,417,True,final_only,,5,5,nothink,e1-v1.0,1106,8848,0,0.4160262206148282,0.3947756555153707,0.4368247061482821,0.755877034358047,0.10522151898734178,0.09685804701627486,0.1140370705244123,0.45750452079566006,0.36550632911392406,0.34414274412296564,0.3849485759493671,0.3641500904159132,0.8696880650994575,0.8571428571428571,0.8818970388788426,0.9945750452079566,0.6548372513562387,0.47242314647377937,0.41184448462929474,0.4783625730994152,0.24966041836457484,1.0,78.0,85.11355609888618,6.0,5955.0,55.0,252.91195750452079,134.0,0.10522151898734178,0.09685804701627486,0.1140370705244123,0.45750452079566006,0.36878390596745025,0.347756555153707,0.38822332730560577,0.7175493287748643,0.1394286181057866,4588.0,110.0,0.9860365198711063,0.998911860718172,14349.175971971066,7861.5,28106.25,30415.0,0.0834,0.085,0.0842,0.07890638096878645,0.08930451104357563,0.2957,0.2776,0.2864,0.6282775768535263,0.6305379746835443,0.3616636528028933,0.06622146247739602,65.7137206148282,55.258363471971066,3.0368101563758194,0.21228168238926104,0.21232295957415703,0.06153912303180923,0.06153912303180923,0.787718317610739,0.0003390596745027125,0.0,,5.667834538878843,167.28548824593128,0.07340126423258689,0.06198130841121495,0.03615226624658518,0.8696880650994575,7.0747079597935345,6.403694648193426,0.4297745177940777,0,<TRAIN_ROOT>/qwen3-8b-dedup/checkpoint-417,<TRAIN_ROOT>/qwen3-8b-dedup/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.6891952983725136,2035.84,25.27,0.26.0,2026-09-03 20:01:36,<EVAL_ROOT>/responses/qwen3-8b-dedup_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-8b-dedup_event_rows.jsonl
qwen3-8b-filter,qwen3-8b-filter,trained,8B,filter,stage,42,417,True,final_only,,5,5,nothink,e1-v1.0,1106,8848,0,0.3721745027124774,0.3522830018083183,0.3924050632911392,0.7396021699819169,0.08465189873417721,0.07707674050632911,0.09200101717902348,0.40325497287522605,0.29735533453887886,0.2797242314647378,0.3153254972875226,0.2961121157323689,0.8744349005424955,0.8617766726943942,0.8857368896925859,0.9927667269439421,0.6387884267631103,0.4377260397830018,0.3679927667269439,0.425617164275559,0.2247191011235955,0.9973297730307076,83.0,88.78894624962041,6.0,6146.0,57.0,229.92981464737795,128.0,0.08465189873417721,0.07707674050632911,0.09200101717902348,0.40325497287522605,0.30006781193490056,0.28232086347197105,0.3184900542495479,0.7019294498191682,0.1462996888562387,4711.0,110.0,0.9879839786381842,1.0,13157.973440325497,7570.0,27574.25,30415.0,0.0807,0.0925,0.0862,0.0811798247995529,0.09127894576235268,0.2835,0.304,0.2934,0.6975587703435805,0.6992540687160941,0.2944168173598553,0.07122162070524413,78.69608951175407,62.113245931283906,3.70496065988495,0.2275403093193624,0.22756903244708124,0.0799694960383626,0.0799694960383626,0.7724596906806376,0.0002260397830018083,0.0,,6.20128842676311,142.376808318264,0.060015673695529355,0.0592418685951263,0.03759864404308444,0.8744349005424955,7.701488004858791,7.222289705435773,0.4272699665958093,0,<TRAIN_ROOT>/qwen3-8b-filter/checkpoint-417,<TRAIN_ROOT>/qwen3-8b-filter/checkpoint-417,False,aabb914172c00a4bcd094511f6a01559c3a89d531997f8e99928cc214e562668,57542d0159a5931d7f104e9d898700b15d89f60535efb21b26956d09ddbb2548,True,0.7268309222423146,1784.59,21.72,0.26.0,2026-09-03 15:46:57,<EVAL_ROOT>/responses/qwen3-8b-filter_nothink_n8.jsonl,<EVAL_ROOT>/events/qwen3-8b-filter_event_rows.jsonl
