episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
lineage,primary,response,capture_in_first_episode_rate,0.16188524590163936,0.1836734693877551,0.021788223486115754,-0.03067231346930382,0.07603951960952976,488,343,UNRESOLVED
lineage,primary,response,orbit_given_captured,0.10655737704918032,0.11078717201166181,0.004229794962481492,-0.03761523791001454,0.04721258242839991,488,343,UNRESOLVED
lineage,primary,response,orbit_given_uncaptured,0.00011961722488038278,0.0,-0.00011961722488038278,-0.0003606647051784855,0.0,8360,8505,UNRESOLVED
lineage,primary,response,stop_in_episode_share,0.3004784688995215,0.3515579071134627,0.051079438213941175,0.03752844080596992,0.06457667684683367,8360,8505,UP
lineage,primary,response,capture_first_episode_after_last_new_rate,0.514344262295082,0.577259475218659,0.06291521292357694,-0.009813656259198306,0.13248433288489014,488,343,UNRESOLVED
lineage,legacy,slot,pooled_capture_hazard,0.0015461925009663702,0.0009795581677106695,-0.0005666343332557007,-0.0011280333234423953,-3.702754972121143e-05,nan,nan,DOWN
lineage,legacy,slot,pooled_gap_stop_hazard,0.14803464694559823,0.12448657187993681,-0.023548075065661422,-0.029172183207085638,-0.01829813630473804,nan,nan,DOWN
lineage,legacy,slot,pooled_inepisode_stop_hazard,0.08620023192887515,0.0846028922743794,-0.0015973396544957524,-0.005505552826875403,0.002163191779541786,nan,nan,UNRESOLVED
lineage,legacy,slot,cif_capture_final,0.00590546554879942,0.004298208829248766,-0.001607256719550654,-0.003765235946361173,0.0005332479972507903,nan,nan,UNRESOLVED
lineage,legacy,slot,cif_stop_final,0.9940945344512011,0.9957017911707507,0.0016072567195496434,-0.0004354670441799852,0.004019724876259986,nan,nan,UNRESOLVED
lineage,legacy,slot,propensity_component,nan,nan,-0.002262021813599077,-0.00453257133248154,-0.00010732413312646218,nan,nan,DOWN
lineage,legacy,slot,exposure_component,nan,nan,0.000654765094048423,0.0004647036992589614,0.0008891982276492976,nan,nan,UP
lineage,legacy,slot,decomposition_total,nan,nan,-0.001607256719550654,-0.003765235946361173,0.0005332479972507903,nan,nan,UNRESOLVED
lineage,legacy,slot,identity_error,nan,nan,0.0,-4.336808689942018e-19,4.336808689942018e-19,nan,nan,UNRESOLVED
lineage,legacy,slot,raw_cif_diff,nan,nan,-0.001607256719550654,-0.003765235946361173,0.0005332479972507903,nan,nan,UNRESOLVED
lineage,legacy,slot,hazard_k1,0.0015590894917368258,0.0015680684248039914,8.978933067165613e-06,-0.0012496668424352272,0.0013269416008447404,nan,nan,UNRESOLVED
lineage,legacy,slot,hazard_k2,0.0018514708907632176,0.001789228842368939,-6.22420483942785e-05,-0.0015731297152362085,0.0014695573737987116,nan,nan,UNRESOLVED
