model_tag,model_path,probe_id,stable_prompt_id,m,anchor_region,k_1based,gold_blocks,s_R_C1,s_N_C1,s_R_C2,s_N_C2,s_R_C3,s_N_C3,gain_motif,gain_copy,gain_recovery,margin_c1,margin_c2,gain_second,seconds
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,83b596ab67e4a22941614acb,156,2,late,49,50,-0.9584640264511108,-0.7497250437736511,-0.8097130656242371,-0.8148345947265625,-0.2993863523006439,-0.7914578318595886,0.21386051177978516,0.14875096082687378,0.06510955095291138,-0.20873898267745972,0.0051215291023254395,0.48694995045661926,1.01
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,d8eff49b8b6cc3d22f926dc1,156,4,mid,22,50,-1.546337366104126,-0.46303775906562805,-0.9505157470703125,-0.5140470266342163,-0.37038910388946533,-0.5928230881690979,0.6468308866024017,0.5958216190338135,0.05100926756858826,-1.083299607038498,-0.4364687204360962,0.6589027047157288,0.77
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,7eb7d141bdf3ddb9c8517039,156,8,early,15,50,-1.6329371929168701,-0.6221694946289062,-1.2544362545013428,-0.7584907412528992,-0.4150705337524414,-0.7795699238777161,0.5148221850395203,0.37850093841552734,0.13632124662399292,-1.0107676982879639,-0.4959455132484436,0.8604449033737183,0.74
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,578f691fd445ffa59acd08b1,235,1,late,25,29,-1.1835945844650269,-1.2672615051269531,-0.9525226950645447,-1.21403968334198,-0.5631212592124939,-1.1917645931243896,0.17785006761550903,0.23107188940048218,-0.053221821784973145,0.08366692066192627,0.2615169882774353,0.36712634563446045,0.9
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,62fc58d18e67d5acfb23f669,235,2,mid,18,29,-1.5012104511260986,-0.00521430978551507,-0.8658674955368042,-0.0964365005493164,-0.4316220283508301,-0.1365032196044922,0.7265651463530958,0.6353429555892944,0.09122219076380134,-1.4959961413405836,-0.7694309949874878,0.4743121862411499,0.86
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,87ed75d027dea39469d63982,235,4,early,8,29,-1.0229802131652832,-0.7193050384521484,-0.4903266429901123,-0.9375407695770264,-0.1620081514120102,-0.903566837310791,0.7508893013000488,0.5326535701751709,0.21823573112487793,-0.30367517471313477,0.44721412658691406,0.29434455931186676,0.77
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,067d9e1a4ca09e8f2c27a63e,235,8,late,26,29,-1.549115538597107,-0.5197839736938477,-1.084027886390686,-0.43158382177352905,-0.3295004069805145,-0.39419257640838623,0.3768875002861023,0.4650876522064209,-0.0882001519203186,-1.0293315649032593,-0.652444064617157,0.7171362340450287,0.98
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,13f10be9f615b8d347f3d4cd,966,1,mid,9,15,-1.6708271503448486,-1.0818732976913452,-1.1404788494110107,-1.1393425464630127,-0.7718946933746338,-1.1048611402511597,0.5878175497055054,0.5303483009338379,0.05746924877166748,-0.5889538526535034,-0.0011363029479980469,0.3341027498245239,0.86
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,91b1f9173e0c3d288aa62575,966,2,early,2,15,-1.0697021484375,-1.5858755111694336,-0.8434434533119202,-1.55489182472229,-0.4956751763820648,-1.5247291326522827,0.19527500867843628,0.22625869512557983,-0.030983686447143555,0.5161733627319336,0.7114483714103699,0.317605584859848,0.81
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,266d154ef76828c48ada9deb,966,4,late,11,15,-0.5691474080085754,-2.0255093574523926,-0.43855956196784973,-1.9592647552490234,-0.27779021859169006,-2.0839004516601562,0.06434324383735657,0.1305878460407257,-0.06624460220336914,1.4563619494438171,1.5207051932811737,0.2854050397872925,0.91
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,a37781102679ad5828f97682,966,8,mid,10,15,-1.0514366626739502,-2.143702983856201,-0.5274648070335388,-2.4534687995910645,-0.14859633147716522,-2.677677631378174,0.8337376713752747,0.5239718556404114,0.3097658157348633,1.092266321182251,1.9260039925575256,0.603077307343483,0.94
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,f2872db13d4eb76e8e402b5c,501,1,early,12,63,-1.4548726081848145,-0.5830669403076172,-1.0121824741363525,-0.60130774974823,-0.6177957057952881,-0.6272594332695007,0.4609309434890747,0.4426901340484619,0.018240809440612793,-0.8718056678771973,-0.41087472438812256,0.4203384518623352,0.77
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,0f6f04efb2d1593d42ed5d64,501,2,late,54,63,-1.0078591108322144,-0.0034623146057128906,-0.693389892578125,-0.02980518341064453,-0.4777753949165344,-0.07896550744771957,0.340812087059021,0.31446921825408936,0.02634286880493164,-1.0043967962265015,-0.6635847091674805,0.2647748216986656,1.21
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,1541c8e9db1184bfe7b5519b,501,4,mid,38,63,-1.037880301475525,-0.004509131424129009,-0.5164602994918823,-0.06577730178833008,-0.17452889680862427,-0.12635326385498047,0.5826881723478436,0.5214200019836426,0.06126817036420107,-1.033371170051396,-0.45068299770355225,0.40250736474990845,1.06
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,daa5895e673acb0dbeb50546,501,8,early,8,63,-0.6735248565673828,-0.731669545173645,-0.690596878528595,-0.6599903106689453,-0.4221363067626953,-0.6664182543754578,-0.08875125646591187,-0.017072021961212158,-0.07167923450469971,0.05814468860626221,-0.030606567859649658,0.2748885154724121,0.81
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,57e0be0276f3f27fd9a8113a,300,1,late,44,46,-1.239701509475708,-0.015561421401798725,-0.9708840847015381,-0.05547396466135979,-0.6322200298309326,-0.1017066091299057,0.308729968033731,0.2688174247741699,0.03991254325956106,-1.2241400880739093,-0.9154101200401783,0.3848966993391514,1.04
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,ddb26356cbf304cdaa87af1d,300,2,mid,16,46,-0.9966181516647339,-1.904268741607666,-0.7498084306716919,-2.0515072345733643,-0.2637917101383209,-2.2304887771606445,0.39404821395874023,0.246809720993042,0.14723849296569824,0.9076505899429321,1.3016988039016724,0.6649982631206512,0.78
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,7df683634173f64214511ae2,300,4,early,10,46,-0.7888825535774231,-0.8527017831802368,-0.5947348475456238,-0.7900943756103516,-0.2842954099178314,-0.8485469818115234,0.13154029846191406,0.19414770603179932,-0.06260740756988525,0.06381922960281372,0.19535952806472778,0.36889204382896423,0.74
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,01a6bf182b0a2e956aa5c1be,300,8,late,41,46,-1.0469597578048706,-0.5474600791931152,-0.7146283984184265,-0.5562813878059387,-0.06569347530603409,-0.721416175365448,0.3411526679992676,0.3323313593864441,0.008821308612823486,-0.49949967861175537,-0.1583470106124878,0.8140697106719017,1.08
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,ffb01c14fb5c0ed9a98623e8,194,1,mid,13,28,-1.7471805810928345,-1.1002708673477173,-1.6829776763916016,-0.8377785086631775,-0.9793920516967773,-0.7659187316894531,-0.19828945398330688,0.06420290470123291,-0.2624923586845398,-0.6469097137451172,-0.8451991677284241,0.6317258477210999,0.56
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,78ca3fc9be604333b4bf19fc,194,2,early,9,28,-1.1214971542358398,-0.4889301657676697,-0.9935066103935242,-0.6039032340049744,-0.6670060157775879,-0.6794045567512512,0.24296361207962036,0.12799054384231567,0.11497306823730469,-0.6325669884681702,-0.3896033763885498,0.40200191736221313,0.54
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,90f2a68cd272d84552ce7561,194,4,late,19,28,-0.9824969172477722,-0.12231890112161636,-0.4689146876335144,-0.31364738941192627,-0.05985148996114731,-0.5135871171951294,0.7049107179045677,0.5135822296142578,0.1913284882903099,-0.8601780161261559,-0.15526729822158813,0.6090029254555702,0.65
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,d7b2118fbd515798bc622087,194,8,mid,10,28,-0.8506664633750916,-0.8087342381477356,-0.8858974575996399,-0.866222620010376,-0.45673903822898865,-0.9657648205757141,0.02225738763809204,-0.03523099422454834,0.05748838186264038,-0.04193222522735596,-0.019674837589263916,0.5287006199359894,0.61
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,a9e88df70cb072dd8a498ca5,802,1,early,6,17,-0.8625273108482361,-1.0331084728240967,-0.5823655724525452,-1.0684832334518433,-0.27384039759635925,-1.161340355873108,0.3155364990234375,0.2801617383956909,0.03537476062774658,0.1705811619758606,0.4861176609992981,0.40138229727745056,0.65
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,6e39bed745fee09a548648fb,802,2,late,12,17,-0.6194690465927124,-0.6855770945549011,-0.2951970100402832,-0.6970051527023315,-0.1637263298034668,-0.6561694145202637,0.3357000946998596,0.3242720365524292,0.01142805814743042,0.06610804796218872,0.40180814266204834,0.09063494205474854,0.73
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,8fab71e2eb7d8c63432c992c,802,4,mid,10,17,-0.8706825971603394,-0.399885892868042,-0.7460500597953796,-0.42420125007629395,-0.10354478657245636,-0.48907411098480225,0.14894789457321167,0.12463253736495972,0.024315357208251953,-0.47079670429229736,-0.3218488097190857,0.7073781341314316,0.72
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,b1bcff7aadf146df5e42f7b4,802,8,late,12,17,-1.2403019666671753,-0.6855770945549011,-0.47018685936927795,-0.5947556495666504,-0.2435114085674286,-0.7981524467468262,0.6792936623096466,0.7701151072978973,-0.09082144498825073,-0.5547248721122742,0.12456879019737244,0.43007224798202515,0.79
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,afdf74dd91bc36e8fd7adf90,180,1,early,5,50,-1.1314136981964111,-0.41257768869400024,-0.9754742980003357,-0.4222926199436188,-0.6922351121902466,-0.40577155351638794,0.16565433144569397,0.15593940019607544,0.00971493124961853,-0.7188360095024109,-0.5531816780567169,0.2667181193828583,0.54
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,a9dd0400ff1cba4ece7daad1,180,2,mid,32,50,-0.39970579743385315,-1.5565744638442993,-0.2967066466808319,-1.5728857517242432,-0.11066145449876785,-1.6459540128707886,0.11931043863296509,0.10299915075302124,0.016311287879943848,1.1568686664104462,1.2761791050434113,0.25911345332860947,0.83
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,4c5278909f3cfdddbcfe054c,180,4,early,7,50,-0.7311483025550842,-0.9184105396270752,-0.7214019298553467,-0.8901083469390869,-0.24537000060081482,-0.8943707942962646,-0.018555819988250732,0.009746372699737549,-0.02830219268798828,0.18726223707199097,0.16870641708374023,0.4802943766117096,0.61
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,e145eaa69862f21a8324b8a7,180,8,late,37,50,-0.964169979095459,-0.42548608779907227,-0.436626136302948,-0.4955117106437683,-0.05435371398925781,-0.5529117584228516,0.597569465637207,0.527543842792511,0.07002562284469604,-0.5386838912963867,0.05888557434082031,0.43967247009277344,0.94
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,2af6c3ed7e31e7497fffb5e6,946,1,mid,17,47,-0.9841773509979248,-0.9786325693130493,-0.7118892669677734,-0.9130973815917969,-0.2158985137939453,-0.9535120129585266,0.20675289630889893,0.27228808403015137,-0.06553518772125244,-0.005544781684875488,0.20120811462402344,0.5364053845405579,0.67
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,06750e58f2ac750ac2c364d6,946,2,early,7,47,-0.8500163555145264,-1.339040994644165,-0.8139494061470032,-1.2906335592269897,-0.36659517884254456,-1.2863571643829346,-0.0123404860496521,0.03606694936752319,-0.04840743541717529,0.48902463912963867,0.4766841530799866,0.44307783246040344,0.59
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,202be5b01f0a5ca176537f98,946,4,late,32,47,-1.0731233358383179,-1.7708425521850586,-0.6125087738037109,-1.6923811435699463,-0.14004962146282196,-1.9729619026184082,0.38215315341949463,0.46061456203460693,-0.0784614086151123,0.6977192163467407,1.0798723697662354,0.7530399113893509,0.84
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,17972ce916f6dbfa39c5d97d,946,8,mid,30,47,-1.031465768814087,-1.1276525259017944,-0.6536480188369751,-1.3449910879135132,-0.24351654946804047,-1.6355020999908447,0.5951563119888306,0.3778177499771118,0.21733856201171875,0.09618675708770752,0.6913430690765381,0.7006424814462662,0.87
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,e94272e4403e13f8ac2a3f8a,486,1,early,18,78,-2.355597734451294,-0.0024442672729492188,-1.2466537952423096,-0.06157350540161133,-0.8236564993858337,-0.14790821075439453,1.1680731773376465,1.1089439392089844,0.05912923812866211,-2.3531534671783447,-1.1850802898406982,0.509332001209259,1.03
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,39d676cfc97004052c2d3241,486,2,late,63,78,-1.2088969945907593,-0.021286582574248314,-0.8511576056480408,-0.13946056365966797,-0.49327680468559265,-0.22090645134449005,0.47591337002813816,0.3577393889427185,0.11817398108541965,-1.187610412016511,-0.7116970419883728,0.4393266886472702,1.5
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,a33658a1d23bdea24fa8fec8,486,4,mid,50,78,-2.3890128135681152,-0.6179729104042053,-0.9300540685653687,-0.6886878609657288,-0.5628153681755066,-0.7670190930366516,1.52967369556427,1.4589587450027466,0.07071495056152344,-1.77103990316391,-0.2413662075996399,0.4455699324607849,1.37
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,7cc358348ddf394d323d54fa,486,8,early,26,78,-4.034830570220947,-0.0036722819786518812,-2.0392985343933105,-0.043275199830532074,-0.8530902862548828,-0.06154791638255119,2.035134953679517,1.9955320358276367,0.03960291785188019,-4.031158288242295,-1.9960233345627785,1.2044809646904469,1.15
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,48130e24fa784953221be0bb,818,1,late,57,67,-2.6217126846313477,-2.0061349868774414,-1.741476058959961,-1.9839842319488525,-0.6684144735336304,-2.097355842590332,0.8580858707427979,0.8802366256713867,-0.022150754928588867,-0.6155776977539062,0.2425081729888916,1.18643319606781,1.11
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,3216248b1968553ebb30ec9f,818,2,mid,24,67,-0.7601696252822876,-0.004150518216192722,-0.7323572039604187,-0.04052009806036949,-0.5520486235618591,-0.06476479023694992,0.06418200116604567,0.027812421321868896,0.03636957984417677,-0.7560191070660949,-0.6918371059000492,0.20455327257514,0.77
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,36649eed8f05a9b78cc1875d,818,4,early,22,67,-0.7749729752540588,-0.0018795013893395662,-0.583713710308075,-0.0353190116584301,-0.28682586550712585,-0.06787452846765518,0.22469877521507442,0.1912592649459839,0.03343951026909053,-0.7730934738647193,-0.5483946986496449,0.3294433616101742,0.77
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,6a82449c7761420da3e6af42,818,8,late,52,67,-0.8341814279556274,-0.003119300352409482,-0.6279391050338745,-0.01421692781150341,-0.05967184528708458,-0.21116380393505096,0.21733995038084686,0.20624232292175293,0.011097627459093928,-0.831062127603218,-0.6137221772223711,0.7652141358703375,1.14
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,e2f0402e72c1eea5bf7cb394,173,1,mid,22,46,-1.8768237829208374,-0.19015459716320038,-1.8721897602081299,-0.18108060956001282,-1.2205947637557983,-0.18116188049316406,-0.0044399648904800415,0.0046340227127075195,-0.009073987603187561,-1.686669185757637,-1.691109150648117,0.6516762673854828,0.81
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,22685a36833c8afad29b8930,173,2,early,2,46,-1.2750879526138306,-0.36399078369140625,-1.3895626068115234,-0.3783951997756958,-0.9785836338996887,-0.4045111835002899,-0.10007023811340332,-0.11447465419769287,0.01440441608428955,-0.9110971689224243,-1.0111674070358276,0.43709495663642883,0.6
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,e377f463eb8164fa1657be49,173,4,late,38,46,-1.003528356552124,-1.1945396661758423,-0.7861975431442261,-1.2637795209884644,-0.3154855966567993,-1.1381174325942993,0.28657066822052,0.21733081340789795,0.06923985481262207,0.19101130962371826,0.4775819778442383,0.3450498580932617,1.05
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,f0b32eb9c99f732215dc31ed,173,8,mid,19,46,-0.6448042988777161,-0.10317373275756836,-0.45813778042793274,-0.31621837615966797,-0.04150047525763512,-0.5643221735954285,0.39971116185188293,0.18666651844978333,0.2130446434020996,-0.5416305661201477,-0.14191940426826477,0.6647411026060581,0.88
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,93d27ad4060eeccaaa5dece9,884,1,early,2,70,-1.0329582691192627,-1.3574327230453491,-0.7614808082580566,-1.2921607494354248,-0.45834851264953613,-1.33568274974823,0.20620548725128174,0.27147746086120605,-0.06527197360992432,0.3244744539260864,0.5306799411773682,0.3466542959213257,0.56
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,dbfb8860e9a82f3be2f32882,884,2,late,67,70,-0.8993414044380188,-0.8542327880859375,-0.4555746614933014,-0.7033019065856934,-0.058578066527843475,-0.7143012285232544,0.29283586144447327,0.4437667429447174,-0.15093088150024414,-0.0451086163520813,0.24772724509239197,0.40799591690301895,1.25
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,07a542ac28251f02cd239792,884,4,mid,25,70,-1.0542714595794678,-0.1383955478668213,-0.38783398270606995,-0.3210465908050537,-0.05109831318259239,-0.5796551704406738,0.8490885198116302,0.6664374768733978,0.18265104293823242,-0.9158759117126465,-0.06678739190101624,0.5953442491590977,0.83
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,871c09c2801b764bd57b94ac,884,8,early,15,70,-0.9328985214233398,-0.7644758820533752,-1.0007100105285645,-0.7647920846939087,-0.48538923263549805,-0.7691484689712524,-0.06749528646469116,-0.06781148910522461,0.00031620264053344727,-0.1684226393699646,-0.23591792583465576,0.5196771621704102,0.78
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,b8722afac2d3edae146a405c,674,1,late,39,44,-1.75684654712677,-0.869921863079071,-1.185468316078186,-0.8429309725761414,-0.43542057275772095,-0.8447189927101135,0.5443873405456543,0.571378231048584,-0.026990890502929688,-0.886924684047699,-0.3425373435020447,0.7518357634544373,0.94
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,935f16b232831be318dbd400,674,2,mid,21,44,-1.1227678060531616,-1.2717816829681396,-0.7356796264648438,-1.2219364643096924,-0.5993852615356445,-1.2106754779815674,0.3372429609298706,0.38708817958831787,-0.049845218658447266,0.14901387691497803,0.48625683784484863,0.12503337860107422,0.76
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,112c4b896dbfe413e4669ae4,674,4,early,12,44,-1.3219265937805176,-0.032936371862888336,-0.9003437757492065,-0.13045501708984375,-0.42041143774986267,-0.32442012429237366,0.5191014632582664,0.42158281803131104,0.09751864522695541,-1.2889902219176292,-0.7698887586593628,0.6738974452018738,0.7
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,d35e2109a55bfc644f33bc71,674,8,late,40,44,-1.669751524925232,-0.7223336696624756,-0.6628314256668091,-0.8205678462982178,-0.041306812316179276,-1.2624915838241577,1.105154275894165,1.0069200992584229,0.09823417663574219,-0.9474178552627563,0.1577364206314087,1.0634483508765697,0.98
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,b772969717e506ec9c1486cc,819,1,mid,20,53,-1.2608139514923096,-1.2727735042572021,-0.9259564876556396,-1.244147777557373,-0.28453540802001953,-1.2612733840942383,0.3062317371368408,0.3348574638366699,-0.0286257266998291,0.011959552764892578,0.3181912899017334,0.6585466861724854,0.77
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,02f23d7365dfb434c52f6dcd,819,2,early,14,53,-1.1923282146453857,-0.5716712474822998,-0.902947723865509,-0.6407268047332764,-0.43270668387413025,-0.7471768260002136,0.35843604803085327,0.2893804907798767,0.06905555725097656,-0.6206569671630859,-0.26222091913223267,0.576691061258316,0.73
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,93e37242dc34f5dfc52170c9,819,4,late,36,53,-1.0117015838623047,-0.23183965682983398,-0.5326614379882812,-0.22909975051879883,-0.060305215418338776,-0.45717620849609375,0.4763002395629883,0.47904014587402344,-0.0027399063110351562,-0.7798619270324707,-0.3035616874694824,0.7004326805472374,0.98
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,ae82390c38132126a91b101a,819,8,mid,34,53,-1.1584882736206055,-1.0180485248565674,-0.7064337134361267,-1.2489593029022217,-0.11919327080249786,-1.5926690101623535,0.6829653382301331,0.45205456018447876,0.2309107780456543,-0.14043974876403809,0.542525589466095,0.9309501498937607,0.99
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,a1f571360ea4843402220418,950,1,early,34,105,-0.7989115118980408,-0.03559335321187973,-0.6655980944633484,-0.06631183624267578,-0.38882917165756226,-0.10769717395305634,0.16403190046548843,0.13331341743469238,0.03071848303079605,-0.763318158686161,-0.5992862582206726,0.3181542605161667,1.04
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,dad2099f4eef0e44ae504a0f,950,2,late,87,105,-0.6002493500709534,-0.5176101922988892,-0.47685691714286804,-0.5345329642295837,-0.28982284665107727,-0.4846181571483612,0.1403152048587799,0.12339243292808533,0.01692277193069458,-0.08263915777206421,0.0576760470867157,0.13711926341056824,1.7
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,05bcd4e6e23a5b86dca38f04,950,4,mid,42,105,-0.6414759755134583,-0.011338233947753906,-0.538166344165802,-0.10142152011394501,-0.2433418333530426,-0.2095503807067871,0.19339291751384735,0.10330963134765625,0.0900832861661911,-0.6301377415657043,-0.436744824051857,0.4029533714056015,1.17
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,feb4b0b3040571d594eb744c,950,8,early,25,105,-1.7123405933380127,-0.03118419647216797,-1.406646966934204,-0.19411659240722656,-1.2568719387054443,-0.23549103736877441,0.4686260223388672,0.3056936264038086,0.1629323959350586,-1.6811563968658447,-1.2125303745269775,0.19114947319030762,1.02
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,78d9aa958886df4f24ee752f,1054,1,late,60,63,-1.2281138896942139,-1.6333539485931396,-0.8261542320251465,-1.615234375,-0.42925381660461426,-1.6216691732406616,0.38384008407592773,0.4019596576690674,-0.01811957359313965,0.4052400588989258,0.7890801429748535,0.40333521366119385,1.53
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,3e05d493865f684d92088845,1054,2,mid,37,63,-0.8624909520149231,-0.1593511402606964,-0.2911718189716339,-0.2161797434091568,-0.1683756560087204,-0.24151547253131866,0.6281477361917496,0.5713191330432892,0.05682860314846039,-0.7031398117542267,-0.07499207556247711,0.14813189208507538,1.27
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,02a8d75f2c058571b16d76de,1054,4,early,13,63,-1.613098382949829,-1.1127982139587402,-1.195347547531128,-1.2033032178878784,-0.6133666038513184,-1.2068241834640503,0.5082558393478394,0.41775083541870117,0.09050500392913818,-0.5003001689910889,0.007955670356750488,0.5855019092559814,1.02
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,748984ddf774b6080d77d2e6,1054,8,late,50,63,-1.3786300420761108,-1.3761247396469116,-0.09577503055334091,-1.5011086463928223,-0.024311447516083717,-1.7710206508636475,1.4078389182686806,1.28285501152277,0.12498390674591064,-0.0025053024291992188,1.4053336158394814,0.3413755875080824,1.51
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,920365599b88585b735ecde9,738,1,mid,38,62,-1.2456490993499756,-0.960850179195404,-0.930362343788147,-1.040143609046936,-0.4860585331916809,-1.1625137329101562,0.3945801854133606,0.3152867555618286,0.07929342985153198,-0.28479892015457153,0.10978126525878906,0.5666739344596863,0.96
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,06673fb29d4b6e36b216db68,738,2,early,3,62,-0.9923515319824219,-1.2410433292388916,-0.9725057482719421,-1.2314010858535767,-0.7608086466789246,-1.284379243850708,0.010203540325164795,0.019845783710479736,-0.009642243385314941,0.24869179725646973,0.2588953375816345,0.2646752595901489,0.59
