sample_id,stable_prompt_id,model_tag,seed,kind,seed_ordinal,prior_reuse_events,progress,after_1g,after_1_25g,after_last_new_relaxed,relaxed_coverage,relaxed_fraction_of_final
M1:502:0,502,M1,0,legacy_aligned_capture,3,2,1.0693069306930694,True,False,True,0.33663366336633666,1.0
M1:505:0,505,M1,0,primary_semantic_capture,9,8,1.3863636363636365,True,True,True,0.3409090909090909,1.0
M1:505:0,505,M1,0,legacy_aligned_capture,13,12,1.4772727272727273,True,True,True,0.3409090909090909,1.0
M1:505:1,505,M1,1,primary_semantic_capture,4,3,0.7045454545454546,False,False,True,0.20454545454545456,1.0
M1:505:2,505,M1,2,primary_semantic_capture,8,7,1.2727272727272727,True,True,True,0.29545454545454547,1.0
M1:505:3,505,M1,3,primary_semantic_capture,3,2,1.6363636363636365,True,True,True,0.25,1.0
M1:505:4,505,M1,4,primary_semantic_capture,26,25,1.7272727272727273,True,True,True,0.38636363636363635,1.0
M1:505:5,505,M1,5,primary_semantic_capture,18,17,2.3863636363636362,True,True,True,0.4318181818181818,1.0
M1:505:6,505,M1,6,primary_semantic_capture,16,15,1.5681818181818181,True,True,True,0.4318181818181818,1.0
M1:505:7,505,M1,7,primary_semantic_capture,1,0,0.6818181818181818,False,False,False,0.3181818181818182,0.7368421052631579
M1:506:1,506,M1,1,primary_semantic_capture,8,7,1.1686746987951808,True,False,True,0.4457831325301205,1.0
M1:506:2,506,M1,2,primary_semantic_capture,9,8,1.891566265060241,True,True,True,0.42168674698795183,1.0
M1:506:4,506,M1,4,primary_semantic_capture,15,14,1.819277108433735,True,True,True,0.42168674698795183,1.0
M1:506:4,506,M1,4,legacy_aligned_capture,15,14,1.819277108433735,True,True,True,0.42168674698795183,1.0
M1:506:5,506,M1,5,primary_semantic_capture,25,24,1.7469879518072289,True,True,True,0.37349397590361444,1.0
M1:506:6,506,M1,6,primary_semantic_capture,11,10,1.8072289156626506,True,True,True,0.4457831325301205,1.0
M1:506:6,506,M1,6,legacy_aligned_capture,11,10,1.8072289156626506,True,True,True,0.4457831325301205,1.0
M1:506:7,506,M1,7,primary_semantic_capture,68,67,2.5180722891566263,True,True,True,0.4939759036144578,1.0
M1:507:0,507,M1,0,primary_semantic_capture,12,11,1.40625,True,True,True,0.15625,1.0
M1:507:0,507,M1,0,legacy_aligned_capture,12,11,1.40625,True,True,True,0.15625,1.0
M1:507:2,507,M1,2,primary_semantic_capture,29,28,1.78125,True,True,True,0.265625,1.0
M1:507:2,507,M1,2,legacy_aligned_capture,29,28,1.78125,True,True,True,0.265625,1.0
M1:507:3,507,M1,3,primary_semantic_capture,87,86,2.546875,True,True,,0.0,nan
M1:507:4,507,M1,4,primary_semantic_capture,2,1,1.234375,True,False,,0.0,nan
M1:507:6,507,M1,6,primary_semantic_capture,22,21,1.578125,True,True,True,0.328125,1.0
M1:508:0,508,M1,0,primary_semantic_capture,19,18,1.7049180327868851,True,True,True,0.639344262295082,1.0
M1:508:5,508,M1,5,primary_semantic_capture,24,23,2.377049180327869,True,True,True,0.8524590163934426,1.0
M1:508:5,508,M1,5,legacy_aligned_capture,25,24,2.3934426229508197,True,True,True,0.8524590163934426,1.0
M1:509:3,509,M1,3,primary_semantic_capture,1,0,1.5263157894736843,True,True,True,0.3333333333333333,1.0
M1:510:0,510,M1,0,primary_semantic_capture,17,16,4.1,True,True,True,0.06666666666666667,1.0
M1:510:1,510,M1,1,primary_semantic_capture,12,11,3.6666666666666665,True,True,True,0.1,1.0
M1:510:6,510,M1,6,primary_semantic_capture,6,5,2.6,True,True,True,0.03333333333333333,1.0
M1:510:7,510,M1,7,primary_semantic_capture,18,17,4.7,True,True,True,0.1,1.0
M1:511:5,511,M1,5,primary_semantic_capture,8,7,1.6712328767123288,True,True,True,0.4383561643835616,1.0
M1:512:4,512,M1,4,primary_semantic_capture,10,9,2.0625,True,True,True,0.375,1.0
M1:512:5,512,M1,5,primary_semantic_capture,5,4,2.125,True,True,True,0.1875,1.0
M1:512:7,512,M1,7,primary_semantic_capture,8,7,3.28125,True,True,True,0.25,1.0
M1:512:7,512,M1,7,legacy_aligned_capture,8,7,3.28125,True,True,True,0.25,1.0
M1:513:0,513,M1,0,primary_semantic_capture,1,0,0.65625,False,False,False,0.140625,0.45
M1:513:1,513,M1,1,primary_semantic_capture,7,6,2.546875,True,True,True,0.21875,1.0
M1:513:2,513,M1,2,primary_semantic_capture,6,5,1.90625,True,True,True,0.234375,1.0
M1:513:2,513,M1,2,legacy_aligned_capture,6,5,1.90625,True,True,True,0.234375,1.0
M1:513:3,513,M1,3,primary_semantic_capture,7,6,1.109375,True,False,True,0.15625,1.0
M1:513:4,513,M1,4,primary_semantic_capture,1,0,0.78125,False,False,True,0.1875,1.0
M1:513:5,513,M1,5,primary_semantic_capture,39,38,3.046875,True,True,True,0.15625,1.0
M1:513:6,513,M1,6,primary_semantic_capture,8,7,2.4375,True,True,True,0.296875,1.0
M1:514:0,514,M1,0,primary_semantic_capture,3,2,1.2321428571428572,True,False,True,0.05357142857142857,1.0
M1:514:1,514,M1,1,primary_semantic_capture,10,9,2.0714285714285716,True,True,True,0.125,1.0
M1:514:2,514,M1,2,primary_semantic_capture,20,19,2.1785714285714284,True,True,True,0.08928571428571429,1.0
M1:514:3,514,M1,3,primary_semantic_capture,11,10,1.6428571428571428,True,True,True,0.08928571428571429,1.0
M1:514:4,514,M1,4,primary_semantic_capture,6,5,0.8035714285714286,False,False,True,0.25,1.0
M1:514:6,514,M1,6,primary_semantic_capture,2,1,1.3214285714285714,True,True,True,0.21428571428571427,1.0
M1:514:7,514,M1,7,primary_semantic_capture,3,2,1.6071428571428572,True,True,True,0.03571428571428571,1.0
M1:515:0,515,M1,0,primary_semantic_capture,15,14,1.75,True,True,True,0.15384615384615385,1.0
M1:515:1,515,M1,1,primary_semantic_capture,1,0,2.1153846153846154,True,True,True,0.23076923076923078,1.0
M1:515:2,515,M1,2,primary_semantic_capture,25,24,2.2884615384615383,True,True,True,0.36538461538461536,1.0
M1:515:5,515,M1,5,primary_semantic_capture,3,2,1.7884615384615385,True,True,True,0.3076923076923077,1.0
M1:515:5,515,M1,5,legacy_aligned_capture,6,5,1.8461538461538463,True,True,True,0.3076923076923077,1.0
M1:516:2,516,M1,2,primary_semantic_capture,6,5,1.6363636363636365,True,True,True,0.5454545454545454,1.0
M1:517:0,517,M1,0,primary_semantic_capture,3,2,2.433333333333333,True,True,True,0.1,1.0
M1:517:3,517,M1,3,primary_semantic_capture,6,5,3.966666666666667,True,True,True,0.36666666666666664,1.0
M1:517:4,517,M1,4,primary_semantic_capture,4,3,3.8333333333333335,True,True,True,0.3333333333333333,1.0
M1:517:5,517,M1,5,primary_semantic_capture,12,11,4.433333333333334,True,True,True,0.43333333333333335,1.0
M1:519:0,519,M1,0,primary_semantic_capture,23,22,2.9,True,True,True,0.2,1.0
M1:519:1,519,M1,1,primary_semantic_capture,1,0,0.9,False,False,True,0.05,1.0
M1:519:3,519,M1,3,primary_semantic_capture,11,10,4.0,True,True,True,0.2,1.0
M1:519:4,519,M1,4,primary_semantic_capture,25,24,2.5,True,True,,0.0,nan
M1:519:5,519,M1,5,primary_semantic_capture,2,1,3.0,True,True,True,0.2,1.0
M1:519:6,519,M1,6,primary_semantic_capture,18,17,2.9,True,True,True,0.25,1.0
M1:519:7,519,M1,7,primary_semantic_capture,11,10,2.1,True,True,True,0.15,1.0
M1:520:0,520,M1,0,primary_semantic_capture,13,12,1.8518518518518519,True,True,True,0.14814814814814814,1.0
M1:520:1,520,M1,1,primary_semantic_capture,19,18,2.3518518518518516,True,True,True,0.16666666666666666,1.0
M1:520:2,520,M1,2,primary_semantic_capture,28,27,2.425925925925926,True,True,True,0.16666666666666666,1.0
M1:520:3,520,M1,3,primary_semantic_capture,23,22,2.240740740740741,True,True,True,0.18518518518518517,1.0
M1:520:3,520,M1,3,legacy_aligned_capture,23,22,2.240740740740741,True,True,True,0.18518518518518517,1.0
M1:520:5,520,M1,5,primary_semantic_capture,5,4,2.425925925925926,True,True,True,0.2037037037037037,1.0
M1:520:6,520,M1,6,primary_semantic_capture,50,49,2.9074074074074074,True,True,True,0.2037037037037037,1.0
M1:520:7,520,M1,7,primary_semantic_capture,27,26,2.259259259259259,True,True,True,0.16666666666666666,1.0
M1:521:0,521,M1,0,primary_semantic_capture,4,3,0.8513513513513513,False,False,True,0.10810810810810811,1.0
M1:521:1,521,M1,1,primary_semantic_capture,20,19,1.4189189189189189,True,True,True,0.14864864864864866,1.0
M1:521:2,521,M1,2,primary_semantic_capture,46,45,1.2972972972972974,True,True,True,0.12162162162162163,1.0
M1:521:4,521,M1,4,primary_semantic_capture,29,28,1.6756756756756757,True,True,True,0.13513513513513514,1.0
M1:521:5,521,M1,5,primary_semantic_capture,20,19,1.945945945945946,True,True,True,0.0945945945945946,1.0
M1:521:6,521,M1,6,primary_semantic_capture,1,0,0.35135135135135137,False,False,True,0.0945945945945946,1.0
M1:521:6,521,M1,6,legacy_aligned_capture,3,2,0.3783783783783784,False,False,True,0.0945945945945946,1.0
M1:521:7,521,M1,7,primary_semantic_capture,60,59,1.864864864864865,True,True,True,0.0945945945945946,1.0
M1:522:7,522,M1,7,primary_semantic_capture,2,1,2.2413793103448274,True,True,True,0.3793103448275862,1.0
M1:524:0,524,M1,0,primary_semantic_capture,8,7,1.2835820895522387,True,True,True,0.13432835820895522,1.0
M1:524:1,524,M1,1,primary_semantic_capture,4,3,1.208955223880597,True,False,True,0.16417910447761194,1.0
M1:524:2,524,M1,2,primary_semantic_capture,33,32,1.6119402985074627,True,True,True,0.16417910447761194,1.0
M1:524:6,524,M1,6,primary_semantic_capture,10,9,1.7611940298507462,True,True,True,0.08955223880597014,1.0
M1:525:0,525,M1,0,primary_semantic_capture,8,7,1.35,True,True,True,0.125,1.0
M1:525:1,525,M1,1,primary_semantic_capture,3,2,1.4,True,True,True,0.15,1.0
M1:525:2,525,M1,2,primary_semantic_capture,8,7,2.85,True,True,True,0.175,1.0
M1:525:3,525,M1,3,primary_semantic_capture,4,3,1.525,True,True,True,0.2,1.0
M1:525:3,525,M1,3,legacy_aligned_capture,4,3,1.525,True,True,True,0.2,1.0
M1:525:4,525,M1,4,primary_semantic_capture,2,1,2.05,True,True,True,0.175,1.0
M1:525:5,525,M1,5,primary_semantic_capture,12,11,1.8,True,True,True,0.2,1.0
M1:525:5,525,M1,5,legacy_aligned_capture,12,11,1.8,True,True,True,0.2,1.0
M1:526:1,526,M1,1,primary_semantic_capture,1,0,0.8266666666666667,False,False,False,0.32,0.8571428571428571
M1:531:0,531,M1,0,primary_semantic_capture,25,24,1.3406593406593406,True,True,True,0.04395604395604396,1.0
M1:531:0,531,M1,0,legacy_aligned_capture,25,24,1.3406593406593406,True,True,True,0.04395604395604396,1.0
M1:531:1,531,M1,1,primary_semantic_capture,4,3,1.8241758241758241,True,True,True,0.25274725274725274,1.0
M1:531:1,531,M1,1,legacy_aligned_capture,5,4,1.835164835164835,True,True,True,0.25274725274725274,1.0
M1:531:2,531,M1,2,primary_semantic_capture,2,1,0.9560439560439561,False,False,True,0.06593406593406594,1.0
M1:531:3,531,M1,3,primary_semantic_capture,29,28,2.3626373626373627,True,True,True,0.06593406593406594,1.0
M1:531:4,531,M1,4,primary_semantic_capture,1,0,1.7032967032967032,True,True,True,0.054945054945054944,1.0
M1:531:4,531,M1,4,legacy_aligned_capture,2,1,1.7142857142857142,True,True,True,0.054945054945054944,1.0
M1:531:5,531,M1,5,primary_semantic_capture,6,5,2.340659340659341,True,True,True,0.06593406593406594,1.0
M1:531:6,531,M1,6,primary_semantic_capture,7,6,1.5274725274725274,True,True,True,0.02197802197802198,1.0
M1:531:7,531,M1,7,primary_semantic_capture,5,4,1.5714285714285714,True,True,True,0.054945054945054944,1.0
M1:533:0,533,M1,0,primary_semantic_capture,7,6,1.1818181818181819,True,False,True,0.4772727272727273,1.0
M1:533:0,533,M1,0,legacy_aligned_capture,7,6,1.1818181818181819,True,False,True,0.4772727272727273,1.0
M1:533:1,533,M1,1,primary_semantic_capture,5,4,1.9545454545454546,True,True,True,0.5,1.0
M1:533:4,533,M1,4,primary_semantic_capture,4,3,1.9090909090909092,True,True,True,0.5,1.0
M1:533:6,533,M1,6,primary_semantic_capture,15,14,2.1818181818181817,True,True,True,0.6363636363636364,1.0
M1:537:1,537,M1,1,primary_semantic_capture,1,0,3.8867924528301887,True,True,True,0.33962264150943394,1.0
M1:537:3,537,M1,3,primary_semantic_capture,17,16,1.8867924528301887,True,True,True,0.4528301886792453,1.0
M1:537:3,537,M1,3,legacy_aligned_capture,17,16,1.8867924528301887,True,True,True,0.4528301886792453,1.0
M1:537:7,537,M1,7,primary_semantic_capture,4,3,3.5660377358490565,True,True,True,0.22641509433962265,1.0
M1:537:7,537,M1,7,legacy_aligned_capture,4,3,3.5660377358490565,True,True,True,0.22641509433962265,1.0
M1:538:1,538,M1,1,primary_semantic_capture,25,24,2.923076923076923,True,True,True,0.358974358974359,1.0
M1:538:3,538,M1,3,primary_semantic_capture,2,1,1.5897435897435896,True,True,True,0.2564102564102564,1.0
M1:538:5,538,M1,5,primary_semantic_capture,2,1,1.5897435897435896,True,True,True,0.28205128205128205,1.0
M1:538:6,538,M1,6,primary_semantic_capture,4,3,0.9230769230769231,False,False,True,0.15384615384615385,1.0
M1:538:6,538,M1,6,legacy_aligned_capture,4,3,0.9230769230769231,False,False,True,0.15384615384615385,1.0
M1:539:0,539,M1,0,primary_semantic_capture,24,23,2.888888888888889,True,True,True,0.3055555555555556,1.0
M1:539:1,539,M1,1,primary_semantic_capture,18,17,1.2916666666666667,True,True,True,0.09722222222222222,1.0
M1:539:2,539,M1,2,primary_semantic_capture,3,2,1.1666666666666667,True,False,True,0.08333333333333333,1.0
M1:539:2,539,M1,2,legacy_aligned_capture,3,2,1.1666666666666667,True,False,True,0.08333333333333333,1.0
M1:539:4,539,M1,4,primary_semantic_capture,7,6,2.0277777777777777,True,True,True,0.2222222222222222,1.0
M1:539:7,539,M1,7,primary_semantic_capture,15,14,2.013888888888889,True,True,True,0.09722222222222222,1.0
M1:540:4,540,M1,4,primary_semantic_capture,17,16,2.25,True,True,True,0.53125,1.0
M1:540:7,540,M1,7,primary_semantic_capture,12,11,1.65625,True,True,True,0.53125,1.0
M1:541:0,541,M1,0,primary_semantic_capture,4,3,5.8,True,True,True,0.42857142857142855,1.0
M1:541:1,541,M1,1,primary_semantic_capture,31,30,3.8285714285714287,True,True,True,0.6,1.0
M1:541:2,541,M1,2,primary_semantic_capture,4,3,6.714285714285714,True,True,True,0.5142857142857142,1.0
M1:541:4,541,M1,4,primary_semantic_capture,1,0,1.542857142857143,True,True,True,0.4857142857142857,1.0
M1:541:5,541,M1,5,primary_semantic_capture,8,7,2.4857142857142858,True,True,True,0.5428571428571428,1.0
M1:541:6,541,M1,6,primary_semantic_capture,8,7,2.4857142857142858,True,True,True,0.42857142857142855,1.0
M1:544:2,544,M1,2,primary_semantic_capture,15,14,1.2254901960784315,True,False,True,0.22549019607843138,1.0
M1:544:2,544,M1,2,legacy_aligned_capture,15,14,1.2254901960784315,True,False,True,0.22549019607843138,1.0
M1:544:3,544,M1,3,primary_semantic_capture,26,25,1.607843137254902,True,True,True,0.39215686274509803,1.0
M1:544:4,544,M1,4,primary_semantic_capture,8,7,1.607843137254902,True,True,True,0.22549019607843138,1.0
M1:544:7,544,M1,7,primary_semantic_capture,8,7,1.5392156862745099,True,True,True,0.6666666666666666,1.0
M1:545:0,545,M1,0,primary_semantic_capture,2,1,1.2238805970149254,True,False,True,0.5074626865671642,1.0
M1:545:4,545,M1,4,primary_semantic_capture,8,7,1.0895522388059702,True,False,True,0.31343283582089554,1.0
M1:546:1,546,M1,1,primary_semantic_capture,18,17,1.1728395061728396,True,False,True,0.5308641975308642,1.0
M1:547:0,547,M1,0,primary_semantic_capture,8,7,1.6265060240963856,True,True,True,0.30120481927710846,1.0
M1:547:1,547,M1,1,primary_semantic_capture,3,2,2.0602409638554215,True,True,True,0.1686746987951807,1.0
M1:547:2,547,M1,2,primary_semantic_capture,1,0,1.144578313253012,True,False,True,0.3493975903614458,1.0
M1:547:2,547,M1,2,legacy_aligned_capture,1,0,1.144578313253012,True,False,True,0.3493975903614458,1.0
M1:547:3,547,M1,3,primary_semantic_capture,11,10,2.63855421686747,True,True,True,0.25301204819277107,1.0
M1:547:4,547,M1,4,primary_semantic_capture,16,15,2.5180722891566263,True,True,True,0.24096385542168675,1.0
M1:547:5,547,M1,5,primary_semantic_capture,2,1,0.9397590361445783,False,False,True,0.21686746987951808,1.0
M1:547:6,547,M1,6,primary_semantic_capture,19,18,2.5903614457831323,True,True,True,0.13253012048192772,1.0
M1:547:6,547,M1,6,legacy_aligned_capture,19,18,2.5903614457831323,True,True,True,0.13253012048192772,1.0
M1:547:7,547,M1,7,primary_semantic_capture,22,21,2.289156626506024,True,True,True,0.18072289156626506,1.0
M1:548:0,548,M1,0,primary_semantic_capture,20,19,1.8936170212765957,True,True,True,0.1702127659574468,1.0
M1:548:2,548,M1,2,primary_semantic_capture,30,29,2.1914893617021276,True,True,True,0.1702127659574468,1.0
M1:548:3,548,M1,3,primary_semantic_capture,28,27,2.25531914893617,True,True,True,0.06382978723404255,1.0
M1:548:5,548,M1,5,primary_semantic_capture,3,2,1.297872340425532,True,True,True,0.0425531914893617,1.0
M1:548:6,548,M1,6,primary_semantic_capture,2,1,1.702127659574468,True,True,True,0.14893617021276595,1.0
M1:548:7,548,M1,7,primary_semantic_capture,4,3,0.9787234042553191,False,False,True,0.06382978723404255,1.0
M1:549:2,549,M1,2,primary_semantic_capture,3,2,1.11864406779661,True,False,False,0.3220338983050847,0.8636363636363636
M1:550:0,550,M1,0,primary_semantic_capture,21,20,1.4698795180722892,True,True,False,0.4457831325301205,0.8409090909090909
M1:552:7,552,M1,7,primary_semantic_capture,10,9,1.6164383561643836,True,True,True,0.6027397260273972,1.0
M1:553:0,553,M1,0,primary_semantic_capture,3,2,1.5576923076923077,True,True,True,0.25,1.0
M1:553:1,553,M1,1,primary_semantic_capture,37,36,2.6538461538461537,True,True,False,0.28846153846153844,0.8823529411764706
M1:553:2,553,M1,2,primary_semantic_capture,2,1,1.1153846153846154,True,False,True,0.15384615384615385,1.0
M1:553:4,553,M1,4,primary_semantic_capture,62,61,2.980769230769231,True,True,True,0.2692307692307692,1.0
M1:553:6,553,M1,6,primary_semantic_capture,26,25,2.6346153846153846,True,True,True,0.4230769230769231,1.0
M1:553:7,553,M1,7,primary_semantic_capture,5,4,1.0,True,False,False,0.40384615384615385,0.7777777777777778
M1:554:0,554,M1,0,primary_semantic_capture,8,7,1.3205128205128205,True,True,True,0.5512820512820513,1.0
M1:554:3,554,M1,3,primary_semantic_capture,4,3,2.076923076923077,True,True,True,0.6025641025641025,1.0
M1:556:0,556,M1,0,primary_semantic_capture,59,58,2.875,True,True,True,0.325,1.0
M1:556:4,556,M1,4,primary_semantic_capture,37,36,4.2,True,True,True,0.4,1.0
M1:557:1,557,M1,1,primary_semantic_capture,8,7,1.1612903225806452,True,False,True,0.3709677419354839,1.0
M1:557:1,557,M1,1,legacy_aligned_capture,8,7,1.1612903225806452,True,False,True,0.3709677419354839,1.0
M1:557:2,557,M1,2,primary_semantic_capture,4,3,1.0483870967741935,True,False,True,0.3387096774193548,1.0
M1:557:2,557,M1,2,legacy_aligned_capture,4,3,1.0483870967741935,True,False,True,0.3387096774193548,1.0
M1:558:2,558,M1,2,primary_semantic_capture,19,18,1.048780487804878,True,False,True,0.3780487804878049,1.0
M1:558:4,558,M1,4,primary_semantic_capture,34,33,1.1341463414634145,True,False,True,0.12195121951219512,1.0
M1:558:6,558,M1,6,primary_semantic_capture,7,6,0.6829268292682927,False,False,True,0.15853658536585366,1.0
M1:558:6,558,M1,6,legacy_aligned_capture,7,6,0.6829268292682927,False,False,True,0.15853658536585366,1.0
M1:558:7,558,M1,7,primary_semantic_capture,96,95,2.268292682926829,True,True,True,0.32926829268292684,1.0
M1:560:2,560,M1,2,primary_semantic_capture,5,4,1.0,True,False,True,0.32075471698113206,1.0
M1:560:3,560,M1,3,primary_semantic_capture,12,11,1.3584905660377358,True,True,True,0.37735849056603776,1.0
M1:560:4,560,M1,4,primary_semantic_capture,7,6,1.4150943396226414,True,True,True,0.33962264150943394,1.0
M1:560:6,560,M1,6,primary_semantic_capture,8,7,1.0188679245283019,True,False,True,0.3018867924528302,1.0
M1:560:6,560,M1,6,legacy_aligned_capture,8,7,1.0188679245283019,True,False,True,0.3018867924528302,1.0
M1:561:7,561,M1,7,primary_semantic_capture,7,6,1.5604395604395604,True,True,True,0.5714285714285714,1.0
M1:562:0,562,M1,0,primary_semantic_capture,8,7,2.017543859649123,True,True,True,0.543859649122807,1.0
M1:562:6,562,M1,6,primary_semantic_capture,1,0,1.5614035087719298,True,True,True,0.43859649122807015,1.0
M1:563:1,563,M1,1,primary_semantic_capture,64,63,1.6923076923076923,True,True,True,0.24175824175824176,1.0
M1:563:2,563,M1,2,primary_semantic_capture,19,18,1.4615384615384615,True,True,True,0.18681318681318682,1.0
M1:563:3,563,M1,3,primary_semantic_capture,19,18,2.021978021978022,True,True,True,0.2967032967032967,1.0
M1:563:3,563,M1,3,legacy_aligned_capture,19,18,2.021978021978022,True,True,True,0.2967032967032967,1.0
M1:563:4,563,M1,4,primary_semantic_capture,3,2,1.0879120879120878,True,False,True,0.3076923076923077,1.0
M1:563:5,563,M1,5,primary_semantic_capture,15,14,1.7692307692307692,True,True,True,0.1978021978021978,1.0
M1:563:5,563,M1,5,legacy_aligned_capture,15,14,1.7692307692307692,True,True,True,0.1978021978021978,1.0
M1:563:6,563,M1,6,primary_semantic_capture,4,3,0.9120879120879121,False,False,True,0.23076923076923078,1.0
M1:564:6,564,M1,6,primary_semantic_capture,18,17,2.0303030303030303,True,True,True,0.36363636363636365,1.0
M1:565:2,565,M1,2,primary_semantic_capture,3,2,1.42,True,True,True,0.52,1.0
M1:566:1,566,M1,1,primary_semantic_capture,9,8,2.1739130434782608,True,True,True,0.15217391304347827,1.0
M1:566:5,566,M1,5,primary_semantic_capture,3,2,2.0217391304347827,True,True,False,0.10869565217391304,0.45454545454545453
M1:566:7,566,M1,7,primary_semantic_capture,1,0,1.6521739130434783,True,True,True,0.15217391304347827,1.0
M1:568:0,568,M1,0,primary_semantic_capture,1,0,3.2857142857142856,True,True,True,0.08571428571428572,1.0
M1:568:2,568,M1,2,primary_semantic_capture,3,2,1.2,True,False,True,0.11428571428571428,1.0
M1:568:4,568,M1,4,primary_semantic_capture,1,0,3.1714285714285713,True,True,True,0.08571428571428572,1.0
M1:568:5,568,M1,5,primary_semantic_capture,2,1,3.057142857142857,True,True,True,0.17142857142857143,1.0
M1:569:0,569,M1,0,primary_semantic_capture,6,5,1.4566929133858268,True,True,True,0.11023622047244094,1.0
M1:569:1,569,M1,1,primary_semantic_capture,13,12,1.204724409448819,True,False,True,0.11023622047244094,1.0
M1:569:1,569,M1,1,legacy_aligned_capture,13,12,1.204724409448819,True,False,True,0.11023622047244094,1.0
M1:569:6,569,M1,6,primary_semantic_capture,2,1,0.9133858267716536,False,False,True,0.08661417322834646,1.0
M1:569:7,569,M1,7,primary_semantic_capture,50,49,1.2440944881889764,True,False,True,0.10236220472440945,1.0
M1:570:0,570,M1,0,primary_semantic_capture,4,3,2.6363636363636362,True,True,True,0.06060606060606061,1.0
M1:570:0,570,M1,0,legacy_aligned_capture,4,3,2.6363636363636362,True,True,True,0.06060606060606061,1.0
M1:570:2,570,M1,2,primary_semantic_capture,2,1,2.303030303030303,True,True,True,0.21212121212121213,1.0
M1:573:1,573,M1,1,primary_semantic_capture,33,32,1.306930693069307,True,True,True,0.019801980198019802,1.0
M1:573:5,573,M1,5,primary_semantic_capture,6,5,2.0594059405940595,True,True,True,0.04950495049504951,1.0
M1:575:0,575,M1,0,primary_semantic_capture,4,3,1.8472222222222223,True,True,True,0.4583333333333333,1.0
M1:575:6,575,M1,6,primary_semantic_capture,3,2,2.0,True,True,True,0.2916666666666667,1.0
M1:576:0,576,M1,0,primary_semantic_capture,2,1,0.7228915662650602,False,False,True,0.060240963855421686,1.0
M1:576:1,576,M1,1,primary_semantic_capture,17,16,1.2650602409638554,True,True,True,0.2289156626506024,1.0
M1:576:5,576,M1,5,primary_semantic_capture,7,6,1.7349397590361446,True,True,True,0.24096385542168675,1.0
M1:576:5,576,M1,5,legacy_aligned_capture,7,6,1.7349397590361446,True,True,True,0.24096385542168675,1.0
M1:576:6,576,M1,6,primary_semantic_capture,3,2,2.2048192771084336,True,True,True,0.12048192771084337,1.0
M1:576:7,576,M1,7,primary_semantic_capture,8,7,1.1566265060240963,True,False,True,0.04819277108433735,1.0
M1:578:2,578,M1,2,primary_semantic_capture,3,2,3.6296296296296298,True,True,True,0.5185185185185185,1.0
M1:579:0,579,M1,0,primary_semantic_capture,4,3,1.0106382978723405,True,False,True,0.5638297872340425,1.0
M1:579:0,579,M1,0,legacy_aligned_capture,4,3,1.0106382978723405,True,False,True,0.5638297872340425,1.0
M1:579:1,579,M1,1,primary_semantic_capture,11,10,1.7765957446808511,True,True,True,0.3617021276595745,1.0
M1:579:3,579,M1,3,primary_semantic_capture,8,7,1.0851063829787233,True,False,True,0.5638297872340425,1.0
M1:579:5,579,M1,5,primary_semantic_capture,17,16,1.3191489361702127,True,True,True,0.425531914893617,1.0
M1:579:6,579,M1,6,primary_semantic_capture,8,7,2.0425531914893615,True,True,True,0.5638297872340425,1.0
M1:579:7,579,M1,7,primary_semantic_capture,2,1,1.074468085106383,True,False,True,0.5212765957446809,1.0
M1:583:3,583,M1,3,primary_semantic_capture,10,9,2.56,True,True,True,0.4,1.0
M1:583:7,583,M1,7,primary_semantic_capture,3,2,2.76,True,True,True,0.04,1.0
M1:585:6,585,M1,6,primary_semantic_capture,10,9,1.796875,True,True,True,0.546875,1.0
M1:585:7,585,M1,7,primary_semantic_capture,14,13,1.375,True,True,True,0.234375,1.0
M1:587:0,587,M1,0,primary_semantic_capture,13,12,1.3793103448275863,True,True,True,0.3218390804597701,1.0
M1:587:4,587,M1,4,primary_semantic_capture,43,42,1.793103448275862,True,True,True,0.16091954022988506,1.0
M1:587:7,587,M1,7,primary_semantic_capture,11,10,1.839080459770115,True,True,True,0.2988505747126437,1.0
M1:588:0,588,M1,0,primary_semantic_capture,3,2,1.3043478260869565,True,True,True,0.41304347826086957,1.0
M1:588:1,588,M1,1,primary_semantic_capture,16,15,1.7173913043478262,True,True,True,0.41304347826086957,1.0
M1:588:1,588,M1,1,legacy_aligned_capture,16,15,1.7173913043478262,True,True,True,0.41304347826086957,1.0
M1:588:5,588,M1,5,primary_semantic_capture,7,6,1.2391304347826086,True,False,True,0.4782608695652174,1.0
M1:588:7,588,M1,7,primary_semantic_capture,20,19,1.7391304347826086,True,True,True,0.45652173913043476,1.0
M1:589:1,589,M1,1,primary_semantic_capture,9,8,1.4901960784313726,True,True,True,0.23529411764705882,1.0
M1:589:1,589,M1,1,legacy_aligned_capture,10,9,1.5098039215686274,True,True,True,0.23529411764705882,1.0
M1:590:1,590,M1,1,primary_semantic_capture,6,5,2.5609756097560976,True,True,True,0.0975609756097561,1.0
M1:590:2,590,M1,2,primary_semantic_capture,2,1,1.9024390243902438,True,True,True,0.024390243902439025,1.0
M1:590:3,590,M1,3,primary_semantic_capture,10,9,1.4878048780487805,True,True,True,0.14634146341463414,1.0
M1:590:4,590,M1,4,primary_semantic_capture,44,43,2.5853658536585367,True,True,True,0.04878048780487805,1.0
M1:590:5,590,M1,5,primary_semantic_capture,77,76,2.926829268292683,True,True,True,0.0975609756097561,1.0
