episode_variant,capture_kind,model,episode_ordinal,gap_at_risk,gap_stop_events,gap_censored,gap_stop_hazard,episodes_started,capture_events,inepisode_stop_events,inepisode_censored,capture_hazard_given_episode,capture_cif_after_episode,stop_cif_after_episode,event_free_survival
lineage,primary,M0,25,47,2,0,0.0425531914893617,45,1,5,0,0.022222222222222223,0.07055022754430093,0.9250402391508311,0.00440953330486834
lineage,primary,M0,26,39,0,0,0.0,39,3,4,0,0.07692307692307693,0.0708894224139062,0.9254924989769715,0.0036180786091227404
lineage,primary,M0,27,32,0,0,0.0,32,0,6,0,0.0,0.0708894224139062,0.926170888716182,0.0029396888699122267
lineage,primary,M0,28,26,0,0,0.0,26,0,1,0,0.0,0.0708894224139062,0.9262839536727171,0.002826623913377141
lineage,primary,M0,29,25,0,0,0.0,25,1,4,0,0.04,0.07100248737044128,0.9267362134988575,0.002261299130701713
lineage,primary,M0,30,20,1,0,0.05,19,0,0,0,0.0,0.07100248737044128,0.9268492784553926,0.002148234174166627
lineage,primary,M0,31,19,1,0,0.05263157894736842,18,1,0,0,0.05555555555555555,0.07111555232697636,0.9269623434119276,0.0019221042610964559
lineage,primary,M0,32,17,0,0,0.0,17,0,1,0,0.0,0.07111555232697636,0.9270754083684627,0.0018090393045613702
lineage,primary,M0,33,16,1,0,0.0625,15,0,1,0,0.0,0.07111555232697636,0.9273015382815328,0.0015829093914911988
lineage,primary,M0,34,14,0,0,0.0,14,0,1,0,0.0,0.07111555232697636,0.9274146032380679,0.0014698444349561133
lineage,primary,M0,35,13,0,0,0.0,13,1,1,0,0.07692307692307693,0.07122861728351144,0.927527668194603,0.001243714521885942
lineage,primary,M0,36,11,1,0,0.09090909090909091,10,1,2,0,0.1,0.07134168224004653,0.9278668630642082,0.0007914546957455993
lineage,primary,M0,37,7,0,0,0.0,7,0,1,0,0.0,0.07134168224004653,0.9279799280207432,0.0006783897392105137
lineage,primary,M0,38,6,0,0,0.0,6,0,1,0,0.0,0.07134168224004653,0.9280929929772783,0.0005653247826754281
lineage,primary,M0,39,5,0,0,0.0,5,0,0,0,0.0,0.07134168224004653,0.9280929929772783,0.0005653247826754281
lineage,primary,M0,40,5,0,0,0.0,5,0,2,0,0.0,0.07134168224004653,0.9283191228903485,0.00033919486960525685
lineage,primary,M0,41,3,0,0,0.0,3,0,1,0,0.0,0.07134168224004653,0.9284321878468835,0.00022612991307017127
lineage,primary,M0,42,2,0,0,0.0,2,0,0,0,0.0,0.07134168224004653,0.9284321878468835,0.00022612991307017127
lineage,primary,M0,43,2,0,0,0.0,2,0,1,0,0.0,0.07134168224004653,0.9285452528034186,0.00011306495653508564
lineage,primary,M0,44,1,0,0,0.0,1,0,1,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,45,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,46,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,47,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,48,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,49,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,50,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,51,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,52,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,53,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,54,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,55,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,56,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,57,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,58,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,59,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,60,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,61,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,62,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,63,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,64,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,65,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,66,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,67,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,68,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,69,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,70,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,71,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,72,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,73,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,74,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,75,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,76,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,77,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,78,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,79,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,80,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,81,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,82,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,83,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,84,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,85,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,86,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M0,87,0,0,0,0.0,0,0,0,0,0.0,0.07134168224004653,0.9286583177599537,0.0
lineage,primary,M1,1,8848,1357,7,0.15336799276672694,7484,298,154,1,0.039818278995189735,0.03371142947027196,0.1707893355131091,0.7954992350166189
lineage,primary,M1,2,7031,743,2,0.10567486843976674,6286,314,222,0,0.04995227489659561,0.06924922406395045,0.27997905965053566,0.6507717162855139
lineage,primary,M1,3,5750,451,4,0.07843478260869566,5295,289,199,0,0.05457979225684608,0.10198228527209646,0.3535615720719941,0.5444561426559094
lineage,primary,M1,4,4807,287,2,0.059704597462034534,4518,287,176,0,0.0635236830455954,0.13450320989475562,0.4060112523181959,0.45948553778704837
lineage,primary,M1,5,4055,238,1,0.05869297163995068,3816,252,179,0,0.0660377358490566,0.16306565105552184,0.453268224622281,0.38366612432219704
lineage,primary,M1,6,3385,137,2,0.040472673559822744,3246,214,173,0,0.06592729513247074,0.18733600223560196,0.4884166425127668,0.3242473552516311
lineage,primary,M1,7,2859,129,0,0.04512067156348373,2730,184,129,0,0.0673992673992674,0.2082039677362316,0.517677159356041,0.27411887290772735
lineage,primary,M1,8,2417,93,2,0.03847745138601572,2322,163,131,0,0.07019810508182601,0.22670618599640954,0.5430944358953639,0.2301993781082264
lineage,primary,M1,9,2028,62,1,0.03057199211045365,1965,102,126,0,0.051908396946564885,0.23829015337694937,0.5644416962309161,0.19726815039213424
lineage,primary,M1,10,1737,48,0,0.027633851468048358,1689,110,105,0,0.06512729425695678,0.250782667218708,0.5818176473017259,0.16739968547956585
lineage,primary,M1,11,1474,39,0,0.026458616010854818,1435,89,80,0,0.06202090592334495,0.2608902465997673,0.5953322759123557,0.14377747748787678
lineage,primary,M1,12,1266,25,0,0.019747235387045814,1241,70,62,0,0.05640612409347301,0.2688400281354319,0.6052127186781102,0.12594725318645764
lineage,primary,M1,13,1109,29,0,0.026149684400360685,1080,64,73,0,0.05925925925925926,0.27610839982518237,0.61679668605865,0.1070949141161673
lineage,primary,M1,14,943,32,0,0.033934252386002124,911,40,42,0,0.043907793633369926,0.2806511321312764,0.625200740824924,0.09414812704379925
lineage,primary,M1,15,829,20,0,0.024125452352231604,809,46,47,0,0.05686032138442522,0.2858752742832846,0.6328098174376315,0.08131490827908355
lineage,primary,M1,16,716,15,0,0.02094972067039106,701,29,44,0,0.04136947218259629,0.28916875520520274,0.6395103475891203,0.07132089720567665
lineage,primary,M1,17,628,12,0,0.01910828025477707,616,31,38,1,0.05032467532467533,0.2926893727424256,0.6451887629717378,0.06212186428583619
lineage,primary,M1,18,546,10,0,0.018315018315018316,536,32,24,0,0.05970149253731343,0.29633021460533177,0.6490571574510756,0.05461262794359225
lineage,primary,M1,19,480,9,0,0.01875,471,23,34,0,0.04883227176220807,0.2989470696942956,0.6539495387043557,0.04710339160134831
lineage,primary,M1,20,414,5,0,0.012077294685990338,409,21,29,0,0.05134474327628362,0.30133637216682774,0.6578179331836934,0.04084569464947836
lineage,primary,M1,21,359,3,0,0.008356545961002786,356,21,26,0,0.05898876404494382,0.3037256746393599,0.6611174461219521,0.0351568792386875
lineage,primary,M1,22,309,7,0,0.022653721682847898,302,13,12,0,0.04304635761589404,0.3052047666461655,0.6632791959780526,0.031516037375781354
lineage,primary,M1,23,277,4,0,0.01444043321299639,273,14,19,1,0.05128205128205128,0.30679763496118695,0.6658960510670164,0.027306313971796118
lineage,primary,M1,24,239,1,0,0.0041841004184100415,238,16,14,0,0.06722689075630252,0.308625672716621,0.6676098364627359,0.023764490820642647
lineage,primary,M1,25,208,2,0,0.009615384615384616,206,16,12,0,0.07766990291262135,0.31045371047205506,0.6692093694987407,0.020336920029203804
lineage,primary,M1,26,178,4,0,0.02247191011235955,174,9,12,0,0.05172413793103448,0.3114819817094867,0.6710374072541747,0.0174806110363381
lineage,primary,M1,27,153,2,0,0.013071895424836602,151,12,8,0,0.07947019867549669,0.31285301002606225,0.672179930851321,0.014967059122616281
lineage,primary,M1,28,131,2,0,0.015267175572519083,129,9,6,0,0.06976744186046512,0.3138812812634939,0.673093949729038,0.013024769007467603
lineage,primary,M1,29,114,1,0,0.008771929824561403,113,6,6,0,0.05309734513274336,0.3145667954217817,0.6738937162470404,0.011539488331177438
lineage,primary,M1,30,101,2,0,0.019801980198019802,99,3,4,0,0.030303030303030304,0.31490955250092556,0.6745792304053282,0.010511217093745785
lineage,primary,M1,31,92,2,0,0.021739130434782608,90,7,4,0,0.07777777777777778,0.31570931901892796,0.675264744563616,0.009025936417455619
lineage,primary,M1,32,79,1,0,0.012658227848101266,78,3,4,0,0.038461538461538464,0.31605207609807184,0.6758360063621891,0.008111917539738594
lineage,primary,M1,33,71,1,0,0.014084507042253521,70,2,5,0,0.02857142857142857,0.3162805808175011,0.6765215205204769,0.007197898662021569
lineage,primary,M1,34,63,0,0,0.0,63,3,5,0,0.047619047619047616,0.316623337896645,0.67709278231905,0.006283879784304544
lineage,primary,M1,35,55,3,0,0.05454545454545454,52,0,6,0,0.0,0.316623337896645,0.6781210535564817,0.005255608546872891
lineage,primary,M1,36,46,0,0,0.0,46,1,1,0,0.021739130434782608,0.3167375902563596,0.6782353059161963,0.005027103827443635
lineage,primary,M1,37,44,0,0,0.0,44,1,2,0,0.022727272727272728,0.31685184261607424,0.6784638106356256,0.004684346748299751
lineage,primary,M1,38,41,0,0,0.0,41,1,1,0,0.024390243902439025,0.31696609497578887,0.6785780629953402,0.004455842028870494
lineage,primary,M1,39,39,1,0,0.02564102564102564,38,3,2,0,0.07894736842105263,0.31730885205493276,0.6789208200744841,0.003770327870582726
lineage,primary,M1,40,33,0,0,0.0,33,2,0,0,0.06060606060606061,0.317537356774362,0.6789208200744841,0.0035418231511534703
lineage,primary,M1,41,31,0,0,0.0,31,2,1,0,0.06451612903225806,0.31776586149379127,0.6790350724341987,0.003199066072009586
lineage,primary,M1,42,28,0,0,0.0,28,1,3,0,0.03571428571428571,0.3178801138535059,0.6793778295133426,0.002742056633151074
lineage,primary,M1,43,24,0,0,0.0,24,1,0,0,0.041666666666666664,0.3179943662132205,0.6793778295133426,0.0026278042734364463
lineage,primary,M1,44,23,1,0,0.043478260869565216,22,0,2,0,0.0,0.3179943662132205,0.6797205865924865,0.002285047194292562
lineage,primary,M1,45,20,0,0,0.0,20,1,1,0,0.05,0.31810861857293515,0.6798348389522011,0.002056542474863306
lineage,primary,M1,46,18,0,0,0.0,18,1,1,0,0.05555555555555555,0.3182228709326498,0.6799490913119157,0.0018280377554340498
lineage,primary,M1,47,16,0,0,0.0,16,0,1,0,0.0,0.3182228709326498,0.6800633436716303,0.0017137853957194216
lineage,primary,M1,48,15,0,0,0.0,15,2,1,0,0.13333333333333333,0.31845137565207904,0.680177596031345,0.0013710283165755373
lineage,primary,M1,49,12,0,0,0.0,12,2,1,0,0.16666666666666666,0.3186798803715083,0.6802918483910596,0.001028271237431653
lineage,primary,M1,50,9,0,0,0.0,9,0,0,0,0.0,0.3186798803715083,0.6802918483910596,0.001028271237431653
lineage,primary,M1,51,9,0,0,0.0,9,0,1,0,0.0,0.3186798803715083,0.6804061007507742,0.0009140188777170249
lineage,primary,M1,52,8,0,0,0.0,8,0,1,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,53,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,54,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,55,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,56,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,57,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,58,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,59,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,60,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,61,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,62,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,63,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,64,7,0,0,0.0,7,0,0,0,0.0,0.3186798803715083,0.6805203531104889,0.0007997665180023968
lineage,primary,M1,65,7,0,0,0.0,7,0,2,0,0.0,0.3186798803715083,0.6807488578299181,0.0005712617985731405
lineage,primary,M1,66,5,0,0,0.0,5,0,0,0,0.0,0.3186798803715083,0.6807488578299181,0.0005712617985731405
lineage,primary,M1,67,5,0,0,0.0,5,0,0,0,0.0,0.3186798803715083,0.6807488578299181,0.0005712617985731405
lineage,primary,M1,68,5,0,0,0.0,5,0,0,0,0.0,0.3186798803715083,0.6807488578299181,0.0005712617985731405
lineage,primary,M1,69,5,0,0,0.0,5,0,1,0,0.0,0.3186798803715083,0.6808631101896327,0.00045700943885851244
lineage,primary,M1,70,4,0,0,0.0,4,0,0,1,0.0,0.3186798803715083,0.6808631101896327,0.00045700943885851244
lineage,primary,M1,71,3,0,0,0.0,3,0,0,0,0.0,0.3186798803715083,0.6808631101896327,0.00045700943885851244
lineage,primary,M1,72,3,0,0,0.0,3,0,0,0,0.0,0.3186798803715083,0.6808631101896327,0.00045700943885851244
lineage,primary,M1,73,3,0,0,0.0,3,0,0,0,0.0,0.3186798803715083,0.6808631101896327,0.00045700943885851244
lineage,primary,M1,74,3,0,0,0.0,3,0,0,0,0.0,0.3186798803715083,0.6808631101896327,0.00045700943885851244
lineage,primary,M1,75,3,0,0,0.0,3,0,0,0,0.0,0.3186798803715083,0.6808631101896327,0.00045700943885851244
lineage,primary,M1,76,3,0,0,0.0,3,0,0,0,0.0,0.3186798803715083,0.6808631101896327,0.00045700943885851244
lineage,primary,M1,77,3,0,0,0.0,3,0,0,0,0.0,0.3186798803715083,0.6808631101896327,0.00045700943885851244
lineage,primary,M1,78,3,0,0,0.0,3,1,0,0,0.3333333333333333,0.3188322168511278,0.6808631101896327,0.00030467295923900835
lineage,primary,M1,79,2,0,0,0.0,2,0,0,0,0.0,0.3188322168511278,0.6808631101896327,0.00030467295923900835
lineage,primary,M1,80,2,0,0,0.0,2,0,0,0,0.0,0.3188322168511278,0.6808631101896327,0.00030467295923900835
lineage,primary,M1,81,2,0,0,0.0,2,0,0,0,0.0,0.3188322168511278,0.6808631101896327,0.00030467295923900835
lineage,primary,M1,82,2,0,0,0.0,2,0,0,1,0.0,0.3188322168511278,0.6808631101896327,0.00030467295923900835
lineage,primary,M1,83,1,0,0,0.0,1,0,0,0,0.0,0.3188322168511278,0.6808631101896327,0.00030467295923900835
lineage,primary,M1,84,1,0,0,0.0,1,0,0,0,0.0,0.3188322168511278,0.6808631101896327,0.00030467295923900835
lineage,primary,M1,85,1,0,0,0.0,1,0,0,0,0.0,0.3188322168511278,0.6808631101896327,0.00030467295923900835
lineage,primary,M1,86,1,0,0,0.0,1,0,0,0,0.0,0.3188322168511278,0.6808631101896327,0.00030467295923900835
lineage,primary,M1,87,1,0,0,0.0,1,1,0,0,1.0,0.3191368898103668,0.6808631101896327,0.0
lineage,legacy,M0,1,8848,2949,1,0.33329566003616634,5898,7,320,17,0.001186842997626314,0.0007912733773731495,0.3694681572875103,0.6297405693351166
lineage,legacy,M0,2,5554,1183,1,0.21299963989917176,4370,6,308,12,0.0013729977116704805,0.0014717393565541617,0.5385332587170815,0.4599950019263643
lineage,legacy,M0,3,4044,614,0,0.15182987141444115,3430,8,325,14,0.0023323615160349854,0.002381719577971302,0.6453421872059183,0.35227609321611036
lineage,legacy,M0,4,3083,332,0,0.10768731754784301,2751,11,259,10,0.003998545983278807,0.0036386242245419194,0.7128722459443941,0.2834891298310639
lineage,legacy,M0,5,2471,215,0,0.08700930797248077,2256,1,260,6,0.0004432624113475177,0.0037533507036317873,0.7673673235120815,0.2288793257842867
lineage,legacy,M0,6,1989,157,0,0.07893413775766717,1832,2,191,4,0.001091703056768559,0.003983495827597888,0.8074125750821829,0.18860392909021917
lineage,legacy,M0,7,1635,112,0,0.06850152905198777,1523,4,159,4,0.0026263952724885093,0.00444491216787977,0.8386735321362804,0.15688155569583978
lineage,legacy,M0,8,1356,79,0,0.05825958702064897,1277,3,157,2,0.0023492560689115116,0.004791995255702424,0.8659774017116625,0.12923060303263498
lineage,legacy,M0,9,1115,60,0,0.053811659192825115,1055,1,110,3,0.0009478672985781991,0.004907897141830347,0.8856807223534096,0.10941138050476001
lineage,legacy,M0,10,941,39,0,0.04144527098831031,902,0,106,3,0.0,0.004907897141830347,0.9025400742909124,0.09255202856725714
lineage,legacy,M0,11,793,32,0,0.0403530895334174,761,0,90,6,0.0,0.004907897141830347,0.9167788479166443,0.07831325494152527
lineage,legacy,M0,12,665,19,0,0.02857142857142857,646,1,94,2,0.0015479876160990713,0.005025661434975498,0.9300862130420464,0.06488812552297808
lineage,legacy,M0,13,549,20,0,0.03642987249544627,529,1,50,2,0.001890359168241966,0.005143854741939028,0.9383597445294936,0.05649640072856744
lineage,legacy,M0,14,476,15,0,0.031512605042016806,461,0,59,2,0.0,0.005143854741939028,0.9471427984242708,0.04771334683379015
lineage,legacy,M0,15,400,16,0,0.04,384,0,41,0,0.0,0.005143854741939028,0.953941950348086,0.04091419490997505
lineage,legacy,M0,16,343,9,0,0.026239067055393587,334,0,32,1,0.0,0.005143854741939028,0.9588325683985496,0.036023576859511554
lineage,legacy,M0,17,301,5,0,0.016611295681063124,296,0,38,0,0.0,0.005143854741939028,0.963978793664194,0.030877351593867047
lineage,legacy,M0,18,258,4,0,0.015503875968992248,254,0,29,0,0.0,0.005143854741939028,0.9679282223564329,0.026927922901628237
lineage,legacy,M0,19,225,4,0,0.017777777777777778,221,0,28,1,0.0,0.005143854741939028,0.9717579713913312,0.02309817386673
lineage,legacy,M0,20,192,5,0,0.026041666666666668,187,0,14,1,0.0,0.005143854741939028,0.9740437281802263,0.020812417077834846
lineage,legacy,M0,21,172,4,0,0.023255813953488372,168,0,22,0,0.0,0.005143854741939028,0.9771897912268758,0.01766635403118539
lineage,legacy,M0,22,146,3,0,0.02054794520547945,143,0,13,0,0.0,0.005143854741939028,0.9791258300248139,0.015730315233247267
lineage,legacy,M0,23,130,0,0,0.0,130,0,13,0,0.0,0.005143854741939028,0.9806988615481387,0.01415728370992254
lineage,legacy,M0,24,117,0,0,0.0,117,0,11,1,0.0,0.005143854741939028,0.9820298882217211,0.01282625703634008
lineage,legacy,M0,25,105,2,0,0.01904761904761905,103,0,8,0,0.0,0.005143854741939028,0.9832514365108964,0.011604708747164834
lineage,legacy,M0,26,95,0,0,0.0,95,0,7,1,0.0,0.005143854741939028,0.9841065203133191,0.010749624944742162
lineage,legacy,M0,27,87,0,0,0.0,87,0,7,0,0.0,0.005143854741939028,0.9849714326651949,0.009884712592866355
lineage,legacy,M0,28,80,0,0,0.0,80,0,3,1,0.0,0.005143854741939028,0.9853421093874274,0.009514035870633868
lineage,legacy,M0,29,76,0,0,0.0,76,0,6,0,0.0,0.005143854741939028,0.9860932174824775,0.008762927775583825
lineage,legacy,M0,30,70,1,0,0.014285714285714285,69,0,2,0,0.0,0.005143854741939028,0.9864687715300025,0.008387373728058804
lineage,legacy,M0,31,67,1,0,0.014925373134328358,66,0,2,0,0.0,0.005143854741939028,0.9868443255775274,0.008011819680533784
lineage,legacy,M0,32,64,0,0,0.0,64,0,2,0,0.0,0.005143854741939028,0.9870946949425441,0.007761450315517103
lineage,legacy,M0,33,62,1,0,0.016129032258064516,61,0,1,0,0.0,0.005143854741939028,0.9873450643075607,0.007511080950500423
lineage,legacy,M0,34,60,0,0,0.0,60,0,2,0,0.0,0.005143854741939028,0.9875954336725774,0.007260711585483743
lineage,legacy,M0,35,58,0,0,0.0,58,0,2,0,0.0,0.005143854741939028,0.9878458030375941,0.007010342220467062
lineage,legacy,M0,36,56,1,0,0.017857142857142856,55,0,4,0,0.0,0.005143854741939028,0.9884717264501357,0.00638441880792536
lineage,legacy,M0,37,51,0,0,0.0,51,0,3,0,0.0,0.005143854741939028,0.9888472804976607,0.006008864760400338
lineage,legacy,M0,38,48,0,0,0.0,48,0,3,0,0.0,0.005143854741939028,0.9892228345451857,0.005633310712875317
